Count	Y Std	X Mean	Y Lower Quartile	Y Upper Quartile	Y Mean	Y Median	X Center
102400	29.021323379399973	4.362290234021543	-14.902894492759515	10.87731859078849	-6.3087945430318	-11.659202815550088	4.366765873680904
135168	37.775560032396385	4.406047901913778	-34.14127208248283	11.8248680905308	-12.016282101174815	-8.01053422120276	4.405981559955413
118784	26.563300508335523	4.4465803138430084	-13.013894325826186	11.143061331335048	4.750896212781676	-2.36068211320071	4.445197246229924
114688	32.000990702794816	4.480911964378971	-10.646272202040109	15.1040719283601	2.802230577987887	3.5098307609687254	4.4844129325044335
114688	21.28411784575696	4.526552444937461	-15.778678065667918	13.709550611676605	-0.6104935232257763	-2.8242111252025097	4.523628618778943
106496	19.845761173039943	4.563215526120336	-11.249914358892056	12.453836732611308	0.43803081655411147	0.10298475154013431	4.562844305053453
98304	24.17616715849621	4.605816365424469	-11.83277243983639	5.573377623297347	-0.4659360346915946	-2.405082988376307	4.6020599913279625
94208	16.6729751993704	4.643715502613914	-18.38111936452333	9.19628227866815	-5.125847258911365	-8.45010036599706	4.641275677602472
106496	18.855692173252397	4.685501722217928	-17.788823413427963	6.56316108914325	-8.092536467386848	-6.757647127767086	4.680491363876982
36864	16.091431681728444	4.720451896383082	-17.472819187272762	-2.451958382542216	-5.8233182976912055	-6.700134034064831	4.7197070501514915
53248	13.66718760528432	4.759586024784136	1.154030871906798	11.063063409634196	7.2509803533798385	6.799184526944373	4.758922736426001
45056	12.648249116284383	4.796449221979091	-10.945037698151282	1.9044246979519812	-5.662165517023492	-7.247350880588783	4.798138422700512
81920	14.026944054691135	4.837511567080928	-18.940173271492768	1.2211585066661428	-8.427701205534323	-4.153141655551735	4.837354108975021
94208	15.268736832646114	4.877276971563073	-7.387903287444715	10.531988581498808	0.2628657869109979	2.0557065977354796	4.876569795249531
65536	13.361737534979822	4.9145189787568535	-10.27955082959079	3.2492882045930855	-2.971656044866677	-4.123647457333391	4.915785481524041
69632	11.348378732059663	4.951552161797008	-5.710906407239236	7.937084979099382	2.508103384324439	1.293186899214561	4.955001167798551
57344	16.69498985753281	4.993134050646421	-6.994510316637388	3.937632373344968	-1.3610887766657729	-2.507642494844731	4.994216854073061
90112	14.143400676411485	5.035950075821298	-12.922786021445063	9.54720892309524	-0.46191750327472453	2.6214710584381464	5.033432540347571
69632	10.694313989946567	5.067326170871294	-4.9658871412775625	7.141578112508796	3.3476040453189104	1.8526789015049872	5.07264822662208
81920	11.559632732784745	5.111682764369074	-9.629601721629115	5.722968775854497	-1.6759418413944331	1.2446484447618786	5.11186391289659
73728	9.120678175603688	5.153220983212517	-6.726743263907338	8.84152232696215	1.2086275724667657	0.5319350853105789	5.1510795991711
49152	7.243129555931337	5.193686361977842	-4.946306914690922	1.2856306165354	-1.9322248776799522	-2.9096164520815364	5.190295285445609
77824	9.377383496525113	5.233239876836452	-8.612503501377432	4.240037026418577	-1.684874513349362	-3.2992187520649168	5.229510971720119
12288	2.118260277118069	5.268470536431232	-6.626026657802868	-1.4775977195968153	-4.23796604037913	-4.610273743737707	5.268726657994629
12288	2.3877253672133323	5.316539440414787	5.2671804419751425	10.950071650733662	7.7094454183989	6.911084162487896	5.307942344269139
20480	13.143260011403923	5.354841733656585	-13.167398138302815	15.38300799724857	2.3724324134149355	6.926239741625977	5.347158030543649
16384	11.403355318374725	5.385660479682118	-3.5014820940637037	7.22416813672271	0.39012378133247694	3.3325622613265296	5.3863737168181585
12288	8.389398066588974	5.421185043266086	-13.489602819496213	6.726585995029382	-2.317016775599162	-0.1880335023306543	5.425589403092668
4096	0.0	5.453366381005499	-20.28831303728657	-20.28831303728657	-20.28831303728657	-20.28831303728657	5.464805089367179
0	nan	nan	nan	nan	nan	nan	5.504020775641688
0	nan	nan	nan	nan	nan	nan	5.543236461916198
0	nan	nan	nan	nan	nan	nan	5.582452148190708
