X Center	Y Lower Quartile	Y Mean	Y Median	Y Upper Quartile	Y Std	X Mean	Count
4.915785481524041	-256.9121298865273	-13.6872987688738	-5.460845595414867	244.77326233693748	442.48371964961757	4.915894113669058	76032
4.955001167798551	-242.76993290587052	-4.587488636284137	-1.539860640436018	241.82275665306952	424.39644220586	4.954735454089825	74956
4.994216854073061	-240.6958097902825	-5.496073164507929	0.2043796967172966	241.34240370510815	425.5725979042963	4.994350082962069	70740
5.033432540347571	-234.8124258934422	-4.4941702195737445	0.8622505120074493	238.69582705574612	425.25007243593245	5.0339371184122506	76396
5.07264822662208	-230.40595579399724	-9.699422120266034	-3.801872676574021	218.37834182045208	398.9202826153462	5.072407527834154	75024
5.11186391289659	-216.08397131759193	-9.0102433719622	-4.645371736515699	207.16773891435332	377.3273066000361	5.111544029127589	65720
5.1510795991711	-202.58491474487164	-5.222642498823807	-0.27344705818541115	197.27378586536906	365.00214839713715	5.150905293287817	62044
5.190295285445609	-193.86956645038936	-10.238453648028141	-3.979866101116386	185.35738528690172	342.19912703700544	5.189617172716926	55200
5.229510971720119	-193.68168582718135	-5.129778243022123	-1.8516595790806605	184.52426375314644	338.45891853382886	5.229028012886428	45544
5.268726657994629	-178.79443614964657	-6.577540545550222	-2.5083293535153643	172.46878117408778	326.5606561527973	5.26776092244287	36072
5.307942344269139	-178.98826143566657	-14.333634211492955	-13.702188480238874	155.0572294767535	313.6782665888289	5.306453906545508	24504
5.347158030543649	-165.92585685660742	-11.943440492105564	-6.067749771596937	156.5647359603645	297.40567726281415	5.3465414835313725	17236
5.3863737168181585	-172.86960013983116	-10.00439779331089	-6.2906020464124595	154.55750579658888	299.9969837904678	5.385707752509557	14584
5.425589403092668	-184.5664778012706	-17.978222059905374	-11.16863265176653	143.1184472252371	289.9718161229379	5.424345040645181	10264
5.464805089367179	-172.34275807839185	-20.932608728816344	-17.868039944967677	138.80708557864273	298.23192477897544	5.463107604210742	5652
5.504020775641688	-161.2507508653307	-9.353364932749331	-10.549256015468927	130.85637109283562	358.6406464504633	5.500551714739563	2708
5.543236461916198	-151.44700507954803	-12.60012454227358	-13.58756190305212	154.75008631188575	452.4138327731003	5.53898795982763	740
5.582452148190708	-186.74848580422622	-79.60522617412867	-32.36846933590641	125.11974222847766	604.2314915053136	5.582298784695391	368
