Y Median	Y Upper Quartile	Y Lower Quartile	Count	X Mean	Y Std	X Center	Y Mean
9271.308355514957	9371.573329982446	9120.33748878314	64512	4.837416650117477	184.93800815321993	4.837354108975021	9251.894653591433
9280.52293154408	9418.805572370457	9140.643067823581	75776	4.876755727395468	263.74406383013826	4.876569795249531	9247.242697666967
9327.965478395274	9483.772260080481	9238.651936727641	78848	4.917291400774467	185.32297715243806	4.915785481524041	9348.082618612227
9380.190130492036	9531.68022858022	9187.839538059918	70656	4.953891635636772	263.7654746473323	4.955001167798551	9377.662801944394
9444.399806012882	9659.927509196676	9170.763768881954	63488	4.993743358869567	311.96481931763594	4.994216854073061	9446.040188454743
9409.518207103436	9613.646180494994	9195.566227456995	87040	5.03391317655598	286.722664227406	5.033432540347571	9435.918670508276
9466.646208064289	9657.894528957155	9190.978366654335	68608	5.073630704639015	358.3007268801966	5.07264822662208	9470.327951977913
9476.166345727524	9668.832131880861	9220.332409571629	73728	5.109901753010184	460.64448718331266	5.11186391289659	9531.055668328272
9566.746249264539	9747.036912366155	9205.79262002574	66560	5.152211062119163	436.2364952970648	5.1510795991711	9547.746900842329
9664.464840781506	9864.477498737373	9280.43521244717	53248	5.191825060546691	483.4610753033734	5.190295285445609	9662.452983295745
9717.530717037505	9851.09171279778	9446.341245856147	49152	5.2306235699623	483.59807687246604	5.229510971720119	9709.739888282593
9852.292547344057	10156.648939969458	9629.455919392447	33792	5.265425899589623	561.7789602594881	5.268726657994629	9846.683496040954
9970.167810151725	10395.70741419309	9717.674226588548	28672	5.310443591158722	598.9275357995584	5.307942344269139	10076.261444322286
10000.063876477336	10659.63676099384	9923.172369889759	8192	5.356122726793623	574.2387795056995	5.347158030543649	10295.399295623334
10606.734075008346	11145.990459801296	10019.051020303232	21504	5.3844406709733565	658.2773974803429	5.3863737168181585	10641.095820280634
10729.909922911864	11047.757684607726	10470.402070168286	10240	5.421843560944601	530.9279870080529	5.425589403092668	10712.779594119558
10338.033460612694	10365.678424447957	10221.228073304934	5120	5.4530586464850375	136.8699494925404	5.464805089367179	10322.193997977565
10173.329025366402	10173.329025366402	10173.329025366402	1024	5.489520802135316	0.0	5.504020775641688	10173.329025366402
10720.28414286148	10720.28414286148	10720.28414286148	1024	5.527010839914014	1.8189894035458565e-12	5.543236461916198	10720.284142861481
nan	nan	nan	0	nan	nan	5.582452148190708	nan
