Count	X Mean	Y Median	Y Upper Quartile	Y Std	X Center	Y Lower Quartile	Y Mean
62912	5.1511960633172444	-0.00023423970803459785	0.006306311568609568	0.010724621735821768	5.1510795991711	-0.007093702033546211	-0.00035863841574550155
54144	5.189710478606424	0.00028066473296296086	0.006707055977128274	0.010027052145540288	5.190295285445609	-0.006274465098135027	0.0001316492727395919
46592	5.229033357995367	0.0004026299902817091	0.006992549436327729	0.01129690307355592	5.229510971720119	-0.006716021802366718	0.00031871468987001257
36416	5.268290435971718	-0.0008937469151075539	0.006210782267793022	0.01280050059045601	5.268726657994629	-0.006826265771610303	-0.0008046417749184717
23488	5.306655840164262	0.00021923234570665843	0.007437147200293691	0.012121688377398068	5.307942344269139	-0.007217692815728146	-9.829444907761743e-06
17472	5.3473712683389705	-0.0012078077945090293	0.009029515737621067	0.014700099988557591	5.347158030543649	-0.00906127584783433	1.5316384648336718e-05
14016	5.385145799188681	3.843515581385358e-06	0.009479531223997917	0.014509151333463826	5.3863737168181585	-0.007903671704408744	0.00033361458266297514
11136	5.423648996159323	-0.0015574092727170727	0.007075642875769867	0.014796464367393757	5.425589403092668	-0.010039101109568632	-0.0009773320087925982
5248	5.46170992101877	-0.002896033361507562	0.00578975462462452	0.014214080065119174	5.464805089367179	-0.012400050899782555	-0.0021986306625155407
3200	5.502955410374715	-0.00624012649367045	0.003914147739263455	0.014191193278436542	5.504020775641688	-0.013640427046685215	-0.0033937582401950017
512	5.537854753221048	0.0037988064521869754	0.008368047613463884	0.008170941950673484	5.543236461916198	0.0025786563683183137	0.00456165983428841
256	5.574194830036005	-0.0033449532340168783	0.007791383534657422	0.012353778747281519	5.582452148190708	-0.011070271772028479	6.606499664582122e-05
