Y Median	Y Lower Quartile	X Center	Y Upper Quartile	X Mean	Count	Y Std	Y Mean
0.026737795668454477	-0.32448709319356345	4.405981559955413	0.3804596387532823	4.406316662945217	64544	0.597281376858692	0.022550776110537372
0.038170378237605766	-0.32167260870400044	4.445197246229924	0.3653470031743393	4.445492638284352	71440	0.5679849628828779	0.01765198121741082
0.025415982381173898	-0.30950525536299	4.4844129325044335	0.3389861310418927	4.484656788971098	69648	0.556950353944332	0.005398191673920923
0.02686301945109446	-0.28899437298370784	4.523628618778943	0.33567540833124937	4.523709657656804	71680	0.5510574922933813	0.021743289915606655
0.020440822035579825	-0.2962283037590523	4.562844305053453	0.32387622709712005	4.5629784608494965	70000	0.546673797962659	0.007249763078042542
0.0005608471181761442	-0.2990731391042431	4.6020599913279625	0.2939527658041382	4.60235704585099	68480	0.5258699396958498	-0.013274560134279696
0.0019545417284483188	-0.2544150437103969	4.641275677602472	0.2711274848411387	4.641224019341956	66784	0.4913667416284259	-0.002415329794570283
0.008922776544852927	-0.25717600572392013	4.680491363876982	0.24709517535143763	4.67953378318806	54272	0.47445225160018556	-0.012607515382145834
0.006484318088462593	-0.24305435994359967	4.7197070501514915	0.25084630206966807	4.719577076424573	49072	0.4583071450306983	-0.008499154253165667
-0.0019400507823865547	-0.22110760993726036	4.758922736426001	0.21495955799401448	4.759221912004159	50432	0.4320988295685264	-0.02130275430731308
0.0010427933484859911	-0.20481095733934357	4.798138422700512	0.18836721900310732	4.798667513702201	59648	0.38803010497454543	-0.0217560315705028
-0.002853199776747557	-0.19583033567785968	4.837354108975021	0.18278125750981375	4.8369486926545875	60560	0.3733610827120173	-0.025526842103716335
-0.0016547678052858162	-0.1696138951470325	4.876569795249531	0.15423645035751213	4.877249472935219	64528	0.3392816865172992	-0.02323245094992916
0.001448144854626568	-0.15480482273754287	4.915785481524041	0.14339675722457515	4.916113310435872	73120	0.310832966134469	-0.017082587481343246
0.00015135948711455504	-0.13946497403222932	4.955001167798551	0.13600898572678236	4.954721084034496	72656	0.2738737946488163	-0.011875690726847108
-0.0009158633687877903	-0.13667557161195845	4.994216854073061	0.12503756147587075	4.994332331737242	66560	0.2533874535853546	-0.014371777504212903
-0.0022768273879008394	-0.11957826609195812	5.033432540347571	0.12030336899049429	5.033979488098452	77248	0.23394793395912802	-0.008618818360301015
0.00018560172056349345	-0.10747512634055004	5.07264822662208	0.10650530234029525	5.072311818529769	74112	0.1944855802368781	-0.00859878619220871
0.004122696826005505	-0.0945242065064487	5.11186391289659	0.09682782365556979	5.111386708647132	65360	0.17601626549711838	-0.003495038452927569
-0.0025632788913760376	-0.09402834895052735	5.1510795991711	0.09013920656216892	5.151037646304097	61392	0.16115416801136978	-0.0027431656780561578
0.0015435099793558724	-0.0841013040756735	5.190295285445609	0.0860672258504485	5.189667519087681	54960	0.15217386885095097	0.0013495128811841686
-6.484168342040028e-05	-0.08443274845442121	5.229510971720119	0.08021666514994537	5.2289411694277765	44688	0.148225096217524	-0.0019578446547939285
0.0004417376908956354	-0.07525991463140967	5.268726657994629	0.0798623542263997	5.2673699056612335	35936	0.13993563970478554	0.001228767735930026
-0.0011808895757785733	-0.07283048419249466	5.307942344269139	0.0765289306164769	5.30619380498803	24592	0.13895166986612403	-0.0008987864066142672
0.0027642882369014435	-0.08070335753922601	5.347158030543649	0.07247001615385341	5.346589228311965	16672	0.1301000354300171	0.001659557947334688
0.0019420150153148447	-0.07762503893425389	5.3863737168181585	0.07599227710966264	5.385005545484493	14704	0.13685991921131307	0.0024227666993424917
0.0017926063190847122	-0.06626641917386199	5.425589403092668	0.07061425692046262	5.424049852374351	10416	0.11199525236098025	0.0038413422077386724
-0.001975763160082321	-0.06835694276430893	5.464805089367179	0.0611906964714554	5.463224014268442	5792	0.12779212181273122	-0.0018778825431373567
0.007135382171409951	-0.05296958912499282	5.504020775641688	0.07619707670764961	5.499369748990199	2544	0.1075515791149862	0.01330572275506857
0.015399096026946776	-0.056207679334936526	5.543236461916198	0.08015668468010716	5.540766862897668	704	0.13234316628011242	0.029663010120406678
0.02539487443133661	-0.04675349201078193	5.582452148190708	0.20380899064582722	5.5819143442604	448	0.1748781524420429	0.0642584238785517
