Y Std	Y Mean	Y Lower Quartile	X Center	Count	Y Median	X Mean	Y Upper Quartile
0.48019615798713017	0.020890400504369543	-0.21903823534895955	4.288334501131884	68864	0.04369364877576353	4.288694484727582	0.27695176974029073
0.4716665058846078	-0.006116804663268919	-0.23146261271994414	4.327550187406394	88384	0.021892158274769077	4.327529694708027	0.25124349117042133
0.46023237012337653	-0.007685123951058956	-0.2257604232479862	4.366765873680904	84864	0.014953959212112598	4.366623420793736	0.23262547360625827
0.4248955373588891	-0.00550108820475146	-0.2106230227619874	4.405981559955413	90240	0.009242129158037588	4.405878100829569	0.20058465165389844
0.41108061022578185	-0.008546817281730165	-0.20007088623734104	4.445197246229924	94784	0.015285757565111545	4.445121303271176	0.20554191452028764
0.3767941922293126	0.005771704321995464	-0.17500675840013985	4.4844129325044335	93376	0.01693136187900768	4.484475421630157	0.19295984245399952
0.363779744857815	0.0025135730099045232	-0.16616569088090885	4.523628618778943	94592	0.019210775660827288	4.5237839667584465	0.18947871520477436
0.35508631092006565	-0.0012077000611626183	-0.16465383289001642	4.562844305053453	91328	0.01456048851882713	4.562512542279869	0.17370026816732853
0.3379969697634719	-0.012035505507037905	-0.15833113715154792	4.6020599913279625	88896	0.0013003301419792508	4.602121862105591	0.1502540349534503
0.3063011406832128	-0.013169010116016401	-0.1422368645002816	4.641275677602472	86208	0.012926859697945008	4.641380390232921	0.14250215499067717
0.28069041996715605	-0.017047314108012957	-0.1346734235125786	4.680491363876982	66880	0.01324941031516905	4.679481595700517	0.14036502032729548
0.2544202790968031	0.007145605766723324	-0.11017884833485865	4.7197070501514915	58688	0.017964464516946773	4.719704365160644	0.1314926548533046
0.21551695078349664	-0.011041805483627914	-0.11311262991939364	4.758922736426001	58496	-0.004917585397695271	4.758996359871448	0.10047232004017996
0.20301897401703603	-0.00931866456569258	-0.09885636267426602	4.798138422700512	68608	0.004920271995749971	4.799324627331847	0.09296896544041006
0.1859707741214147	-0.0041453034273118096	-0.0872146886872605	4.837354108975021	65728	0.007142413175392989	4.836277331737339	0.09458210453631602
0.14741056600709773	-0.00789624748965433	-0.07404205769515117	4.876569795249531	68096	0.002133591525460811	4.877404389769544	0.07561036734933482
0.12708695049299212	-0.008071236109063965	-0.07194313055364351	4.915785481524041	78016	0.0015675747755903423	4.915407915462887	0.06646601209124411
0.10800878822619507	-0.0008374012891341438	-0.06633641945300718	4.955001167798551	76992	0.004844636548250008	4.954861801396504	0.06954342951970281
0.09832242412635869	-0.00240430192417431	-0.06151778048804828	4.994216854073061	65920	-0.0034816522016840766	4.993942182324696	0.05984906062375213
0.08439424186713582	-0.004724095506466046	-0.0556166535084195	5.033432540347571	80704	-0.0036036788136258042	5.0337607454500075	0.04824069577525944
0.08188487852299423	0.0010043369627979167	-0.047279694466923615	5.07264822662208	73408	0.0006047799528729571	5.072469045670508	0.0492715899752372
0.0764806141151019	-0.0005284584960135334	-0.043435404675451955	5.11186391289659	65984	-0.0029005883900210345	5.110521764544904	0.043521659292913316
0.06964987947993001	4.482679042122998e-05	-0.04404030564502026	5.1510795991711	62912	0.0021221165085183653	5.150903711241238	0.04451997270540139
0.06983126800105931	0.0034630807565797328	-0.03742341705510159	5.190295285445609	54912	0.0019733691534847323	5.189761684370824	0.04537925328200964
0.0631945632149036	-0.0010110416375167933	-0.04071800658682175	5.229510971720119	46208	0.0015273667162740419	5.2292624485132695	0.03988612264543611
0.07714029726247854	0.003347111144942335	-0.036707473055837006	5.268726657994629	36224	-0.0003962743589514175	5.268030899678693	0.03846499313804763
0.061217093663500886	0.00046710886470568	-0.036032326528508726	5.307942344269139	23872	0.0022336302821895854	5.306547240975776	0.03730115916140343
0.06892580106849548	0.0011145330889873867	-0.041669831794798495	5.347158030543649	17792	-0.00275261538163681	5.347354027808692	0.03748408625268857
0.06056181251603927	-0.008015222472110967	-0.049989229701982385	5.3863737168181585	13952	-0.0064269398038982965	5.385520193023413	0.029340208397405927
0.053803176358050264	-0.00905086767298361	-0.038390923767244164	5.425589403092668	10944	-0.005995553959019505	5.423617290475729	0.026184163561313985
0.07040747738738735	-0.0006912455657727887	-0.03848760957568233	5.464805089367179	5568	0.007026588970025901	5.462075873625992	0.032764562319462745
0.11587892309306477	0.01876098941938467	-0.033166052866795005	5.504020775641688	3136	0.0066276546095056866	5.502464580547292	0.041294955127900046
0.05509532500039296	0.02045687185087139	-0.01565331369621424	5.543236461916198	640	-0.0007164435158131197	5.537485654424198	0.04994688859990588
0.12775223733570235	-0.05114884735471713	-0.052785363627664124	5.582452148190708	320	-0.04115823294245576	5.574397628540171	0.027780147152857818
