Y Median	X Center	Y Std	X Mean	Count	Y Lower Quartile	Y Upper Quartile	Y Mean
-0.01251803914550025	4.327550187406394	0.06735879629422757	4.330197507807678	110592	-0.06615418889588569	0.027087853587319848	-0.010708913886613861
-0.00618259069182644	4.366765873680904	0.08480538372315698	4.362802968113917	110592	-0.03764018446525479	0.046640000335338855	-0.015574972073903117
0.006805310905764688	4.405981559955413	0.04494467125724388	4.405949326746804	126976	-0.01794585496012681	0.012699505399976578	-0.0021949892407491546
-0.004112363808758797	4.445197246229924	0.054536860613592114	4.445824861152416	122880	-0.04326339910812439	0.020609542455865437	-0.00944633100317181
0.009003983243913041	4.4844129325044335	0.029071468295279915	4.4810337870152	114688	-0.009208130680796437	0.022779069545943543	0.007849624361375585
-0.007096402722362777	4.523628618778943	0.04685524594989199	4.526265019405954	114688	-0.028417020105884774	0.015951695401807187	-0.010551362813877497
-0.0011793002541413769	4.562844305053453	0.029335702984384444	4.563328973429877	106496	-0.02088719647989025	0.018005398861011827	-0.00033109505757629963
0.0029344766067577813	4.6020599913279625	0.03167720277048233	4.605679350344531	98304	-0.021121382487103615	0.02373187570574628	0.007068980776443536
-0.004010286553691927	4.641275677602472	0.024554165502622394	4.64382680350684	94208	-0.012689181462832674	0.008919000783261126	-0.0025337225613025947
-0.002288766421235909	4.680491363876982	0.0203225437195572	4.6848400784885635	102400	-0.013858824095171956	0.005945956337256154	-0.003746702674465034
0.008790277353592602	4.7197070501514915	0.024356761383856073	4.718258713357473	40960	-0.0073816199399506085	0.028777074231666862	0.0049995025749128025
-0.0011057098710263403	4.758922736426001	0.014660033148736987	4.759617370201235	53248	-0.014584539865223298	0.008954011986167281	-0.003516907901634442
-0.005063462130847668	4.798138422700512	0.017148395340881476	4.796736781060317	45056	-0.008866784461770014	0.00975940985901016	-0.0009870769944261956
0.0014590824565958412	4.837354108975021	0.012121799798913813	4.837596343179021	81920	-0.008753285603960943	0.009257479538119855	0.00017741217744696985
0.006193521196511205	4.876569795249531	0.011440501965572478	4.878219345272268	98304	-0.004544585925805919	0.014822392559721106	0.005034555193635264
0.00665259849310963	4.915785481524041	0.008272923036111008	4.915505257798594	61440	-0.0014063816746028635	0.012835802796864948	0.005704367952620439
-0.0030151432241152156	4.955001167798551	0.012614286943192112	4.951533765310425	69632	-0.008528797939551382	0.008599899953110456	-0.0013274531770974488
0.0004131272241885353	4.994216854073061	0.012495852477473313	4.993080353011474	57344	-0.011127485520091344	0.010406981426448282	-0.00034519318801708886
0.0011937847563250116	5.033432540347571	0.008705576109030748	5.035998173332185	90112	-0.0038629646784658503	0.007187720586402198	0.0011204656006243887
-0.003971360311175513	5.07264822662208	0.010946005862932264	5.067270630096113	69632	-0.009951738273485077	0.0014066967133792613	-0.004867173115398056
-6.37844544506766e-05	5.11186391289659	0.007806874180349299	5.111592206785899	81920	-0.004140313984871357	0.00245594219246084	-0.0010324416543136873
0.0014246565392410796	5.1510795991711	0.008834710569362782	5.153301620832534	73728	-0.00887237834153827	0.0036400236266959946	-0.0013801508768645507
0.00014679928481503774	5.190295285445609	0.005466471239323506	5.19377654910283	49152	-0.004249021506028026	0.004048674565163179	0.0004526667335953789
0.0028821210266563027	5.229510971720119	0.007411237430639503	5.233187009481002	77824	-0.0012482493215264974	0.009446969763424696	0.002703694531090397
-0.0020786769394662346	5.268726657994629	0.0018846896873602895	5.2688057517591185	12288	-0.005953694125103028	-0.0018430702942784528	-0.003291813786282571
-0.00046867814596839594	5.307942344269139	0.001512404225523492	5.316256314380461	12288	-0.0036385934136320425	-0.00039325108549272326	-0.0015001742150310535
-0.004704253074202268	5.347158030543649	0.0016553539502896137	5.354901308619083	20480	-0.004825909830994888	-0.0033450875411622553	-0.004126551930753844
-0.0035987371747430285	5.3863737168181585	0.00268830698091428	5.385669332390444	16384	-0.004744292246904013	-0.0017104093938725747	-0.0028559644660335593
0.0010224325563505739	5.425589403092668	0.0027168182699626947	5.421078692343271	12288	-0.004056797405828703	0.0022065286338004042	-0.00027594540522590886
0.01330694291406598	5.464805089367179	0.0	5.4531428171672705	4096	0.01330694291406598	0.01330694291406598	0.01330694291406598
nan	5.504020775641688	nan	nan	0	nan	nan	nan
nan	5.543236461916198	nan	nan	0	nan	nan	nan
nan	5.582452148190708	nan	nan	0	nan	nan	nan
