Y Lower Quartile	Y Upper Quartile	Y Std	Y Median	Count	Y Mean	X Mean	X Center
-181.42336364361745	179.9032882079864	301.14297131703705	-0.8120820862604887	103360	-6.207769415187657	4.288810989924642	4.288334501131884
-145.90499535756499	159.14454141137685	261.7724449648052	5.4536323752672615	123456	-0.486524089373512	4.327866632922589	4.327550187406394
-147.71923669104626	138.035164256416	256.75713347434487	-11.551505162700778	114176	-12.05415316744099	4.366445823645407	4.366765873680904
-129.5611495705134	140.04629641901192	228.98109853276645	4.468347640786305	120768	-1.2330145766832832	4.4057511499565845	4.405981559955413
-125.15862427368484	130.1913977332406	210.68879129625452	6.297294132528805	118464	0.11474575398784218	4.445164473831471	4.445197246229924
-115.40926001221669	107.91180579299544	199.8215134384684	-10.079734855704373	111488	-10.826630507136443	4.484346456157353	4.4844129325044335
-104.3106537048177	115.44792903848884	197.1185128915578	-1.5605309680595383	112896	6.202247299108024	4.523222018282935	4.523628618778943
-90.34537870573695	115.06552793261653	178.64424657763115	8.415660365442818	106048	14.26620861177662	4.562095873866372	4.562844305053453
-97.53249218025007	97.94522685627362	174.88155763899866	-0.7281114892412006	100096	-3.3543167521837676	4.601867747542951	4.6020599913279625
-105.00845539243164	87.96025133884541	166.64690394789068	-4.320315892476174	95616	-7.676863424243972	4.641402447585486	4.641275677602472
-92.25762728021618	97.49155026680273	154.6398981932438	-0.5455327340896474	71232	2.5669759478305147	4.6793684119875545	4.680491363876982
-94.03757167965705	81.10623312660664	152.9486401329417	-5.676964689871966	62208	-7.074183856483423	4.719579189077069	4.7197070501514915
-77.36918637674489	76.83525584701374	129.07366744098505	3.076207890830119	59648	-0.42979041272633633	4.75918440918729	4.758922736426001
-75.67406329843652	83.1747027291567	127.11778622558086	3.581000359976315	70720	3.3356235932505323	4.799413801154271	4.798138422700512
-75.38399767693045	65.4425185137934	115.91682080951941	-1.73085567072485	65472	0.2123592766133904	4.83660823798609	4.837354108975021
-70.64584051474958	68.01851955167149	102.72441632033866	-0.6669692655095787	68480	-0.6525757615856075	4.87741580930741	4.876569795249531
-63.747990996127555	68.12336146970665	105.87830833689829	1.1445840849219167	78464	1.5384451304156745	4.9154269332160165	4.915785481524041
-62.42121785751624	60.32393914901877	103.42684186243972	-1.0243600872454408	76992	-1.3416151881953442	4.9549339706015525	4.955001167798551
-69.08369788118944	63.325571991203105	101.14586002185989	-2.7143921089973446	66496	-1.8546725064227925	4.994272832064065	4.994216854073061
-62.52945120447475	60.34772463839363	101.05192328263901	-0.6944765185326105	79680	-0.6570911300698888	5.03404996892822	5.033432540347571
-62.27951352266973	55.68587577776634	100.19777619917049	-3.6846836587428697	73920	-3.9727006054680607	5.072326959350765	5.07264822662208
-60.277601729349044	48.22156602968789	102.84502969301326	-3.9621303597086808	66368	-7.0022733669974695	5.110775775476087	5.11186391289659
-50.72349086006216	53.966501671087826	88.43984908944203	2.5050102319519283	62848	5.50970157157517	5.151071861381729	5.1510795991711
-50.01380037912395	45.681276928615716	92.70584326179464	-0.40945909250876866	54528	-1.2017259740330537	5.189698477097697	5.190295285445609
-45.54081660210795	46.545804903435055	86.7759031288442	0.5449870158108752	46208	-2.6451880451751015	5.229025294608941	5.229510971720119
-54.90077858846416	37.42242940657161	76.29727406452089	-11.857619646267267	36544	-8.252704063928169	5.268041255293299	5.268726657994629
-46.11346111506464	44.05006666275585	88.59214893854714	-2.964436831986859	23680	-2.6063403094403643	5.3065251308610035	5.307942344269139
-43.89379839397225	45.287244674833346	112.17476119250075	0.9404245838286442	17344	-1.5806770257231049	5.347251801945182	5.347158030543649
-40.03273010283192	40.04695187683137	162.33748287065063	7.2089826806277415	14400	-6.485492140999235	5.385097878103173	5.3863737168181585
-34.86129339049512	46.946441253832745	84.4675697382042	-3.403565096159582	11200	1.670271753740578	5.4237052826148835	5.425589403092668
-35.026725762261776	51.90535489281319	147.60206269653332	7.236517008277588	5248	0.14992992471190253	5.462344304806443	5.464805089367179
-46.503319575431306	29.703702303304453	64.8050567169817	-13.367948293214795	3264	-10.990561448740646	5.501957344696262	5.504020775641688
-41.761796915856394	19.635010743890234	48.75366985435107	-13.07817759322279	640	-1.1411767206021977	5.538794353835743	5.543236461916198
56.996191502477814	106.73793579594712	1816.2424950354907	65.75791530996321	320	970.8837063766165	5.576307715240681	5.582452148190708
