Y Std	Y Mean	Y Lower Quartile	X Mean	Count	Y Upper Quartile	X Center	Y Median
15.872474701903228	5.304809311762173	-4.791255334741436	5.036127456220093	90112	16.01174394343616	5.033432540347571	5.638131848184457
10.720265736115843	-2.9135394898999305	-8.776203762341538	5.067264216166651	69632	-0.7812023721216974	5.07264822662208	-3.547731422830111
10.088902394741403	-1.5664026098825161	-7.8937400889722085	5.111656225232057	81920	5.264070989574975	5.11186391289659	-1.3299995552488326
8.947244210828856	0.5128418995131546	-5.814176260293607	5.153225875932948	73728	6.257615068674568	5.1510795991711	1.0656883178025964
13.584676201905628	7.6913747423551895	-1.8183558585810715	5.193769638166226	49152	10.927530434759774	5.190295285445609	7.171104682709483
13.76885115710134	-1.8013849539108235	-7.698206000708524	5.23321560820247	77824	6.7024935810168245	5.229510971720119	0.05151831268813112
6.416587509055714	-4.259915200980079	-11.623416162563444	5.268841578811257	12288	4.014550498897734	5.268726657994629	-5.170879939274528
10.793369331533372	7.199114288966181	-7.359796819189796	5.316442002051828	12288	18.45019580717235	5.307942344269139	10.50694387891599
7.0533638414742805	-5.551497343305163	-11.193137697056954	5.354909054429497	20480	0.8470486455680657	5.347158030543649	-6.773985785886907
11.600987594443758	-6.970967531550741	-12.641139547922648	5.385546880761243	16384	2.4367733180833966	5.3863737168181585	-3.233398698288511
2.3737930993137364	-2.3614569555496323	-5.702497804559243	5.421052285790405	12288	-0.407343422064514	5.425589403092668	-0.9745296400251391
0.0	-31.184903651570494	-31.184903651570494	5.453409168816894	4096	-31.184903651570494	5.464805089367179	-31.184903651570494
nan	nan	nan	nan	0	nan	5.504020775641688	nan
nan	nan	nan	nan	0	nan	5.543236461916198	nan
nan	nan	nan	nan	0	nan	5.582452148190708	nan
