Y Median	Y Lower Quartile	X Mean	X Center	Y Mean	Y Upper Quartile	Count	Y Std
40.983948565337414	-526.8247801144498	4.3668175748759355	4.366765873680904	15.338469108372388	588.6309636448532	104860	1070.070323337687
31.31036370460606	-508.41280506839485	4.406136267036322	4.405981559955413	6.1373462499772735	547.2114701357632	107636	1021.3321507387112
26.210147420195426	-475.1200522861873	4.445162489871233	4.445197246229924	-4.353454422825185	507.45106321872936	108996	973.9123482033556
21.28574229952028	-451.1811922131865	4.484390896692914	4.4844129325044335	-11.260505682437307	468.46630740576074	109668	916.1651882857129
7.471843589709806	-443.68190848328413	4.523503713501102	4.523628618778943	-19.281318584831716	438.00683420541964	106400	870.9369343754648
17.350302012140673	-414.4686061669654	4.5627782839020865	4.562844305053453	-18.30903284148408	424.6032235272105	102612	835.1375990955696
8.36203987740464	-395.2788077796631	4.60191663020141	4.6020599913279625	-9.414723440687622	405.7120230402588	96220	796.2882896361109
6.676738140052294	-382.34257352802433	4.640822709397018	4.641275677602472	-13.056570669797631	386.01672913819357	87744	756.404987039462
3.664575866278028	-360.54178500857233	4.679852406173894	4.680491363876982	-13.389418246364492	364.14610910142255	74620	721.0705566867838
12.005636878474434	-325.8180537743683	4.719310433841803	4.7197070501514915	-2.4940710309268277	350.9238106518533	62904	645.3243387711955
-4.091225324941661	-316.74251752529017	4.759092617500983	4.758922736426001	-12.671615328930425	311.04505898084426	61112	572.2628436949756
-1.9657035631125837	-299.09840115981206	4.798441113165909	4.798138422700512	-12.016446710849106	297.4852609663956	67376	524.6900025675629
2.347243600947877	-278.4715785134431	4.837272044528906	4.837354108975021	-8.53092082519922	270.74909178802955	68024	479.39564876611377
-1.0255381516890338	-263.9758615282881	4.876918022489552	4.876569795249531	-10.303552695126632	253.34469096213616	69212	447.70980602256367
-0.035924927195083	-248.60719204026918	4.915853138668001	4.915785481524041	-5.019832824648732	250.80868968170785	75488	431.24428180302033
-1.705070525253177	-245.33572766020006	4.954709690664062	4.955001167798551	-8.312574582919986	241.94587096248688	75276	428.20533151040013
1.7318684987490087	-249.08711648725603	4.99412914857168	4.994216854073061	-7.4281898475737576	241.36291751666113	70624	433.87015400910656
-2.576359022245015	-244.24957217761585	5.033704967794489	5.033432540347571	-12.935655152331332	229.00335799307686	76812	415.99444710412286
-0.16735711358205663	-223.58304292873981	5.072324000464467	5.07264822662208	-3.6691327596221557	228.02271306304465	74664	397.9602779927881
3.227372156112324	-215.56597314542887	5.111413988191138	5.11186391289659	-5.295976870765024	212.09992350026732	66244	388.7896544453409
-4.0508755128194025	-200.65778696659754	5.15090047918487	5.1510795991711	-5.777790933535712	194.55926040929853	62016	356.9919039015071
-3.76186485395192	-194.65463756859026	5.189618688586942	5.190295285445609	-5.241930515639653	184.47775311110308	54676	345.13062142892164
-6.516063681412561	-197.87952396187575	5.228882201885293	5.229510971720119	-10.190283457004801	180.6278553688844	45796	338.2659457906098
-2.580472168257984	-178.49298251617984	5.267705627315794	5.268726657994629	-3.809492445815948	169.1158722958171	36188	320.1761256518297
-5.094346133459112	-172.74545304195453	5.306579977278572	5.307942344269139	-11.47222662321511	163.6620776748441	24332	308.74743187143343
-3.9125597352503974	-165.5360717423955	5.346685913291372	5.347158030543649	-11.259274073544514	157.53878185562462	17432	306.91827236164835
-4.842576256392931	-165.21701282075082	5.385642284428791	5.3863737168181585	-14.335108213066253	147.29028555273726	14372	307.5129960726742
-9.999560762149486	-172.5978193356168	5.4241640124925725	5.425589403092668	-21.321257326467737	140.90358241076137	10316	296.2272431758355
-9.33372085476185	-161.11258204972046	5.4626471694958125	5.464805089367179	-7.66601261113289	154.2770800782614	5696	281.6086961918864
-4.322543365203273	-165.409161250529	5.5003660589124035	5.504020775641688	7.721840037952917	165.73729228229422	2760	340.17359649296054
-41.841025929928946	-174.594324436408	5.540083921216533	5.543236461916198	-47.594809397835185	125.92087414898742	712	353.85705274984434
-36.10780996810172	-214.38709498189564	5.581626858716238	5.582452148190708	-51.21012337694309	109.32669096961945	340	476.22071145137255
