X Center	Y Lower Quartile	Y Mean	Y Median	Y Upper Quartile	Y Std	X Mean	Count
4.915785481524041	-125.07148125992944	34.39345153982226	1.6704713215085576	138.10389204992634	470.95841935047576	4.916146755747865	52656
4.955001167798551	-114.56174263930393	26.662137842997293	2.433824063627071	125.00425772157291	420.5788410728002	4.954808060145901	54416
4.994216854073061	-111.99850749428879	12.546809724948549	-1.4421889742898202	115.25176011337317	392.642656832741	4.9945249621347205	53908
5.033432540347571	-106.88717113340863	7.739715908694355	-1.0812405760352704	103.05089534745639	382.5436402325436	5.034082043919175	61052
5.07264822662208	-102.0347300503181	2.8845656031251146	-4.901840367699151	94.5921285412096	322.0031687027505	5.072531702001434	62456
5.11186391289659	-99.09324953958185	2.9475677542276166	-3.1240056765263944	93.87699992616763	325.8177829506449	5.111648107355375	56544
5.1510795991711	-95.81782988574491	-5.013410070836634	-3.030219745138311	85.34953550649834	322.22950629673096	5.150945822081563	54832
5.190295285445609	-90.15935326057115	-3.0881863592554706	0.3261690284143697	86.30662119555927	339.2815782004948	5.189691339940107	49620
5.229510971720119	-85.39664323991383	-11.27596978287558	-0.6747004699218451	82.27396876822968	329.71854340552983	5.229041318963143	41656
5.268726657994629	-86.7073325831152	-16.44534823542295	-0.8983585382648016	84.11834003500803	320.83458345901124	5.267753138226733	33344
5.307942344269139	-83.42754886999046	-5.966563214638072	-0.9582313135142613	79.27549018153923	330.7205225384344	5.306512920829694	22704
5.347158030543649	-89.19566284915345	-11.804421403828153	-2.5892778747684133	78.4424983504432	421.06380709928766	5.346545706262677	16040
5.3863737168181585	-82.22092023458572	-12.315839817718532	1.639586625306947	83.16591460977725	267.2360152597398	5.385729002671153	13688
5.425589403092668	-79.45952301859506	-13.344943136502106	2.1875867571634444	78.10928591674201	367.80428397679145	5.424427232955481	9764
5.464805089367179	-73.36953944280322	-8.544863117926889	2.4327114842299125	81.12050453730808	306.8372915635724	5.46312268994661	5352
5.504020775641688	-82.31085691485896	-19.641439657764376	3.5848795208694355	76.67368060495028	400.60341268978516	5.50038346107405	2548
5.543236461916198	-119.16039101437673	-57.32692363200687	9.353889726170564	80.80017776967043	315.1330009308251	5.5380052470238965	640
5.582452148190708	-141.5157761813898	-78.13508520083778	-6.853600366879618	70.44472133107047	314.8913850135393	5.582294765154864	300
