Y Std	Y Median	X Center	Count	Y Mean	Y Upper Quartile	Y Lower Quartile	X Mean
0.014014280758836284	-0.00018145469441500721	4.366765873680904	114496	-0.0004135720667182472	0.00808975231081855	-0.008830795176174753	4.366959897057009
0.013695020908597297	0.00020849819885994272	4.405981559955413	121088	0.0002991585677219032	0.008717739033426621	-0.008435410263527897	4.406241915649882
0.01296731513640764	-0.000351703313053273	4.445197246229924	117696	-0.00018708092923261412	0.008016967029279835	-0.00831703748358503	4.445512863520375
0.012234710806881228	6.095326844067382e-05	4.4844129325044335	111808	-0.00018755854351582848	0.007409465831909494	-0.00776728877246888	4.484210054425732
0.011851452092319198	-0.00013380771100867674	4.523628618778943	113728	5.062419647195749e-06	0.007176704269835624	-0.006919506168711671	4.523579690144905
0.011550107493701086	-0.00037872209957168327	4.562844305053453	104128	-0.0006262590240311933	0.006664437369147374	-0.00781978963068974	4.562516185755528
0.0115620019666123	6.448113167681688e-05	4.6020599913279625	100544	-0.00012665587721600308	0.007100999953652225	-0.007017071878753923	4.601800186370986
0.011344413280980806	-0.00016622481977081327	4.641275677602472	95296	4.041435592770427e-06	0.007146958884052623	-0.007149870679933537	4.641265525569403
0.011063365699526252	0.0003936291698205072	4.680491363876982	71232	0.00021504322539791544	0.006983411122553728	-0.0066025665304052395	4.679264543475905
0.010991239563851906	0.0006264634369248187	4.7197070501514915	61248	0.0002118508485845731	0.00710299351472534	-0.006389642032486689	4.7194347577148745
0.010605265779689293	-5.638627103722657e-05	4.758922736426001	60864	2.958289332553424e-05	0.006948787743169836	-0.005944244591832914	4.758818249748003
0.010029699793171004	-0.00045493705193337013	4.798138422700512	69888	-0.00040804729079303573	0.005840383974679819	-0.006475794695231962	4.799207350113439
0.00969354449530153	-0.0004254230358089083	4.837354108975021	66304	-0.00010125523257439371	0.005920332317503206	-0.006313703799751505	4.836483459692159
0.009869783969105345	-0.00029531816437922066	4.876569795249531	68480	-0.00025595721522444657	0.006289441081251751	-0.006121061525663528	4.877359867946391
0.010091584706753077	-0.0002598125686510401	4.915785481524041	78336	-9.540903439706948e-05	0.0061591677939888245	-0.006643352805468684	4.9156747974889905
0.01029109959422546	0.0001998494093968787	4.955001167798551	77504	0.0003294912769781269	0.0068467970358576736	-0.0062218874693771705	4.9551814974111075
0.010452556691643777	-0.00044092631969116223	4.994216854073061	65408	-0.00026754309458718484	0.006208400750367046	-0.006420740468432598	4.994384721727758
0.010515190028764929	-0.00021061748940695782	5.033432540347571	80384	-0.0005431185509792819	0.0059181566512183014	-0.007215082786314862	5.033953352575532
0.010111916261382478	0.0002634916045721044	5.07264822662208	74176	0.00022421826631568965	0.00662151209102203	-0.006047692872035439	5.07251780700906
0.01035782780345762	0.0005174052485137004	5.11186391289659	65280	0.00024528434055533975	0.00667656660133813	-0.0064746309824238735	5.1106416684688565
0.009885820260633399	-0.00015224485024797332	5.1510795991711	63168	4.242944768793941e-06	0.006286004536415948	-0.006033372153044305	5.150837862987887
0.010398930519491164	0.00024089912666510447	5.190295285445609	55040	0.0006246799558254669	0.0069999882845843886	-0.005840913348987641	5.1898340294545475
0.011705955175349909	9.158597799420354e-05	5.229510971720119	46464	0.0002110057319685338	0.007455165253453826	-0.006427871073809042	5.229334638896652
0.011203723127355004	-0.001052317858446749	5.268726657994629	35776	-0.0008645438054345973	0.005884957281763136	-0.007201612320449303	5.268383908706569
0.012197587478432682	-0.0010303804455695591	5.307942344269139	23808	-0.0012585663923083085	0.006631075371130027	-0.007694933472206205	5.306686765729404
0.014760480687917557	-0.0002461156646202702	5.347158030543649	17600	-0.0006277668367326469	0.007380769829336737	-0.009374814801189806	5.34745001768143
0.01501236206746313	0.000660715816405143	5.3863737168181585	14080	-0.00030505462057471523	0.009029384201648522	-0.00983486089724949	5.385634188691833
0.0131832671461438	-0.0011445806654608913	5.425589403092668	10880	-0.0008828809792514921	0.008628606414516711	-0.009810074679911915	5.423677369502163
0.013860384910560089	0.0016013465997031626	5.464805089367179	5376	0.001559639450194977	0.010733784699779324	-0.009423528622275742	5.461762250217277
0.013126328970424948	0.002344377849539146	5.504020775641688	3008	0.002221440320309217	0.010145045622353898	-0.0064947199823062116	5.502285674752121
0.01652846860270252	0.0047927014230262355	5.543236461916198	640	0.0004956172413308563	0.0117168511655921	-0.011721455401759508	5.535479072701531
0.00544628856323112	0.0031742928035027847	5.582452148190708	256	0.004027747925774106	0.007477568376298211	-0.00027552764702132087	5.574278553991073
