Y Mean	X Center	Y Lower Quartile	Y Upper Quartile	Y Median	Y Std	Count	X Mean
-6.974147524126546	4.562844305053453	-58.914504029286036	47.058288095709486	-3.7698215607633756	86.53539296441424	107520	4.562468189241826
-8.31903306981011	4.6020599913279625	-60.67234620521049	54.85248518045228	-0.7511505203437991	101.93202327585826	102144	4.602328161723418
1.6461273759599089	4.641275677602472	-47.6600288421414	44.96722916478393	2.1847055709322376	83.56265587254182	92672	4.6409925353868156
-1.8321166124340305	4.680491363876982	-47.81205562905416	44.86879465886159	0.32053139596064284	75.87480387738238	75008	4.679236337302377
-0.2180186470879086	4.7197070501514915	-43.158621110260356	44.09798681716529	0.7344526895631134	70.914916610552	60672	4.72023035750325
4.447899689249111	4.758922736426001	-43.295498009469156	42.37798997843129	1.8748526107801808	66.84570734865419	59904	4.759037226194762
2.919430854353298	4.798138422700512	-33.75036401959551	41.101799599144215	2.029247027974634	61.32949928346894	70912	4.800851875298115
6.668976183086405	4.837354108975021	-38.57244617861261	45.44955271623621	-4.237456495430706	68.12498485034573	62464	4.836806222345572
5.424961452254118	4.876569795249531	-29.8816881041148	41.568048792854825	0.7037834370366909	58.05418980248878	70400	4.87707740392637
-2.1927441752862573	4.915785481524041	-33.92508024919698	32.879286997631425	-0.47141557782197197	53.96551834984198	76288	4.915585899014655
-1.8332694335486293	4.955001167798551	-35.717157671761015	32.27050044450698	-3.666019735097507	51.09414226917785	79360	4.954685634873548
4.211061259904131	4.994216854073061	-27.04282958431577	31.568876908275342	0.04827667471363384	59.550565936231735	63744	4.994092571476501
-2.363010621496973	5.033432540347571	-31.322527028254626	30.847620223581544	-3.2428796825752215	50.24826674451974	85248	5.034212265611921
1.0084515279134396	5.07264822662208	-30.873329766673123	30.07358240866779	3.7455498103972786	50.947962710282575	72448	5.073029012735287
1.6392420388376052	5.11186391289659	-28.455218224286	33.76787552366477	0.8779789998225169	45.95744956367201	65280	5.1119094522299875
-4.002291237529962	5.1510795991711	-33.48647878782867	19.986000615705052	-4.984883102663844	46.820241813741404	61952	5.151384065474491
3.6523664955852038	5.190295285445609	-19.946567842201148	30.827536340354982	2.827436383751774	43.09780260737419	58368	5.189839906783092
-1.2748691235830942	5.229510971720119	-24.66219477346931	23.02469975173699	0.317526150824051	43.467844380518976	43776	5.229921017998761
-5.499620794020799	5.268726657994629	-25.118397760066728	21.84706705750432	1.08402953949917	74.26675418791726	36608	5.266994438379548
-1.7852262768930431	5.307942344269139	-22.315405348786953	20.96514817636853	5.052054449184652	41.403617359203	24320	5.306185199441468
2.313440242250363	5.347158030543649	-19.361112027874242	19.780210042474664	0.19828915515972767	41.14174899234475	15360	5.34603419821641
3.876561381029491	5.3863737168181585	-10.493433391728104	21.76385589774327	6.642228608951882	74.38170943840653	17920	5.385603164620123
-27.754134990631258	5.425589403092668	-36.779544401995736	5.279911107580119	-15.044166247313115	106.07972417714078	11008	5.424241368026832
5.244371329427047	5.464805089367179	-13.088330268463324	26.929405151991887	4.66528232870769	23.023777936738384	4352	5.461979967030686
-1.6029060163806208	5.504020775641688	-7.400890888591675	17.51941867927053	4.401849857478737	22.738963565103113	2560	5.493898371401421
-19.490818772111652	5.543236461916198	-41.40258688362337	-7.647510032834816	-29.559278144346536	29.53799539476018	1024	5.538897754184611
nan	5.582452148190708	nan	nan	nan	nan	0	nan
