all	lv6	lv1	hh-203	hh-202	big-arc	orion-s	bar-ifront	sky-sw	sky-ne	wavelength
5.903316e+05	1.252030e+06	1.528384e+06	7.628004e+05	5.480740e+05	6.274233e+05	1.135750e+06	7.044382e+05	8.751319e+04	6.606390e+04	7556.40
5.906322e+05	1.249288e+06	1.523835e+06	7.620611e+05	5.497292e+05	6.293188e+05	1.135589e+06	6.906520e+05	8.722182e+04	6.616066e+04	7557.25
5.845640e+05	1.250771e+06	1.521765e+06	7.532968e+05	5.446372e+05	6.243702e+05	1.133912e+06	6.901850e+05	8.100418e+04	6.065516e+04	7558.10
5.803386e+05	1.243726e+06	1.517108e+06	7.589272e+05	5.414595e+05	6.182875e+05	1.128639e+06	6.854338e+05	7.883529e+04	5.402534e+04	7558.95
5.783941e+05	1.243154e+06	1.513338e+06	7.551441e+05	5.417364e+05	6.172714e+05	1.127507e+06	6.873621e+05	7.737136e+04	5.277810e+04	7559.80
5.778758e+05	1.244897e+06	1.515692e+06	7.585901e+05	5.425930e+05	6.196520e+05	1.126675e+06	6.929623e+05	7.713417e+04	5.315119e+04	7560.65
5.792979e+05	1.253392e+06	1.513706e+06	7.598753e+05	5.479979e+05	6.193846e+05	1.132650e+06	6.936452e+05	7.733085e+04	5.287423e+04	7561.50
5.794412e+05	1.246650e+06	1.516662e+06	7.595231e+05	5.449097e+05	6.203540e+05	1.133017e+06	7.010230e+05	7.727854e+04	5.359648e+04	7562.35
5.779590e+05	1.243855e+06	1.510462e+06	7.568084e+05	5.486857e+05	6.195404e+05	1.130792e+06	6.974861e+05	7.687188e+04	5.273789e+04	7563.20
5.771510e+05	1.244335e+06	1.510051e+06	7.544156e+05	5.471996e+05	6.191232e+05	1.128494e+06	6.913994e+05	7.651960e+04	5.477952e+04	7564.05
5.782186e+05	1.244780e+06	1.516304e+06	7.593176e+05	5.427291e+05	6.162212e+05	1.128948e+06	6.920027e+05	7.503606e+04	5.492906e+04	7564.90
5.781042e+05	1.245767e+06	1.512079e+06	7.564568e+05	5.447338e+05	6.198143e+05	1.128391e+06	6.937714e+05	7.894983e+04	5.624946e+04	7565.75
5.817867e+05	1.243848e+06	1.528221e+06	7.545210e+05	5.481311e+05	6.207545e+05	1.128158e+06	6.905675e+05	8.061059e+04	5.736090e+04	7566.60
5.820393e+05	1.246603e+06	1.514304e+06	7.527812e+05	5.444902e+05	6.220674e+05	1.129800e+06	6.891975e+05	8.017139e+04	5.736739e+04	7567.45
5.798705e+05	1.246097e+06	1.523598e+06	7.528556e+05	5.432268e+05	6.201468e+05	1.125702e+06	6.912832e+05	8.055475e+04	5.946582e+04	7568.30
5.833420e+05	1.245473e+06	1.520968e+06	7.584755e+05	5.443704e+05	6.212121e+05	1.128234e+06	6.984070e+05	8.661182e+04	6.384808e+04	7569.15
6.023194e+05	1.269944e+06	1.532043e+06	7.712589e+05	5.666058e+05	6.399518e+05	1.147959e+06	7.114688e+05	1.027072e+05	8.645713e+04	7570.00
6.201522e+05	1.286977e+06	1.537803e+06	7.952701e+05	5.832536e+05	6.560702e+05	1.163578e+06	7.290223e+05	1.167178e+05	1.007850e+05	7570.85
6.150086e+05	1.282775e+06	1.557326e+06	7.889526e+05	5.714452e+05	6.524210e+05	1.162884e+06	7.194695e+05	1.106566e+05	9.361025e+04	7571.70
5.956905e+05	1.269811e+06	1.534491e+06	7.655846e+05	5.503263e+05	6.354515e+05	1.146578e+06	7.020537e+05	9.430734e+04	7.520530e+04	7572.55
5.837235e+05	1.265111e+06	1.532057e+06	7.563532e+05	5.467326e+05	6.291330e+05	1.138339e+06	6.896713e+05	8.273377e+04	6.085649e+04	7573.40
5.817411e+05	1.264059e+06	1.533395e+06	7.632908e+05	5.495615e+05	6.291759e+05	1.139269e+06	6.965574e+05	7.978274e+04	5.723877e+04	7574.25
5.815829e+05	1.264524e+06	1.525967e+06	7.569225e+05	5.457981e+05	6.276728e+05	1.140794e+06	6.959058e+05	7.935967e+04	5.450639e+04	7575.10
5.794020e+05	1.253626e+06	1.519333e+06	7.595877e+05	5.410426e+05	6.254659e+05	1.137480e+06	6.953919e+05	7.787104e+04	5.310667e+04	7575.95
5.767682e+05	1.246086e+06	1.536367e+06	7.551645e+05	5.396147e+05	6.210638e+05	1.133068e+06	6.816184e+05	7.567032e+04	5.376887e+04	7576.80
5.776192e+05	1.243943e+06	1.526250e+06	7.500978e+05	5.391597e+05	6.184013e+05	1.130237e+06	6.883040e+05	7.507429e+04	5.248669e+04	7577.65
5.767427e+05	1.243695e+06	1.514172e+06	7.543471e+05	5.356926e+05	6.157990e+05	1.127731e+06	6.865799e+05	7.665501e+04	5.364348e+04	7578.50
5.750269e+05	1.246021e+06	1.508206e+06	7.507721e+05	5.411918e+05	6.151373e+05	1.126260e+06	6.850143e+05	7.514470e+04	5.451326e+04	7579.35
5.747226e+05	1.239896e+06	1.507679e+06	7.414249e+05	5.408812e+05	6.157678e+05	1.123121e+06	6.810379e+05	7.527519e+04	5.349814e+04	7580.20
5.745551e+05	1.239577e+06	1.511220e+06	7.499760e+05	5.336010e+05	6.163150e+05	1.123467e+06	6.837190e+05	7.709532e+04	5.263548e+04	7581.05
5.726637e+05	1.240647e+06	1.505696e+06	7.479559e+05	5.383065e+05	6.178307e+05	1.124703e+06	6.836748e+05	7.543165e+04	5.328691e+04	7581.90
5.733525e+05	1.245160e+06	1.509632e+06	7.460929e+05	5.442369e+05	6.145127e+05	1.123903e+06	6.851886e+05	7.461389e+04	5.338856e+04	7582.75
5.768036e+05	1.242955e+06	1.502323e+06	7.487520e+05	5.393105e+05	6.170819e+05	1.122777e+06	6.868899e+05	8.016661e+04	5.632503e+04	7583.60
5.827051e+05	1.250620e+06	1.524522e+06	7.570672e+05	5.448029e+05	6.259379e+05	1.129841e+06	6.922526e+05	8.779861e+04	6.480991e+04	7584.45
5.880054e+05	1.255193e+06	1.525443e+06	7.557749e+05	5.503584e+05	6.314138e+05	1.132652e+06	6.922268e+05	9.108461e+04	7.044514e+04	7585.30
5.850773e+05	1.243415e+06	1.505213e+06	7.479520e+05	5.481603e+05	6.292802e+05	1.130730e+06	6.931880e+05	8.520748e+04	6.586452e+04	7586.15
5.746942e+05	1.238073e+06	1.497556e+06	7.543835e+05	5.403525e+05	6.184681e+05	1.126253e+06	6.883554e+05	7.980449e+04	5.631091e+04	7587.00
5.705779e+05	1.241785e+06	1.497566e+06	7.489797e+05	5.408283e+05	6.140580e+05	1.125247e+06	6.810115e+05	7.695811e+04	5.328743e+04	7587.85
5.720197e+05	1.244299e+06	1.493161e+06	7.471099e+05	5.381489e+05	6.154680e+05	1.130271e+06	6.852894e+05	7.483046e+04	5.143553e+04	7588.70
5.737537e+05	1.242542e+06	1.490025e+06	7.510430e+05	5.407118e+05	6.185088e+05	1.131513e+06	6.834616e+05	7.478009e+04	5.170265e+04	7589.55
5.718948e+05	1.239271e+06	1.495143e+06	7.441861e+05	5.323783e+05	6.128359e+05	1.122626e+06	6.813756e+05	7.234031e+04	4.951661e+04	7590.40
5.618703e+05	1.209488e+06	1.456703e+06	7.268548e+05	5.182043e+05	5.965090e+05	1.100973e+06	6.688102e+05	6.748784e+04	4.394937e+04	7591.25
5.236510e+05	1.118576e+06	1.347906e+06	6.817960e+05	4.793140e+05	5.492350e+05	1.024055e+06	6.225175e+05	5.923965e+04	3.646659e+04	7592.10
4.642447e+05	9.592632e+05	1.179325e+06	5.728917e+05	4.018117e+05	4.677639e+05	8.694737e+05	5.234935e+05	4.507492e+04	2.560796e+04	7592.95
3.799427e+05	7.657784e+05	9.855024e+05	4.533459e+05	3.143373e+05	3.698984e+05	6.989705e+05	4.062226e+05	3.124705e+04	1.542683e+04	7593.80
3.128068e+05	6.286321e+05	8.504865e+05	3.816063e+05	2.491293e+05	2.988796e+05	5.705180e+05	3.366488e+05	2.291970e+04	6.925987e+03	7594.65
2.892502e+05	5.786825e+05	7.964157e+05	3.467754e+05	2.266689e+05	2.737908e+05	5.201984e+05	3.040785e+05	2.126453e+04	5.911532e+03	7595.50
2.926025e+05	5.855796e+05	7.901819e+05	3.488752e+05	2.337379e+05	2.763071e+05	5.270089e+05	3.104561e+05	2.434166e+04	1.083853e+04	7596.35
2.957350e+05	5.854815e+05	7.865631e+05	3.602389e+05	2.373371e+05	2.817068e+05	5.321848e+05	3.118024e+05	2.892851e+04	1.600573e+04	7597.20
2.807505e+05	5.523686e+05	7.483601e+05	3.370859e+05	2.227799e+05	2.650648e+05	5.002507e+05	2.923155e+05	2.539696e+04	1.212141e+04	7598.05
2.468880e+05	4.775803e+05	6.883678e+05	2.849161e+05	1.906035e+05	2.261236e+05	4.372793e+05	2.436513e+05	1.518826e+04	3.259712e+03	7598.90
2.220038e+05	4.330981e+05	6.250662e+05	2.585306e+05	1.594510e+05	1.951620e+05	3.889886e+05	2.166878e+05	6.892826e+03	-5.954886e+03	7599.75
1.997336e+05	3.885092e+05	5.811210e+05	2.302629e+05	1.457281e+05	1.741890e+05	3.469994e+05	1.923301e+05	1.132444e+03	-7.304316e+03	7600.60
1.906683e+05	3.725912e+05	5.672388e+05	2.201536e+05	1.369893e+05	1.683876e+05	3.336192e+05	1.833884e+05	2.880496e+02	-8.689256e+03	7601.45
1.809685e+05	3.557444e+05	5.439570e+05	2.080569e+05	1.235418e+05	1.568537e+05	3.193679e+05	1.786398e+05	8.743498e+02	-1.046762e+04	7602.30
1.795556e+05	3.512647e+05	5.494839e+05	2.101661e+05	1.262825e+05	1.539171e+05	3.140871e+05	1.782262e+05	1.245757e+03	-9.125443e+03	7603.15
1.772468e+05	3.450818e+05	5.481824e+05	2.001309e+05	1.232911e+05	1.508652e+05	3.116461e+05	1.705103e+05	-1.533621e+02	-1.028357e+04	7604.00
1.819230e+05	3.513866e+05	5.467111e+05	2.080920e+05	1.259306e+05	1.564525e+05	3.182858e+05	1.727833e+05	1.950212e+03	-9.146210e+03	7604.85
1.863733e+05	3.615148e+05	5.584663e+05	2.156272e+05	1.326117e+05	1.637722e+05	3.254360e+05	1.761839e+05	2.336674e+03	-6.504490e+03	7605.70
1.940456e+05	3.783316e+05	5.795742e+05	2.250341e+05	1.414697e+05	1.733579e+05	3.398612e+05	1.944894e+05	2.480355e+03	-5.947383e+03	7606.55
2.089543e+05	4.056878e+05	6.013771e+05	2.397983e+05	1.531488e+05	1.864950e+05	3.657968e+05	2.050298e+05	5.512025e+03	-5.165936e+03	7607.40
2.167219e+05	4.268466e+05	6.263195e+05	2.530082e+05	1.580485e+05	1.932983e+05	3.809955e+05	2.114981e+05	6.619264e+03	-3.466203e+03	7608.25
2.275293e+05	4.509014e+05	6.518532e+05	2.627942e+05	1.689829e+05	2.045914e+05	4.020092e+05	2.263890e+05	8.560920e+03	-2.604167e+03	7609.10
2.517766e+05	4.984620e+05	7.005490e+05	2.934020e+05	1.871171e+05	2.276542e+05	4.461771e+05	2.540338e+05	1.267386e+04	1.732950e+03	7609.95
2.630533e+05	5.299028e+05	7.365303e+05	3.133337e+05	2.050666e+05	2.455832e+05	4.775072e+05	2.716712e+05	1.431090e+04	3.830958e+03	7610.80
2.715327e+05	5.507233e+05	7.699108e+05	3.264011e+05	2.177083e+05	2.587771e+05	4.985014e+05	2.906504e+05	1.775233e+04	6.212807e+03	7611.65
3.050876e+05	6.278658e+05	8.279301e+05	3.649166e+05	2.489176e+05	2.933368e+05	5.656120e+05	3.274879e+05	2.373795e+04	1.010595e+04	7612.50
3.438332e+05	7.081656e+05	9.095463e+05	4.121739e+05	2.866961e+05	3.349000e+05	6.403071e+05	3.680976e+05	3.109438e+04	1.335157e+04	7613.35
3.616728e+05	7.352894e+05	9.585336e+05	4.417107e+05	2.999290e+05	3.511589e+05	6.666774e+05	3.929002e+05	3.367154e+04	1.788283e+04	7614.20
3.820143e+05	7.735893e+05	1.012012e+06	4.665098e+05	3.201349e+05	3.743613e+05	6.997792e+05	4.179978e+05	3.861736e+04	2.366772e+04	7615.05
4.571859e+05	9.209782e+05	1.159760e+06	5.493373e+05	3.887038e+05	4.498938e+05	8.289617e+05	4.933676e+05	5.292312e+04	3.543493e+04	7615.90
5.188605e+05	1.095971e+06	1.337805e+06	6.653689e+05	4.724602e+05	5.409252e+05	9.894486e+05	6.049547e+05	7.131495e+04	5.127663e+04	7616.75
5.507424e+05	1.178561e+06	1.418999e+06	7.101795e+05	5.115692e+05	5.863783e+05	1.064795e+06	6.566629e+05	7.615566e+04	5.636735e+04	7617.60
5.343797e+05	1.139487e+06	1.387108e+06	6.926078e+05	4.909747e+05	5.675427e+05	1.035357e+06	6.368227e+05	6.906501e+04	4.797077e+04	7618.45
4.885120e+05	1.019446e+06	1.255898e+06	6.026387e+05	4.311187e+05	4.990626e+05	9.154328e+05	5.497098e+05	5.478635e+04	3.463250e+04	7619.30
4.446410e+05	9.067813e+05	1.151041e+06	5.378075e+05	3.813537e+05	4.401613e+05	8.178083e+05	4.899627e+05	4.658307e+04	2.720881e+04	7620.15
4.190745e+05	8.565994e+05	1.079065e+06	5.088807e+05	3.568237e+05	4.136236e+05	7.766709e+05	4.635375e+05	4.036517e+04	2.415301e+04	7621.00
3.889171e+05	7.996741e+05	1.012293e+06	4.779491e+05	3.302898e+05	3.865602e+05	7.252487e+05	4.296589e+05	3.717899e+04	1.972293e+04	7621.85
3.448945e+05	6.895892e+05	9.054558e+05	4.067240e+05	2.788454e+05	3.332780e+05	6.242303e+05	3.604031e+05	2.956496e+04	1.547960e+04	7622.70
3.231170e+05	6.549441e+05	8.728698e+05	3.814790e+05	2.635477e+05	3.087228e+05	5.850642e+05	3.411563e+05	2.707336e+04	1.207036e+04	7623.55
3.633008e+05	7.388435e+05	9.575949e+05	4.318912e+05	2.977509e+05	3.512058e+05	6.667370e+05	3.900194e+05	3.148607e+04	1.644033e+04	7624.40
3.780548e+05	7.782822e+05	9.883107e+05	4.499956e+05	3.142238e+05	3.701864e+05	6.999576e+05	4.143012e+05	3.229240e+04	1.966299e+04	7625.25
3.388896e+05	6.811670e+05	8.957775e+05	4.043969e+05	2.775634e+05	3.246047e+05	6.152293e+05	3.645899e+05	3.046713e+04	1.611710e+04	7626.10
3.047215e+05	5.889139e+05	8.113423e+05	3.632089e+05	2.413236e+05	2.877136e+05	5.354575e+05	3.154862e+05	3.311193e+04	1.882741e+04	7626.95
3.443017e+05	6.799205e+05	8.941835e+05	4.189842e+05	2.861011e+05	3.315963e+05	6.156886e+05	3.676730e+05	4.264067e+04	2.926025e+04	7627.80
3.975131e+05	8.007233e+05	1.012100e+06	4.827528e+05	3.334831e+05	3.900533e+05	7.218849e+05	4.326103e+05	4.688204e+04	3.047855e+04	7628.65
3.789884e+05	7.656955e+05	9.742541e+05	4.651899e+05	3.131856e+05	3.703263e+05	6.936685e+05	4.189115e+05	3.668338e+04	2.131596e+04	7629.50
3.108699e+05	6.109009e+05	8.375503e+05	3.624192e+05	2.489058e+05	2.951823e+05	5.532937e+05	3.262489e+05	2.416280e+04	1.015633e+04	7630.35
2.907449e+05	5.733141e+05	8.036270e+05	3.400912e+05	2.308379e+05	2.757842e+05	5.184900e+05	3.043581e+05	2.215540e+04	6.676900e+03	7631.20
3.538108e+05	7.170358e+05	9.450861e+05	4.291325e+05	2.915013e+05	3.445452e+05	6.485484e+05	3.781383e+05	3.090446e+04	1.316035e+04	7632.05
4.064007e+05	8.465510e+05	1.057084e+06	5.028321e+05	3.465570e+05	4.035085e+05	7.660351e+05	4.500789e+05	3.632432e+04	1.886126e+04	7632.90
3.835812e+05	7.834659e+05	9.912465e+05	4.573234e+05	3.234403e+05	3.750607e+05	7.080823e+05	4.106215e+05	3.167038e+04	1.619496e+04	7633.75
3.121074e+05	6.245065e+05	8.454357e+05	3.826796e+05	2.529466e+05	2.998704e+05	5.672354e+05	3.269061e+05	2.318715e+04	8.748099e+03	7634.60
3.044427e+05	6.030312e+05	8.396164e+05	3.844419e+05	2.621848e+05	2.906585e+05	5.483089e+05	3.150341e+05	2.336020e+04	1.041871e+04	7635.45
3.811108e+05	7.806489e+05	1.002982e+06	4.927505e+05	3.460054e+05	3.738505e+05	7.114287e+05	4.258323e+05	3.350510e+04	1.871361e+04	7636.30
4.549917e+05	9.312926e+05	1.141263e+06	5.903022e+05	4.167814e+05	4.536253e+05	8.655427e+05	5.253442e+05	4.181277e+04	2.529210e+04	7637.15
4.278523e+05	8.934722e+05	1.085147e+06	5.636931e+05	3.810347e+05	4.326663e+05	8.329245e+05	5.191718e+05	4.071210e+04	2.344052e+04	7638.00
3.531568e+05	7.119680e+05	9.440210e+05	4.442919e+05	2.953957e+05	3.470757e+05	6.649170e+05	4.079280e+05	2.795978e+04	1.460652e+04	7638.85
3.214027e+05	6.437055e+05	8.634451e+05	3.963383e+05	2.600565e+05	3.085079e+05	5.867958e+05	3.524156e+05	2.723441e+04	1.333355e+04	7639.70
3.862316e+05	7.806723e+05	1.005782e+06	4.695140e+05	3.245071e+05	3.742074e+05	7.083211e+05	4.164152e+05	3.670481e+04	2.087254e+04	7640.55
4.541000e+05	9.566912e+05	1.183268e+06	5.673521e+05	3.993209e+05	4.625035e+05	8.680937e+05	5.200518e+05	4.724067e+04	2.881531e+04	7641.40
4.663126e+05	9.613559e+05	1.186519e+06	5.699291e+05	4.053518e+05	4.696625e+05	8.745655e+05	5.225908e+05	4.697114e+04	2.846410e+04	7642.25
3.976208e+05	8.099724e+05	1.028876e+06	4.857208e+05	3.379703e+05	3.940021e+05	7.317899e+05	4.399854e+05	3.747728e+04	2.012287e+04	7643.10
3.442200e+05	6.871298e+05	9.272347e+05	4.088315e+05	2.784754e+05	3.346463e+05	6.196213e+05	3.627643e+05	3.047966e+04	1.525436e+04	7643.95
3.743089e+05	7.628192e+05	9.951109e+05	4.532759e+05	3.113523e+05	3.669603e+05	6.837948e+05	4.091141e+05	3.621969e+04	1.952911e+04	7644.80
4.631574e+05	9.419728e+05	1.183098e+06	5.665236e+05	4.032132e+05	4.582792e+05	8.548229e+05	5.121334e+05	4.941859e+04	3.042330e+04	7645.65
4.964666e+05	1.059603e+06	1.288647e+06	6.303851e+05	4.498004e+05	5.161119e+05	9.575241e+05	5.749020e+05	5.410592e+04	3.398599e+04	7646.50
4.767824e+05	9.871745e+05	1.211574e+06	5.735557e+05	4.169192e+05	4.813944e+05	8.922481e+05	5.287615e+05	4.983529e+04	2.797782e+04	7647.35
4.092026e+05	8.250099e+05	1.046104e+06	4.934690e+05	3.441317e+05	4.036812e+05	7.509645e+05	4.509469e+05	3.884269e+04	2.334253e+04	7648.20
3.802178e+05	7.634788e+05	1.007446e+06	4.623926e+05	3.133050e+05	3.731189e+05	6.933202e+05	4.107964e+05	3.614207e+04	2.047925e+04	7649.05
4.255942e+05	8.847858e+05	1.117367e+06	5.294342e+05	3.691374e+05	4.302666e+05	7.983727e+05	4.813210e+05	4.649209e+04	2.705542e+04	7649.90
5.025778e+05	1.054803e+06	1.292610e+06	6.331682e+05	4.491870e+05	5.168877e+05	9.544870e+05	5.742694e+05	5.935907e+04	3.668590e+04	7650.75
5.309063e+05	1.128306e+06	1.353568e+06	6.769357e+05	4.869808e+05	5.553443e+05	1.022899e+06	6.218466e+05	6.517690e+04	4.415584e+04	7651.60
5.035286e+05	1.040132e+06	1.273432e+06	6.185104e+05	4.436680e+05	5.123918e+05	9.422316e+05	5.658652e+05	5.939886e+04	3.964617e+04	7652.45
4.424134e+05	8.999402e+05	1.133472e+06	5.462003e+05	3.802237e+05	4.449300e+05	8.135004e+05	4.884647e+05	4.945637e+04	3.256052e+04	7653.30
4.160736e+05	8.478983e+05	1.106098e+06	5.047092e+05	3.507884e+05	4.175768e+05	7.666305e+05	4.548009e+05	4.437862e+04	2.796515e+04	7654.15
4.545447e+05	9.523837e+05	1.204088e+06	5.687274e+05	4.037562e+05	4.653769e+05	8.605213e+05	5.206523e+05	5.092988e+04	3.131504e+04	7655.00
5.188429e+05	1.094646e+06	1.340752e+06	6.469565e+05	4.700144e+05	5.396892e+05	9.927523e+05	5.895244e+05	6.124664e+04	3.848615e+04	7655.85
5.362275e+05	1.164900e+06	1.408093e+06	6.991377e+05	4.988465e+05	5.716515e+05	1.055022e+06	6.352871e+05	6.496830e+04	4.122926e+04	7656.70
5.175537e+05	1.100881e+06	1.355587e+06	6.566265e+05	4.620201e+05	5.435351e+05	9.960544e+05	6.017956e+05	5.929776e+04	3.850520e+04	7657.55
4.757001e+05	9.855831e+05	1.246921e+06	5.868042e+05	4.146244e+05	4.857236e+05	8.927069e+05	5.369308e+05	5.241506e+04	3.241443e+04	7658.40
4.530605e+05	9.227681e+05	1.176235e+06	5.525272e+05	3.951605e+05	4.534998e+05	8.352836e+05	5.010967e+05	5.018465e+04	3.200802e+04	7659.25
4.785885e+05	1.004046e+06	1.244824e+06	6.014941e+05	4.185641e+05	4.901371e+05	9.048625e+05	5.486958e+05	5.943229e+04	4.077500e+04	7660.10
5.387305e+05	1.127195e+06	1.371384e+06	6.698953e+05	4.856410e+05	5.587912e+05	1.021412e+06	6.192658e+05	7.612765e+04	5.612555e+04	7660.95
5.660703e+05	1.209371e+06	1.458411e+06	7.266823e+05	5.270873e+05	6.020183e+05	1.102087e+06	6.654514e+05	8.267801e+04	6.310850e+04	7661.80
5.581444e+05	1.184677e+06	1.426742e+06	7.023381e+05	5.184576e+05	5.920098e+05	1.080738e+06	6.461035e+05	7.719997e+04	5.684099e+04	7662.65
5.255014e+05	1.089077e+06	1.346311e+06	6.565909e+05	4.711276e+05	5.427304e+05	9.938928e+05	5.990081e+05	6.314584e+04	4.531373e+04	7663.50
4.868912e+05	1.006522e+06	1.264594e+06	6.166061e+05	4.288938e+05	5.006159e+05	9.170011e+05	5.600422e+05	5.478871e+04	3.482372e+04	7664.35
4.835531e+05	1.004253e+06	1.259496e+06	6.168479e+05	4.371111e+05	5.038256e+05	9.207946e+05	5.554553e+05	5.501849e+04	3.397053e+04	7665.20
5.241006e+05	1.097401e+06	1.352099e+06	6.664540e+05	4.690004e+05	5.475193e+05	9.995559e+05	6.095133e+05	6.319046e+04	4.207499e+04	7666.05
5.550049e+05	1.175266e+06	1.446759e+06	7.040772e+05	5.067168e+05	5.907288e+05	1.074013e+06	6.429138e+05	6.977953e+04	4.774538e+04	7666.90
5.592649e+05	1.202102e+06	1.466550e+06	7.267242e+05	5.185361e+05	5.986393e+05	1.095119e+06	6.604006e+05	7.035615e+04	4.810827e+04	7667.75
5.483016e+05	1.174977e+06	1.424092e+06	7.012835e+05	5.095375e+05	5.818392e+05	1.064319e+06	6.387184e+05	6.613076e+04	4.367115e+04	7668.60
5.245516e+05	1.114228e+06	1.361940e+06	6.676280e+05	4.738346e+05	5.481330e+05	1.003490e+06	6.017283e+05	6.102591e+04	3.822080e+04	7669.45
5.060727e+05	1.060377e+06	1.306098e+06	6.355128e+05	4.481069e+05	5.226860e+05	9.588687e+05	5.756239e+05	5.779053e+04	3.751731e+04	7670.30
5.153764e+05	1.081595e+06	1.335254e+06	6.463596e+05	4.583527e+05	5.355526e+05	9.795639e+05	5.900771e+05	6.134277e+04	3.909846e+04	7671.15
5.444476e+05	1.147843e+06	1.406945e+06	6.914511e+05	4.871980e+05	5.695897e+05	1.042286e+06	6.359773e+05	6.780585e+04	4.457613e+04	7672.00
5.580790e+05	1.203067e+06	1.469092e+06	7.272953e+05	5.140596e+05	5.994844e+05	1.092554e+06	6.748238e+05	7.058742e+04	4.811628e+04	7672.85
5.624807e+05	1.211021e+06	1.480978e+06	7.264182e+05	5.221028e+05	6.047251e+05	1.100525e+06	6.668117e+05	7.059184e+04	4.833934e+04	7673.70
5.528319e+05	1.190838e+06	1.443944e+06	7.137726e+05	5.117966e+05	5.897069e+05	1.077945e+06	6.563902e+05	6.891516e+04	4.601998e+04	7674.55
5.353017e+05	1.148433e+06	1.397644e+06	6.822864e+05	4.873930e+05	5.636868e+05	1.034495e+06	6.287725e+05	6.470383e+04	4.295731e+04	7675.40
5.241036e+05	1.110504e+06	1.366587e+06	6.571467e+05	4.822946e+05	5.493560e+05	1.004158e+06	6.009778e+05	6.388603e+04	4.037529e+04	7676.25
5.300804e+05	1.127672e+06	1.381700e+06	6.678546e+05	4.847260e+05	5.571729e+05	1.018979e+06	6.085196e+05	6.432560e+04	4.334721e+04	7677.10
5.476456e+05	1.174001e+06	1.437342e+06	7.061516e+05	5.046879e+05	5.829188e+05	1.064546e+06	6.429571e+05	6.682495e+04	4.639038e+04	7677.95
5.619748e+05	1.215271e+06	1.483826e+06	7.227242e+05	5.279211e+05	6.054226e+05	1.102687e+06	6.658686e+05	7.188494e+04	4.893540e+04	7678.80
5.676827e+05	1.230760e+06	1.484923e+06	7.334766e+05	5.316709e+05	6.144297e+05	1.116224e+06	6.761251e+05	7.255999e+04	4.985993e+04	7679.65
5.654297e+05	1.217889e+06	1.475633e+06	7.338198e+05	5.231277e+05	6.097345e+05	1.105243e+06	6.683921e+05	7.271625e+04	5.124212e+04	7680.50
5.550567e+05	1.190818e+06	1.447279e+06	7.095888e+05	5.164118e+05	5.942035e+05	1.078881e+06	6.471548e+05	7.211670e+04	5.035242e+04	7681.35
5.427432e+05	1.155784e+06	1.415825e+06	6.912653e+05	4.973522e+05	5.726785e+05	1.049427e+06	6.327019e+05	6.737523e+04	4.781584e+04	7682.20
5.429787e+05	1.148685e+06	1.399090e+06	6.933801e+05	4.965362e+05	5.712701e+05	1.045174e+06	6.316017e+05	6.797132e+04	4.480621e+04	7683.05
5.524419e+05	1.185669e+06	1.442713e+06	7.102338e+05	5.112759e+05	5.872159e+05	1.072891e+06	6.575325e+05	6.975825e+04	4.649489e+04	7683.90
5.655461e+05	1.215167e+06	1.483291e+06	7.336009e+05	5.322888e+05	6.032089e+05	1.100141e+06	6.619356e+05	7.314640e+04	4.900201e+04	7684.75
5.714951e+05	1.225388e+06	1.482744e+06	7.530837e+05	5.500863e+05	6.117051e+05	1.117507e+06	6.776662e+05	7.494900e+04	5.249321e+04	7685.60
5.731962e+05	1.239004e+06	1.489778e+06	7.632534e+05	5.484412e+05	6.172938e+05	1.136080e+06	6.975716e+05	7.716108e+04	5.242393e+04	7686.45
5.671676e+05	1.231725e+06	1.479863e+06	7.546334e+05	5.396566e+05	6.140393e+05	1.135782e+06	6.941515e+05	7.525423e+04	5.244196e+04	7687.30
5.587594e+05	1.212680e+06	1.463826e+06	7.409347e+05	5.242949e+05	5.986786e+05	1.112234e+06	6.775059e+05	7.248662e+04	5.059881e+04	7688.15
5.523738e+05	1.183691e+06	1.440665e+06	7.134745e+05	5.054796e+05	5.866075e+05	1.078775e+06	6.544246e+05	6.789347e+04	4.700745e+04	7689.00
5.548006e+05	1.185737e+06	1.451090e+06	7.032801e+05	5.131373e+05	5.883746e+05	1.079304e+06	6.531476e+05	7.154609e+04	4.900728e+04	7689.85
5.649276e+05	1.208809e+06	1.460082e+06	7.188624e+05	5.241650e+05	6.021369e+05	1.099094e+06	6.639416e+05	7.618521e+04	5.183098e+04	7690.70
5.678412e+05	1.219857e+06	1.481482e+06	7.380025e+05	5.329297e+05	6.083864e+05	1.109335e+06	6.697523e+05	7.793267e+04	5.310646e+04	7691.55
5.652435e+05	1.223302e+06	1.496370e+06	7.339371e+05	5.332008e+05	6.106834e+05	1.110342e+06	6.721350e+05	7.598450e+04	5.240998e+04	7692.40
5.664899e+05	1.220393e+06	1.475545e+06	7.211968e+05	5.261852e+05	6.077018e+05	1.109292e+06	6.675143e+05	7.274705e+04	4.983477e+04	7693.25
5.629250e+05	1.221557e+06	1.465810e+06	7.273531e+05	5.204375e+05	6.034504e+05	1.106311e+06	6.686357e+05	7.229448e+04	5.005617e+04	7694.10
