Y Median	Y Upper Quartile	Y Lower Quartile	Count	X Center	X Mean	Y Std	Y Mean
-0.00047226813258840816	0.05237302888129847	-0.05133398373800911	70775	4.994216854073061	4.994182813040871	0.08874915358686146	0.003054483952058895
-7.284442675957001e-06	0.05396965603431165	-0.05031651618251508	72756	5.033432540347571	5.033525592428496	0.09006313532832837	0.004608898560016925
-0.0006137047057541572	0.052329551573531266	-0.0511632940020319	72104	5.07264822662208	5.072416271267965	0.0893538505906792	0.0035268522889192132
-0.0005269341562463213	0.05341095606067795	-0.050611212383258976	66159	5.11186391289659	5.111524181961065	0.09054304631022549	0.004254418210865914
0.00010715008168027806	0.052609736548032256	-0.05041893304153716	60870	5.1510795991711	5.150831833631738	0.09163168890140085	0.004255979948912283
-0.0001650969750350838	0.053841654168703505	-0.05017139114370028	54257	5.190295285445609	5.189819428779602	0.0936247192439314	0.005214916855696549
-0.0006056691953144752	0.05358466659304304	-0.0523608233878039	45022	5.229510971720119	5.228891545292085	0.09820797702067291	0.005223555840041707
-0.000200303092177111	0.056033745564076615	-0.05380935691964049	35654	5.268726657994629	5.267680837700006	0.10626844579490446	0.006403227916944991
-0.00013479266059858826	0.05936183148709072	-0.05656683382634235	25025	5.307942344269139	5.30675355213515	0.11278147287294638	0.007406598907385694
-0.0006629943629543822	0.06595473124368527	-0.06284981116544765	17393	5.347158030543649	5.346225857281473	0.1242028290900401	0.008620769973935105
-0.0016992992852338494	0.07330740735403116	-0.06565676657141631	14109	5.3863737168181585	5.385505670274232	0.1380180805010712	0.012749516045411354
-0.003471299650468657	0.07263592642746235	-0.07197527605803658	10112	5.425589403092668	5.424258560931177	0.13824133870377314	0.009767335460805479
-0.0006476349779060664	0.07905122153544931	-0.06966023340192161	5769	5.464805089367179	5.462912172617101	0.1435352174694122	0.01246051595443081
-0.00310232786039631	0.07328616646658644	-0.06969816713512765	2668	5.504020775641688	5.500479284554837	0.13682105729715668	0.009374162648754519
0.005255083198699124	0.07766488818819495	-0.06721421890026158	823	5.543236461916198	5.538939786756835	0.1386289391471928	0.01759154854990171
0.017624164454720564	0.08908454855292856	-0.06160067351063314	239	5.582452148190708	5.579724180342615	0.15471234559962804	0.02284059320891394
