Y Lower Quartile	Count	X Mean	Y Upper Quartile	Y Median	Y Std	Y Mean	X Center
-0.6557597251716816	25819	4.484472032360344	0.4995915558017927	-0.07767326538719696	0.7638093865033575	-0.06284593565779648	4.4844129325044335
-0.6462671418097663	26386	4.523639697727933	0.5012698260302957	-0.0730649355869464	0.7606317846497735	-0.060626702369136636	4.523628618778943
-0.6380309264535429	26013	4.562788734108749	0.512498466172493	-0.0666885951152487	0.7618266244460582	-0.049693757545048754	4.562844305053453
-0.6483111768749588	25652	4.601895559903039	0.5082924953881429	-0.06532030327340976	0.7617651257369147	-0.05723411285416488	4.6020599913279625
-0.639034573620155	24645	4.641006214516217	0.4932183276615216	-0.06498613537352148	0.7521355143468061	-0.05857229715401933	4.641275677602472
-0.6207603878663758	22816	4.680175480186199	0.49326145698321533	-0.06267932718167124	0.7467330234922959	-0.055777913767453724	4.680491363876982
-0.6106902760979498	21601	4.7198341773801165	0.4852435777037103	-0.06171150812262162	0.7447577651768122	-0.053349031393290114	4.7197070501514915
-0.5932016676958974	22393	4.759191912370028	0.4612425925395738	-0.04736569097527485	0.7296128326788555	-0.052157215689052225	4.758922736426001
-0.5704155481825359	24578	4.7985761345341515	0.4627021001239602	-0.042594614847353496	0.7233655049139845	-0.04426554212209948	4.798138422700512
-0.560694866170198	27281	4.837651233942687	0.44674893174077956	-0.05029565591528186	0.7061177644748131	-0.05130807023201591	4.837354108975021
-0.552354892102801	30087	4.876931106891868	0.41904304662141945	-0.05506788221730833	0.6957714465619534	-0.06063657620319495	4.876569795249531
-0.5287545147195887	34219	4.916126343126488	0.4143313073526378	-0.04494048881652592	0.6866017574214102	-0.0521095221795235	4.915785481524041
-0.516288082327648	36468	4.954971872872582	0.3943606055744517	-0.04450567451938148	0.6739709240705188	-0.05450034362412034	4.955001167798551
-0.5059860519088157	38723	4.994431916532721	0.3850176259984386	-0.04234112414160671	0.6623224000002066	-0.05794982482921679	4.994216854073061
-0.4740519316430465	42134	5.033743806754944	0.3756520720333789	-0.037052612608336796	0.6448002324257378	-0.05066124514561063	5.033432540347571
-0.463100977997185	44334	5.072639095801227	0.35562773728198493	-0.038332896076230166	0.6331190758872909	-0.053577399814754824	5.07264822662208
-0.4379665894906575	42415	5.111635943671449	0.3414429349916104	-0.03738511497068757	0.6132050431049196	-0.052811526098033815	5.11186391289659
-0.426974650885706	41196	5.1509810429331155	0.3185131879624062	-0.03805749701286245	0.5941903617131529	-0.05906177156919298	5.1510795991711
-0.40724423669417154	37266	5.189919641208549	0.30034960451122017	-0.03935613108559387	0.5794688314139494	-0.06015833718695008	5.190295285445609
-0.40091778928241206	32351	5.22889979317014	0.2909275956934385	-0.0370312841274787	0.5635026302654592	-0.0628394290988193	5.229510971720119
-0.3775562505758836	26155	5.26778570553433	0.27226532164128425	-0.03982134923837765	0.5450335371865468	-0.06314763443961519	5.268726657994629
-0.3620615940142735	18621	5.306776703424928	0.252477017018549	-0.047147577846466546	0.5208627381632075	-0.06639220468445095	5.307942344269139
-0.3495190999296946	13269	5.3463609042471125	0.22622704911512057	-0.049308084331777885	0.49315788774943126	-0.07469228021860183	5.347158030543649
-0.33436404003388365	10899	5.385798814846154	0.2222969758097615	-0.04403224161261133	0.47305540557701353	-0.0692124782087359	5.3863737168181585
-0.31501232210151997	8134	5.424375476689522	0.2066783254597575	-0.043891108470277135	0.4469908814081903	-0.06302239780864148	5.425589403092668
-0.29112122810081953	4626	5.46254877105875	0.20744873492133448	-0.04168500852278198	0.43037202037245353	-0.05166996925944069	5.464805089367179
-0.29548703940590904	2140	5.500873247770942	0.20992136221840815	-0.05655008704584487	0.43004720381670575	-0.06089979220477532	5.504020775641688
-0.27922158929443786	637	5.538957611524704	0.19046930780950302	-0.03943213382908841	0.435738913637547	-0.04699948737479458	5.543236461916198
-0.3071342581581902	179	5.581098684827474	0.1667562416816637	-0.0693738454056128	0.45080507563789807	-0.0740683392672377	5.582452148190708
