X Mean	Y Mean	Y Lower Quartile	X Center	Count	Y Std	Y Upper Quartile	Y Median
5.072493144615491	-0.0001576490324472618	-0.006317571783834656	5.07264822662208	74688	0.010015732705687579	0.005737958811784426	0.00018824785260164955
5.111118976604873	8.148470998789077e-05	-0.00602653883482556	5.11186391289659	66112	0.009917690891438773	0.006266157377072822	0.0002537071228716809
5.151211092868484	0.0002511204105012007	-0.005955611391197815	5.1510795991711	62272	0.010155146621636984	0.006873619786299766	0.0004929046918484919
5.189630243775585	-0.00010714447089519656	-0.006221393239704418	5.190295285445609	54080	0.01041237835799293	0.006626877816150685	-0.00019022807270373327
5.228966685563794	0.0003661656545380599	-0.006207169262347959	5.229510971720119	46784	0.01075142578601483	0.007257502974888031	0.0004727558650006692
5.268197936477967	0.0006402852481482862	-0.006543733813836581	5.268726657994629	36224	0.012493816750787671	0.007553439702893317	0.0002639352940483095
5.306788687457634	0.00042478553717429854	-0.007182159638090491	5.307942344269139	23872	0.012727419292520099	0.008310691019071982	0.0006189809309025201
5.347565794156718	-0.00042082020571634427	-0.008124076565658722	5.347158030543649	17088	0.011995818130807353	0.007235348937105522	0.0005633154877063492
5.385693201803804	-0.0007718806758704378	-0.009342525638567113	5.3863737168181585	14784	0.015265641129240864	0.008009817551791547	-0.0012822033390934011
5.424270271059901	0.0004013917148851018	-0.00977247337903051	5.425589403092668	10496	0.014981793651696189	0.010153197652061598	0.0001533539127895856
5.462203390044348	0.000862549959725519	-0.008962672974567085	5.464805089367179	5440	0.018330679522361358	0.01083229197116702	0.0008288731292243027
5.5033047792228045	-0.0021302184318668267	-0.011172209881912447	5.504020775641688	3072	0.01383243751569677	0.006478271323260055	-0.004052602461685146
5.5385003791496485	0.0020842168194774024	-0.0044061218644204595	5.543236461916198	512	0.01351094378487609	0.00834790019457404	0.004952026665891793
5.575448290702592	0.00438984248196925	-0.005114652610887773	5.582452148190708	256	0.01876942154070743	0.009073908869128615	-0.00043058622372840825
