X Mean	Y Upper Quartile	X Center	Y Lower Quartile	Y Mean	Y Std	Y Median	Count
4.601990891486079	298.24126241107206	4.6020599913279625	-155.98507965392037	160.2649242414166	665.3863762326592	43.76197188932019	40436
4.6410025457115225	267.24530763116854	4.641275677602472	-158.4247989310952	140.94481739483476	660.7941986189599	37.86698336435529	38452
4.6799986345587925	258.42050711448337	4.680491363876982	-141.55826032227117	131.5882291944583	629.6123990466338	40.57431051376898	34752
4.7195132172800545	218.57155952489393	4.7197070501514915	-149.95227187106775	103.61360003742672	589.837108885068	22.68059337422801	31160
4.759167573552696	195.52562570446025	4.758922736426001	-143.5987363194963	92.4012493926763	577.907399787097	15.318965187620051	32492
4.798690866300583	166.29628126313264	4.798138422700512	-144.0490394644628	58.3629668315637	543.3555505904353	7.868274501308406	39136
4.837424940733517	156.72439274011504	4.837354108975021	-135.46861401418573	60.3740404059844	513.9328594938747	8.18054774591019	40996
4.877167957284741	150.46447205600543	4.876569795249531	-123.63236048274666	53.57811515028281	468.82218964885806	7.37305436997849	44936
4.916141754834813	136.9269614214627	4.915785481524041	-124.39180032302738	39.19763697127159	434.14788216065574	4.323894177806324	52408
4.954931852364763	124.72594104859309	4.955001167798551	-118.26698697159372	25.670723367542294	447.15359220938996	3.8418994030444082	54780
4.99442830857919	116.30471677472997	4.994216854073061	-115.5694939762252	20.754743650784192	387.5802112438305	-2.982456557243495	53688
5.033893153782203	102.50733156904062	5.033432540347571	-109.87003641657157	9.7441648188021	362.6123922572295	-4.908880072858665	60728
5.072470339789374	96.19101526390114	5.07264822662208	-103.59683717064217	4.5830778577191875	356.1998285666936	-2.88931947817764	62168
5.111752940055632	93.25918708802237	5.11186391289659	-102.33911156212525	1.2514970433265513	320.34606715372894	-3.853224853597567	57012
5.151052881856652	86.13636120189858	5.1510795991711	-93.17800605480716	-8.820873691969462	322.3374449131404	-2.864347504095349	54224
5.18974946000296	88.28609858479649	5.190295285445609	-91.44175144983365	-6.775571632181334	350.31997140532513	-0.6156224648057105	49404
5.228938778463858	81.13867561580992	5.229510971720119	-89.10667183242003	-8.286644991235466	323.8178766729054	-2.7567874613072263	41912
5.267623661430968	82.05180729545805	5.268726657994629	-86.39941120090407	-7.761347794793346	330.34880140650563	-1.719202201240023	32944
5.30638453091952	79.74737946036521	5.307942344269139	-81.91560490800043	-3.7767917580892036	310.0685019314076	0.42938876477728627	22960
5.346467663382832	85.23383663107859	5.347158030543649	-83.14578619777421	-5.8875161408354355	348.0479564410505	-0.3991582701082734	16296
5.385524137785324	79.88570751293446	5.3863737168181585	-80.93979347642926	-7.364936488310319	349.34562390281195	-1.8129862509713348	13384
5.424025328387638	82.4401313438193	5.425589403092668	-78.47035958857668	-9.261471726590134	332.56334647522135	4.421967797636171	9972
5.4630649881016735	74.75144288007459	5.464805089367179	-78.81075542819735	-20.834177647721756	370.4804992369456	-0.48336013628795627	5328
5.500395613880836	84.96688507243744	5.504020775641688	-92.22749307150843	-17.73353090120679	448.04531378384064	3.178530789022261	2492
5.539799371156973	87.41932085959525	5.543236461916198	-82.48845090227314	15.33886668701821	321.1750808713855	16.690549468941754	688
5.582351563549254	53.01557775012043	5.582452148190708	-138.62575130564255	-49.82774727296453	303.27594400865036	-33.09355705708731	308
