X Mean	Y Std	Count	Y Median	Y Upper Quartile	Y Mean	Y Lower Quartile	X Center
4.445283209994617	1560.5816946247776	89956	113.15454062673598	1017.1172529485218	94.49729175186243	-810.4359181348059	4.445197246229924
4.484448271292133	1505.3784912646327	92132	101.30710154263761	968.6673343215427	90.28002035505993	-770.483229692263	4.4844129325044335
4.523623152708812	1458.2405847272357	91812	91.75591024688492	921.7414490472356	77.8650144592801	-747.2358838343694	4.523628618778943
4.562695650915047	1410.6152340071203	89402	86.34794546302692	884.3704214047323	78.85450770554394	-708.6523699278669	4.562844305053453
4.601894354194258	1363.5944135947975	85093	69.21018703137634	830.6638735523047	57.90194601321366	-695.5424753503312	4.6020599913279625
4.640970561053073	1328.2693991483818	78679	68.04392775364431	801.5089950424808	51.57493713596014	-673.8990398613355	4.641275677602472
4.68011038692542	1278.5061402967017	70395	58.57341941151208	753.284644001461	36.50061421557947	-653.332042543168	4.680491363876982
4.719435711754846	1205.2172062735829	63649	44.01673858697541	700.945037116715	29.996328292585172	-623.1198157999734	4.7197070501514915
4.758947199970125	1120.1870876344822	61560	30.442778068489133	644.4876684277206	9.073415984775275	-598.5638860424729	4.758922736426001
4.79833294155326	1040.9859564332667	62807	26.141864743731276	600.4312374564524	5.390081009376223	-553.6937177967011	4.798138422700512
4.837400544457167	988.310670865861	65688	13.419050632528979	561.5841867878853	-7.255474516324007	-543.7958435272828	4.837354108975021
4.876824185747966	922.1134620380637	69213	12.522536073152878	527.8755279346187	-11.499276656297464	-515.0343234690608	4.876569795249531
4.915942820946621	888.5932771206793	71846	12.357317393121775	495.7545451038245	-12.036967419023425	-491.13432206080665	4.915785481524041
4.954937887242838	872.0813444832966	72896	2.3078353014188906	480.3965740575609	-18.011184130782187	-488.07397748545964	4.955001167798551
4.9942719455564495	874.0303461844094	71535	0.26877651066024555	474.0049455904864	-19.574056757080108	-483.0534436237331	4.994216854073061
5.033540478807442	855.9875198027877	73713	0.5308737921204738	467.3799240943936	-17.389260605832316	-470.2972226531074	5.033432540347571
5.072430459323257	828.2073828378279	72168	2.758180466345948	440.2199468081981	-17.55086093424028	-444.10193555129626	5.07264822662208
5.11142703407866	791.1628255469501	66830	-2.2097796901471156	419.4659782322515	-17.170603417189394	-430.07614944806596	5.11186391289659
5.150786449902158	753.3250337337528	60828	-9.01561858176592	389.4308292502001	-23.59540602369484	-415.0895778805325	5.1510795991711
5.189695506661151	716.5785891239058	54394	-11.066107886895225	370.5133609955901	-21.171088990764325	-393.25949338160217	5.190295285445609
5.228849203060904	696.7753535246893	45378	-13.004875260471636	355.8934606375051	-30.435055480075867	-394.6344026766401	5.229510971720119
5.26767466909321	667.9564963957857	35946	-10.37761985367706	336.38073345975135	-28.62196580563896	-378.6977713687502	5.268726657994629
5.306562535301984	655.299575691851	24865	-15.922908799844663	315.3939557518879	-39.378349337124874	-355.02015346381086	5.307942344269139
5.346380726235993	656.7737638188465	17801	-22.64908375871164	301.9794010779751	-51.6299268131083	-366.6816538793828	5.347158030543649
5.385680652954628	631.4933730299074	14089	-22.96505574411458	302.46167704849904	-45.38798322020462	-353.5416723142025	5.3863737168181585
5.424164290551249	645.0287207452648	10134	-27.121957166451466	291.1279857285176	-57.2029391322227	-352.7134897962428	5.425589403092668
5.462655462347016	639.3039084564775	5900	-20.27973727963854	288.99418913255386	-56.06181240927032	-363.86354659291146	5.464805089367179
5.500420383389708	639.2525092180354	2777	-31.417003699341876	272.8240970429433	-62.40105176597084	-337.3766162533466	5.504020775641688
5.539213258770194	780.5739346963205	817	7.915685624513571	266.21700341667565	-74.4939597481166	-329.7911389327983	5.543236461916198
5.5793185806654595	788.7416480503905	269	-57.59248533757818	272.9490010867685	-8.438685431383886	-418.5192435521676	5.582452148190708
