Count	Y Std	X Mean	Y Lower Quartile	Y Upper Quartile	Y Mean	Y Median	X Center
102400	9.36465273257484	4.362290234021543	-9.294372569884217	0.20790337934886338	-3.0649480000342737	-3.6940598131541265	4.366765873680904
135168	14.676257153689319	4.406047901913778	-7.416288440883363	7.617401139083086	1.3243206326828427	3.237740366030266	4.405981559955413
118784	11.121725285015952	4.4465803138430084	-7.87505574426541	3.854896709039167	-1.851260722858632	-4.238865041116696	4.445197246229924
114688	12.219857347859527	4.480911964378971	-6.745802279063355	4.761817634763702	-2.095976193970533	0.35996847922797315	4.4844129325044335
114688	8.66070828651091	4.526552444937461	-2.31017130414034	6.849345644503728	2.019609876318847	1.652080571310762	4.523628618778943
106496	6.4125389756866	4.563215526120336	-5.820392823940892	3.323647017457006	-1.5687983265718755	0.06611226125141911	4.562844305053453
98304	10.07045276208476	4.605816365424469	-1.6817975014785134	5.262318513941636	-0.3734443105192516	1.7773402334355524	4.6020599913279625
94208	9.631592918800925	4.643715502613914	-4.253009713302163	3.029517831235353	-0.4216199339651449	-0.6081966060883133	4.641275677602472
106496	12.530144548812089	4.685501722217928	-1.4367197024794223	9.956286969324537	4.212379323419939	1.482718060156003	4.680491363876982
36864	11.474583285889896	4.720451896383082	-11.147827966527984	11.688590028647923	0.35280360206727185	1.8784815359131244	4.7197070501514915
53248	9.327385735716184	4.759586024784136	-6.275752446905244	-0.672547297210258	-1.309699120093473	-3.6468012007389916	4.758922736426001
45056	15.411450659647361	4.796449221979091	-11.068750911943425	6.802342696108099	-0.7113744829493126	-4.558043835591889	4.798138422700512
81920	14.349335937400829	4.837511567080928	-9.171275915673505	12.26110953396119	3.35208147020885	2.8102664880284465	4.837354108975021
94208	13.883643903340882	4.877276971563073	-10.687587868560513	8.05966750416519	-1.4220017848529887	-4.418883530319363	4.876569795249531
65536	15.524023448999808	4.9145189787568535	-0.08424631914613201	13.659235337271411	7.92163342885857	3.8923815931470926	4.915785481524041
69632	9.265012501817775	4.951552161797008	-3.0067646164079633	7.772324103765641	1.7849415648493316	2.726561005873009	4.955001167798551
57344	13.361356326871629	4.993134050646421	-14.840119708755083	7.80781446356923	-3.4739271423915983	-5.714776986503239	4.994216854073061
90112	14.11658205908143	5.035950075821298	-13.481718434191862	5.152134815340105	-2.5532774757492174	-4.156316074546339	5.033432540347571
69632	14.028063520990594	5.067326170871294	-8.319076828374818	7.125882501351953	0.7987656188392708	-1.2825864994047151	5.07264822662208
81920	13.36523133979362	5.111682764369074	-14.35083594188609	8.690605311079253	-2.843175841791026	-1.2371613244913533	5.11186391289659
73728	8.271384536323765	5.153220983212517	-9.98897826641769	2.071284998250121	-4.330156136778543	-3.8543549981623073	5.1510795991711
49152	11.242175662315168	5.193686361977842	-8.058497166166035	3.2041400541188523	0.175059206625671	-1.1258045485392358	5.190295285445609
77824	14.039168684382483	5.233239876836452	-7.139841911342955	9.802105980574197	1.4032240166714856	1.2623171524246573	5.229510971720119
12288	25.905772562243627	5.268470536431232	-27.659191244212707	30.376147962368123	8.766546682743865	23.58268333007618	5.268726657994629
12288	20.994607355122284	5.316539440414787	-49.23019615334488	-4.189042898189655	-19.545264812907288	-5.216555387187327	5.307942344269139
20480	19.818639321261212	5.354841733656585	-28.15842200946281	6.209351111037904	-4.904426112427609	6.065817610749946	5.347158030543649
16384	34.088599443224	5.385660479682118	-39.607419301920345	-5.723862852545608	-28.92063086937833	-16.410651285087624	5.3863737168181585
12288	13.945333999597501	5.421185043266086	-0.3341097898228327	33.63318174591586	15.606417740576338	13.520181265635983	5.425589403092668
4096	0.0	5.453366381005499	-18.854063518514522	-18.854063518514522	-18.854063518514522	-18.854063518514522	5.464805089367179
0	nan	nan	nan	nan	nan	nan	5.504020775641688
0	nan	nan	nan	nan	nan	nan	5.543236461916198
0	nan	nan	nan	nan	nan	nan	5.582452148190708
