X Center	Y Std	Y Median	Count	Y Upper Quartile	Y Lower Quartile	Y Mean	X Mean
4.445197246229924	1546.783833732059	113.52992567308229	90273	1020.5208984852898	-791.3639503923077	107.74337721305356	4.445296274571651
4.4844129325044335	1506.9264157022549	113.58732837402749	91679	973.2989785761733	-766.884559209328	98.31261168043805	4.484442713106047
4.523628618778943	1461.5149401378517	99.91750887570379	91849	926.3012220421206	-733.4851621877006	89.08938242897162	4.523596561554488
4.562844305053453	1413.5887272741572	93.37990823654854	89302	882.7155494459571	-713.2960031986679	75.96284662104559	4.562725321857054
4.6020599913279625	1373.4117701096484	76.9716808387002	84864	831.0024315410699	-698.9274255652592	59.26229342291914	4.601841764564366
4.641275677602472	1323.4584101674375	74.39971029976823	78718	805.4314929186303	-670.0829330331533	58.50576949249211	4.64096779570279
4.680491363876982	1276.3875635661643	54.48478599406735	70391	753.9862163869093	-661.5153840192261	36.18512941242243	4.680110202027091
4.7197070501514915	1205.6271709767527	43.13113300075793	63996	702.9290871437224	-637.0424025572279	18.997084598471023	4.719502447088144
4.758922736426001	1125.792396837575	29.06450409291756	61408	648.9902773703657	-585.7861858677918	13.718773619376604	4.75892060266105
4.798138422700512	1052.2887483685697	22.292108401788028	62853	596.1970304833085	-574.5624364514078	-4.800969973312419	4.7983029848810865
4.837354108975021	985.2612574392073	15.96730227384569	66038	557.5266132685349	-545.5415344780295	-10.924104801221324	4.837513990636967
4.876569795249531	940.0762784548054	9.94902365170583	68992	527.9429702416414	-518.06046444754	-13.501854878327123	4.876749994336263
4.915785481524041	897.9328589671926	5.799297370373097	72284	502.66134475138733	-494.2088562208328	-14.633540596129869	4.915870101625025
4.955001167798551	875.0287082670231	4.796204683707401	72583	481.15081366452887	-482.4787864096361	-16.736321355827684	4.9549468600862925
4.994216854073061	872.691782134217	-4.393522288084569	71309	472.69414189314193	-487.64434513296237	-21.238675791678983	4.994195311279268
5.033432540347571	851.5334957765659	3.370161942078994	73567	465.4317434139589	-465.8124261530884	-16.585617533276594	5.033546122100882
5.07264822662208	827.6391162734695	-4.672536726220642	72718	440.5974818898758	-456.1094798629065	-23.35195058689301	5.072446770925254
5.11186391289659	782.8774234437038	-0.9828052243974525	66359	408.8713595463396	-426.3022219774002	-19.653476774064888	5.1115249830983345
5.1510795991711	753.0614828938918	-10.423474211753273	61334	386.851941129175	-414.36899959712264	-24.33621982832753	5.15089517540771
5.190295285445609	718.6128019349417	-12.599674322711508	54361	363.4877278726726	-396.69120358711916	-26.60897180648721	5.189808530683381
5.229510971720119	698.0899643743595	-9.348914945943761	45055	354.76298957438485	-396.48326599837264	-35.02018243510987	5.228884038392379
5.268726657994629	673.652796355407	-10.693182232500476	35909	339.2907297642123	-370.87098386380967	-29.26205460914232	5.267699657606705
5.307942344269139	660.3330835641796	-18.660573372008912	24994	317.75497872916776	-359.66961915624415	-37.10058590160754	5.306642391835848
5.347158030543649	648.2881607709606	-22.084501371990882	17758	303.49253159109026	-349.9173912609208	-45.62582459864274	5.346322335867183
5.3863737168181585	636.5108436591231	-30.169116190426394	14116	296.23923193367045	-359.31927188318696	-50.36458186710716	5.385668976655302
5.425589403092668	636.4200074943792	-17.41243844510427	10173	304.7363888852069	-344.881571266882	-37.593656778111665	5.424377300145246
5.464805089367179	638.230896361138	-23.56198403345661	5867	287.0186182568232	-357.503462514449	-47.10496833143401	5.462807654722676
5.504020775641688	667.0002918344354	-14.162450496713063	2705	269.7517963387327	-319.167438438335	-60.750756359762164	5.500742870324807
5.543236461916198	727.3021635448856	-19.579075344708144	838	256.7406862685484	-311.78428143001975	-60.31983484121731	5.538960495689554
5.582452148190708	898.5666562363288	27.666724881126356	275	372.74535027464117	-375.77227801040317	52.26519177519222	5.580202715656896
