Y Lower Quartile	Y Mean	X Center	Y Upper Quartile	Y Std	Y Median	X Mean	Count
-25.226025907937355	2.2083093452581903	4.327550187406394	22.07994736647538	36.2978376776741	6.06637936522111	4.329201886816979	114688
-18.39047671548724	-2.0269648548413963	4.366765873680904	22.98603850141626	33.10939836761714	0.06263278886581247	4.363087298921935	110592
-18.89350065702638	-0.4868958277689065	4.405981559955413	11.318525614555256	27.407701959059615	-1.0029136329517314	4.405342368129762	122880
-14.75750870187585	7.329715835313612	4.445197246229924	30.947062970497427	27.697915789180314	1.3446709231593559	4.445132518706691	126976
-11.785756184453021	3.353227842417579	4.4844129325044335	15.38388983189725	17.621535445134707	5.919367499919645	4.480860708216956	114688
-18.23734798530586	-4.4057045066079406	4.523628618778943	13.766615537158941	22.438102206761595	-3.2169503614113637	4.525654473157327	110592
-17.274890963573853	-2.099920016493275	4.562844305053453	14.293911162299992	18.881409460004722	-0.6654256122419611	4.5628858358738835	110592
-10.963733118249365	4.4440110660451255	4.6020599913279625	11.14875929859727	26.572074526455566	2.4218107700289693	4.605772717759233	98304
-10.652043337664509	6.692678184470187	4.641275677602472	23.743799340614714	22.624742303068196	15.01283070790305	4.6439068411646724	94208
-7.836215834597169	1.4654897109885496	4.680491363876982	14.790835030526068	16.293046545559214	2.1692512589306716	4.685521611492764	106496
-7.643792875604049	0.93901509383775	4.7197070501514915	4.735353239984761	10.341271391910958	0.8886966625705099	4.720682238700923	36864
-3.755376736698963	4.626924300047904	4.758922736426001	12.686382897320073	13.348051662209114	2.6325035007193947	4.759737153002788	53248
-5.649057134878603	5.183243111327432	4.798138422700512	26.35725466143049	19.877042640290547	2.1004373880059575	4.796553613289724	45056
-14.06172193243583	-1.7074090743161305	4.837354108975021	7.1391325739677995	16.719823543454154	-3.330014187953566	4.836466831163497	77824
-12.546039745384405	1.0559456166340533	4.876569795249531	11.955244214625054	16.951164263245612	1.7141890267084818	4.877299084795692	102400
-10.08581461040012	-2.42893269078401	4.915785481524041	5.550693943054284	8.049602886935824	-4.492121007984679	4.9155667828233085	61440
-2.0505313139110513	3.654304703945694	4.955001167798551	8.105712475460678	10.37323028898275	3.747542499055271	4.9514761603801665	69632
-4.479660471522948	-1.77336038989584	4.994216854073061	2.4509802664142626	8.843129561097129	-1.4353153095789821	4.993040429463187	57344
-16.441616398707993	-4.2947235807234225	5.033432540347571	4.5343443483416195	17.877649945747965	-0.8362894491529005	5.036066509534038	90112
-7.835869825086775	-4.988776525716543	5.07264822662208	-0.26335115165602474	11.880951173831777	-1.8142882509473566	5.067387437217073	69632
-11.859982967489941	-2.1421047794044172	5.11186391289659	5.997617329353034	12.486966262959028	-4.190693529892997	5.111672960545388	81920
-8.534721468027783	-0.682748884999152	5.1510795991711	6.101082486187806	9.238514015277891	1.0123311785700935	5.153331613529007	73728
-6.807585055434174	-1.2335660656400858	5.190295285445609	2.4152571321424148	9.243089073984667	-5.321603359246183	5.193768068384628	49152
-9.101703161080877	-1.2077147066000562	5.229510971720119	5.758462573410725	8.150193255974015	0.7724365917565592	5.233273262264568	77824
-9.24752374921627	4.940160428242355	5.268726657994629	23.842854065836946	13.914423251734634	0.2251509681063908	5.268731898396731	12288
-5.85310844111882	0.7452236942826858	5.307942344269139	6.456035313854954	5.064222513190998	1.6327442101119232	5.316295424013435	12288
-7.001034835340761	-2.3902989160851575	5.347158030543649	1.4423086553433677	7.365478002676323	-5.806797114513756	5.354918895960266	20480
-9.230201391105766	-6.5015405665294566	5.3863737168181585	-3.708190972457942	5.593947921659913	-6.436851797034251	5.385328749893969	16384
2.9150608241379814	16.566500311853815	5.425589403092668	25.91000360358703	9.86950130651753	20.874436507836435	5.4210888451612975	12288
-17.109390516437998	-17.109390516437998	5.464805089367179	-17.109390516437998	0.0	-17.109390516437998	5.453553331336708	4096
nan	nan	5.504020775641688	nan	nan	nan	nan	0
nan	nan	5.543236461916198	nan	nan	nan	nan	0
nan	nan	5.582452148190708	nan	nan	nan	nan	0
