Y Std	Y Mean	Y Lower Quartile	X Center	Count	Y Median	X Mean	Y Upper Quartile
150.16818726360052	-5.072369287942654	-94.01152560802802	4.7197070501514915	61632	-3.901997226448657	4.7195398975422505	75.90435546349181
130.31390811825074	-3.2621294019605083	-80.47742193806152	4.758922736426001	60288	-8.01583070095603	4.758925374941637	78.19209189403409
125.45183154656536	0.352763286471739	-72.21773611565732	4.798138422700512	70016	3.3528003751116557	4.799303252538153	74.22486619413394
115.62353145942927	-1.4525358227086922	-80.59760664325586	4.837354108975021	66176	-6.0344556274931165	4.836296879977762	71.68850949850457
110.88824525810682	1.6783560424587478	-63.846745939705215	4.876569795249531	68288	-2.708999102056623	4.877386487937144	67.40590177021295
105.97613559980783	-1.1206405341909085	-64.5689214970771	4.915785481524041	78208	-1.4264523482634104	4.915411028925369	61.55681098581226
101.46856095025134	-1.1747014128853168	-64.02085089680077	4.955001167798551	76992	2.630489019855304	4.954861801396504	62.138184365421694
103.46286080341542	3.924414974659972	-60.292506393858275	4.994216854073061	65920	1.439010992945441	4.993942182324696	65.47555091666254
102.94018679559446	-2.9807651899956795	-61.85349334607963	5.033432540347571	80832	0.9100797567170957	5.033755294340765	59.16797026932909
105.80621917890288	-2.203866335209	-54.47358416507632	5.07264822662208	73600	-1.3621022724428258	5.072495471980941	55.334667863127834
92.14751228112401	1.0657044857072335	-55.017034092872564	5.11186391289659	66112	6.231140595969919	5.110540677378038	55.321037404512026
87.36174842787527	1.3717280124505324	-51.44351735019154	5.1510795991711	62912	1.4014786690113397	5.150903711241238	50.962948349164435
81.40284040528717	1.0999998841464758	-47.20283915150685	5.190295285445609	54912	-3.7849122098114094	5.189761684370824	44.15474955481113
81.82203239476262	-2.8151512578452436	-52.04151331168032	5.229510971720119	46208	4.0589502606762835	5.2292624485132695	45.51925989253141
80.00108794351189	-5.844930727077224	-48.243991449897294	5.268726657994629	36288	-4.621775630963384	5.26805475905773	41.703781179752696
79.61822080884527	3.5373854159663227	-33.57772619279058	5.307942344269139	23872	4.431710460583417	5.306547240975776	41.89678284478941
88.21631814680275	-4.450791519898336	-42.912338004331104	5.347158030543649	17792	-2.1436181206336187	5.347354027808692	39.7354421582113
152.20356432323655	-12.706254040551181	-41.66613070073072	5.3863737168181585	13952	-0.2629543826351437	5.385520193023413	33.29320917340556
88.7925168627891	-3.408434308214224	-36.44598629913526	5.425589403092668	11008	-0.11939113508742594	5.423580884380009	44.29998590524565
155.32253853561357	-7.923052062452318	-44.104767250755685	5.464805089367179	5568	12.219864056529332	5.462075873625992	48.67999187980968
54.131827710037314	14.366655309153208	-17.309788057307742	5.504020775641688	3136	2.868292744835344	5.502464580547292	37.7976563777338
31.51499228649546	-2.9766982745712083	-15.335263868817492	5.543236461916198	640	-4.880220299658504	5.537485654424198	25.41789393678846
1547.7598979879158	772.3784640757689	-38.74044891748963	5.582452148190708	320	4.6402274491483695	5.574397628540171	82.39972066021801
