Count	Y Median	Y Upper Quartile	X Mean	Y Std	Y Lower Quartile	X Center	Y Mean
68209	0.0001464380716496629	0.05200575359345019	4.876779082515669	0.08448146703040979	-0.04891370842011572	4.876569795249531	0.0034565496997190793
71176	-0.0003337873203694982	0.051380369191849434	4.91594938439225	0.08631478542697721	-0.05094646829642567	4.915785481524041	0.0024952549905255727
72183	-0.0006474383882610632	0.05239118944311397	4.954853107157139	0.08744384990157786	-0.05102584694504711	4.955001167798551	0.0029126046937304265
70752	-0.0003371122204047812	0.05236772682743009	4.994205714905651	0.08921162799509676	-0.05120238370524573	4.994216854073061	0.003243411088731713
73049	-0.00034774793856094893	0.05257653055624048	5.033536903769413	0.08994576873904753	-0.051097039324353	5.033432540347571	0.0034148188059139432
72030	5.973967056169799e-06	0.05288698358689421	5.072519013946539	0.0893080842506277	-0.05019454943659618	5.07264822662208	0.004256463485162797
65992	0.0003100074076656276	0.05304305983019392	5.111560407106962	0.09059335119720573	-0.04997825733686277	5.11186391289659	0.004697689279067192
60738	-0.00032436918167191864	0.05302460226504192	5.150824250705861	0.09280319502279441	-0.050097517702942476	5.1510795991711	0.004660640293980031
53960	-0.0012167096526039302	0.051453130696335586	5.1897044683244795	0.09323153606309391	-0.05149757705163434	5.190295285445609	0.00353718574654824
45480	-0.0012323845279300712	0.05370603930579624	5.228917529621403	0.09895685889448501	-0.05215101097844736	5.229510971720119	0.005301253198190875
35742	-0.00020968683996391597	0.056274454671321986	5.267727075955443	0.10409956089868107	-0.05400837403517092	5.268726657994629	0.00590869757416105
24875	-0.002082361661660797	0.05835523375187266	5.306682292485119	0.11479339987463892	-0.058001393706408985	5.307942344269139	0.006617787546072287
17648	0.0006377224957794046	0.06778151415578118	5.346301847486282	0.12436308302352404	-0.0607212335605205	5.347158030543649	0.01010573513887217
14019	-0.001444662016461475	0.07283708310374659	5.385552231282716	0.1352847569799283	-0.06695537408245403	5.3863737168181585	0.011339513865552672
10051	-0.000622200143842263	0.07391067774578053	5.424257453744562	0.13612516104629507	-0.06736715934663165	5.425589403092668	0.011412531789633156
5787	-0.004822578188341083	0.07263733392048469	5.4624914528661215	0.13917858329205215	-0.07165975064480581	5.464805089367179	0.00903685255896376
2708	-6.980661002864347e-05	0.07529396324622947	5.500649424527768	0.13338625680704005	-0.0691315815081025	5.504020775641688	0.011243634038114776
787	0.006631811464443303	0.07920139175516595	5.539293298408481	0.13287847149629176	-0.06823681365894818	5.543236461916198	0.015356328317685268
238	0.003688783564194767	0.08960715490055132	5.579758445143131	0.13182687187437273	-0.06090146185693045	5.582452148190708	0.020260156297956005
