Y Lower Quartile	Y Median	Y Mean	X Center	Count	X Mean	Y Std	Y Upper Quartile
-0.005958916461241258	-0.000182646896029809	2.379317451772931e-05	4.955001167798551	77120	4.9547912849079365	0.010106674031280268	0.006495321060313624
-0.00691285950743926	-0.00042552271975675166	1.4784742607512627e-05	4.994216854073061	67264	4.994371915781608	0.010629535292936886	0.006744259545811831
-0.0065521605641980386	-0.0004248873797285172	7.177435609748918e-05	5.033432540347571	79296	5.034213270895975	0.010603590221841333	0.006748860174106141
-0.005980906250177189	0.00022370172470639624	0.00048666648069031667	5.07264822662208	73408	5.0723855023376725	0.010494718310168932	0.007395251856456817
-0.00654460840341963	-0.00027026850887064093	-0.00015301697535724962	5.11186391289659	65920	5.110587314062416	0.010013166418419215	0.006093971593770222
-0.006083735587127818	0.0005022126202816108	0.0001370203812929463	5.1510795991711	63744	5.151033568417153	0.010158463387829579	0.006318643486545568
-0.006535043373753864	0.0006310491741163827	0.00036067052965680236	5.190295285445609	54400	5.189881842080855	0.010743887215903603	0.006856287311195192
-0.005894898463440225	-0.0001706199022842097	0.0001591503561979214	5.229510971720119	46080	5.229128554801184	0.01117260782555436	0.006303280505623793
-0.006961333251273277	-5.051940980217853e-05	-0.0001486672324155345	5.268726657994629	36160	5.268106955784286	0.011894204468031239	0.005855213347798938
-0.008046547747740735	-4.604619297808405e-05	-0.0006248083062633084	5.307942344269139	23872	5.3066731122813735	0.01366983400835884	0.0070864097865630735
-0.008989195152716145	0.000419098988288832	0.000735952454914213	5.347158030543649	17408	5.347364049522234	0.013242692549691093	0.009839599324929732
-0.01021995575112852	0.00024498654939902084	0.0002697632970546073	5.3863737168181585	14080	5.385235681541848	0.015956968714989563	0.009194028476780431
-0.010998063625619267	-0.0016891936850784725	-0.001242409003153502	5.425589403092668	11072	5.423968818200799	0.014545527408951993	0.008562296400452167
-0.01343870906408692	-0.0016031370372159822	-0.00141377746649723	5.464805089367179	5312	5.461972955187498	0.015910375105734162	0.00897808090436758
-0.009395430876232385	-0.0002859773686063779	-0.00029005621971228083	5.504020775641688	3072	5.502790613727136	0.015139063072353694	0.009493479933209037
0.005051833653476385	0.010068597323351218	0.0089513260451469	5.543236461916198	640	5.539994672272181	0.013958950499393675	0.021521906727814528
-0.01817390989711675	-0.006979054097965073	-0.005524196418713614	5.582452148190708	192	5.576644073314576	0.010970730596970481	0.008580374738940983
