Y Lower Quartile	Y Mean	X Center	Y Upper Quartile	Y Std	Y Median	X Mean	Count
-0.03443482215966154	-0.0028322150786130574	4.288334501131884	0.038696349404708216	0.06808640586293213	0.0024304739212562196	4.28784252513088	114688
-0.045952016821406275	-0.012352605413870624	4.327550187406394	0.022291500413549672	0.05873909798093413	-0.008625071129138892	4.329201886816979	114688
-0.06926243270987659	-0.01859818392363583	4.366765873680904	0.0485332844988031	0.06717364347021657	-0.029378048592775048	4.363087298921935	110592
-0.03728262148138927	-0.003711590064598945	4.405981559955413	0.034822853081982165	0.04403631274469472	-0.0003636333663629772	4.405342368129762	122880
-0.005024421820346338	0.015240936610878462	4.445197246229924	0.03787112634662199	0.029330354111732893	0.010735049249396963	4.445132518706691	126976
-0.014458644521732508	-0.001415309413929868	4.4844129325044335	0.024675223518628397	0.037944249518311504	0.002369321492467202	4.480860708216956	114688
-0.01565347842517096	0.008883557898381286	4.523628618778943	0.021670638103917072	0.03447984526683117	0.004974052970019261	4.525654473157327	110592
-0.012690909224990502	0.009393061320845032	4.562844305053453	0.027288606620161634	0.02829133886027607	0.013114429216157967	4.5628858358738835	110592
-0.01109230798195434	0.004645882372800712	4.6020599913279625	0.013272010061230834	0.025619764332458186	0.0006664227132599938	4.605772717759233	98304
-0.02070867152785197	0.0011338797463461645	4.641275677602472	0.01662526770363687	0.023304619552434784	0.0011108592170638383	4.6439068411646724	94208
-0.024613170496429856	-0.00873922213392338	4.680491363876982	0.004352243615146186	0.020280145360379496	-0.006727950386234964	4.685521611492764	106496
-0.018242902305833503	-0.009939497299187462	4.7197070501514915	-0.007041907421967411	0.011934884112844988	-0.008524389421088225	4.720682238700923	36864
-0.01654198160118537	0.0004346319188664572	4.758922736426001	0.004688818817089022	0.024206162278601066	-0.00617593921844904	4.759737153002788	53248
-0.007905334499120445	8.693648000311433e-06	4.798138422700512	0.011888829507927065	0.0126331642987543	-0.0031672130885538738	4.796553613289724	45056
-0.009438517998110437	-0.0034829792523376917	4.837354108975021	0.01376632798188166	0.020786530265871638	-0.004020682638776291	4.836466831163497	77824
-0.010845319377385672	-0.003721488064614598	4.876569795249531	0.007874189815945792	0.013879763954530715	-0.0031722687611797015	4.877299084795692	102400
-0.003967127185934957	0.0022288926925464283	4.915785481524041	0.009063263615221993	0.007607892340191049	0.004226158949519346	4.9155667828233085	61440
-0.0007583210788015978	0.0033063982464093776	4.955001167798551	0.010190254736603408	0.011850543215477443	0.003408664680298641	4.9514761603801665	69632
-0.01202453117044964	-0.004408949507654121	4.994216854073061	0.004910320649611904	0.012883124455201324	-0.00287733405699678	4.993040429463187	57344
-0.009531221955836253	-0.0013521389297670302	5.033432540347571	0.003288092597213436	0.01003998598581395	0.00034560089321900364	5.036066509534038	90112
0.0016643384379131584	0.006993937478579064	5.07264822662208	0.01158046440956185	0.007388219215971036	0.006094633613463987	5.067387437217073	69632
-0.0059072249926612995	0.002184637612198754	5.11186391289659	0.008523894796620121	0.008811966590959435	0.0018136190379114225	5.111672960545388	81920
-0.004199868948150204	-0.00025069991051816413	5.1510795991711	0.003328295139916657	0.005815705512646261	-0.00038375281969482515	5.153331613529007	73728
-0.002804206961148943	0.000708317942778963	5.190295285445609	0.004311881391711556	0.006368870502079424	0.0005864196402307598	5.193768068384628	49152
-0.0023525534480617147	0.0014096005133457032	5.229510971720119	0.004663043058161362	0.005597444259034522	0.00042454651246796475	5.233273262264568	77824
-0.0029486478438806992	0.0018635261267086112	5.268726657994629	0.009924903323981667	0.005735856293185389	-0.0013856770999751294	5.268731898396731	12288
-0.02274937391485389	-0.008299221021158334	5.307942344269139	0.0073662255211512356	0.012324637556178526	-0.009514514669772357	5.316295424013435	12288
0.0004896962369471741	0.0035885004268124965	5.347158030543649	0.008574376957448745	0.005261254204722676	0.001548363880047052	5.354918895960266	20480
-0.0002496383858847862	0.005239349024490487	5.3863737168181585	0.007504995752865957	0.007568320743507655	0.0020160083424906818	5.385328749893969	16384
-0.00999986666346824	-0.0033021383240009806	5.425589403092668	0.0008261497270583132	0.004778575468955709	-0.0007326980355930143	5.4210888451612975	12288
-0.00022831722504707526	-0.0002283172250470752	5.464805089367179	-0.00022831722504707526	5.421010862427522e-20	-0.00022831722504707526	5.453553331336708	4096
nan	nan	5.504020775641688	nan	nan	nan	nan	0
nan	nan	5.543236461916198	nan	nan	nan	nan	0
nan	nan	5.582452148190708	nan	nan	nan	nan	0
