Y Lower Quartile	Y Upper Quartile	X Mean	Y Median	X Center	Count	Y Mean	Y Std
-0.2108536695288592	0.18604792126495123	5.15104330311065	-0.0044807106282181135	5.1510795991711	56148	-0.023698273159551534	0.38268971664550905
-0.20212756771787935	0.17230458790920888	5.18961821824548	-0.009023347033744423	5.190295285445609	50132	-0.026352596410190204	0.35067220057928433
-0.19155999700601867	0.16679282652885077	5.228828126842255	-0.008549659879506975	5.229510971720119	42400	-0.0231420943644015	0.33629626649602523
-0.17395201397033855	0.1580969634992449	5.267629210932489	-0.0029144145093841617	5.268726657994629	33532	-0.013532699521638748	0.31203603954449294
-0.1736591312443588	0.1406867723201977	5.306509876898995	-0.015063170421732388	5.307942344269139	22804	-0.020357504189547387	0.30006964459291974
-0.1560220839164902	0.1351469806958415	5.346705998624312	-0.014250298458787981	5.347158030543649	15856	-0.016613634050995786	0.2724307127525124
-0.15331278670213866	0.13683808536192194	5.385793716242392	-0.0036758242771779788	5.3863737168181585	13388	-0.009061411907772597	0.25439079890862876
-0.1317891870437049	0.130848479192045	5.424535347691083	-0.0055113795923222965	5.425589403092668	9820	-0.0022374206468975164	0.23517893033542814
-0.1437891993875604	0.13156817847432778	5.4633223412182055	-0.0029132272234382505	5.464805089367179	5104	-0.006444904132422035	0.24884217614792267
-0.11859127741966846	0.1324668200921604	5.500514681355135	-0.005018076891973023	5.504020775641688	2456	0.006314298655386186	0.2326299134827432
-0.14259052600372252	0.15740561980745457	5.538372543271785	0.0005087658786386852	5.543236461916198	656	0.0007954275558177607	0.3286779011923741
-0.17323509391544217	0.22019795590559177	5.581635196343466	0.037090541040267114	5.582452148190708	312	-0.003139503098566414	0.3023772881591785
