X Mean	Y Mean	Y Lower Quartile	X Center	Y Upper Quartile	Y Std	Count	Y Median
4.56266346817639	-11.920451367701995	-210.0943293207656	4.562844305053453	208.31455685453147	397.8518200756151	105520	-0.692777576536173
4.601911007828859	-7.763307716528516	-197.34030897493903	4.6020599913279625	203.01956887617598	385.6863968842857	99248	-0.06547887440319755
4.64083349811781	-11.682927707108806	-199.61110519416206	4.641275677602472	177.60385154105643	359.7055659924861	91392	-3.9517472546322097
4.67933699621172	1.527017820995805	-185.69811645086884	4.680491363876982	181.08524101205876	319.07953336457086	74192	2.3300821098000597
4.719591194599274	2.001370179906094	-160.0653352570066	4.7197070501514915	164.70835232707122	291.6889842145591	60928	1.3666258335042585
4.758922192556276	-0.204179128039269	-160.94488063623976	4.758922736426001	159.45555925535882	272.44816528399247	60064	-2.3944079316347597
4.798638833980555	0.3631432860087986	-140.63692004862241	4.798138422700512	144.64787656360568	240.28437823505348	68944	4.192933577001895
4.836654831203078	0.4001897803739051	-135.04467765316258	4.837354108975021	138.22746114124493	226.8462534254974	67280	-1.3741206367594714
4.877143829508986	-4.374748161079593	-132.2436757917112	4.876569795249531	128.5051518474811	213.1015102384972	69232	-0.31096170228011033
4.915901918553854	-0.4516970017434952	-128.08178169248094	4.915785481524041	128.19048608489175	210.05848644817664	77232	3.0639226432431315
4.954860025876463	0.3134466292253353	-117.08899838619254	4.955001167798551	122.7495924030477	206.23697201093518	75712	5.947136547656555
4.994118082737777	-1.7847705563398746	-125.1244992661941	4.994216854073061	124.80512790648936	204.7596813825074	68848	-2.2188485913811746
5.033836810861437	-1.6578546873291062	-117.1162004078742	5.033432540347571	117.72650715928467	199.97116559888565	78128	-2.744266391677229
5.072055534619283	-3.833150148275908	-111.81931472595534	5.07264822662208	109.89917306035204	206.3957419974037	74160	1.2115832428607973
5.111205116039947	1.6746378033615883	-103.2491262804233	5.11186391289659	108.05628792887455	184.57176137317853	66944	6.973725438770998
5.1511704163203005	3.2201975058703622	-95.88284978273623	5.1510795991711	97.99289723158472	174.42553874914228	62160	1.907373546526287
5.189846861228344	-4.871480444408663	-97.1792997541952	5.190295285445609	89.65742302781564	170.88000791827798	54784	-6.206276083288685
5.2289357944582235	-1.6656661529789356	-96.52486618068906	5.229510971720119	89.02098028285945	166.5902912393156	45200	-0.3353377940129576
5.267342584460298	-3.324679206362297	-83.64174882311636	5.268726657994629	87.26371957923948	162.422346895687	36240	-3.2309848607183085
5.30591016828673	-5.864385718563915	-88.70446922685369	5.307942344269139	77.76976665854636	170.8068169543866	24256	-3.041303839795546
5.346715500249153	-8.072380550302118	-83.50502596111073	5.347158030543649	70.28052137292252	156.86308710941836	17376	-2.830160522343249
5.385480893067368	-1.5955499877167887	-84.66582388881761	5.3863737168181585	81.85998685705454	140.37723146576633	14752	3.154134859698388
5.424408314212421	-3.325937602764264	-81.3674926829026	5.425589403092668	78.48277429313384	143.02396159517824	10464	-1.328847587627024
5.463550828639222	-7.428926320669742	-88.8017820107907	5.464805089367179	76.72255999568551	157.7254069586041	5728	-4.650304364395197
5.499684381519068	6.657058183071788	-71.81314861902865	5.504020775641688	84.396678797797	124.39886496948218	2672	21.57943469303973
5.539879334789427	-42.358348875557525	-62.730337514432904	5.543236461916198	71.94322487043064	465.3461460985851	656	-3.175258631530596
5.580765222561852	50.736039917830254	-69.06432056943777	5.582452148190708	150.69735225554905	262.1797116698158	464	-7.999534459620918
