Y Lower Quartile	Y Upper Quartile	Y Std	Y Median	Count	Y Mean	X Mean	X Center
-25.011763129982228	24.837641503632767	40.148568387831844	-1.0282955245111225	73728	-0.2959320974922327	5.072322647094082	5.07264822662208
-23.612011504754264	24.991857569428248	76.15833660779123	-1.8784376176208752	66240	-2.4169041257248525	5.110787040576228	5.11186391289659
-24.696434445613704	20.474774808551956	40.805997929798686	-0.8127587657445474	62848	-1.6947629031348286	5.151071861381729	5.1510795991711
-21.187684346826245	27.59764263440502	39.207580029112066	2.4553166947416685	54528	1.9062255427935546	5.189698477097697	5.190295285445609
-26.199932028855073	21.334137672127326	41.5735088305616	-1.214606828626529	46208	-3.191186464082171	5.229025294608941	5.229510971720119
-25.885542479712967	24.928964931692462	47.60135096139003	0.8042311758381402	36544	-1.7403697824650946	5.268041255293299	5.268726657994629
-24.3858831008165	24.21698050453233	41.6489415363548	2.099944338884143	23680	0.2693062424994718	5.3065251308610035	5.307942344269139
-27.605769353105643	24.439844929802348	50.69334106067009	-0.03846509002869425	17344	-5.022433648153075	5.347251801945182	5.347158030543649
-33.13468699378245	22.509528905329717	63.59834013584002	-1.6906338252592832	14400	-6.791362340957397	5.385097878103173	5.3863737168181585
-36.141451223535114	21.178580311350743	83.59836487600124	-1.341908160917228	11200	-11.238182353235386	5.4237052826148835	5.425589403092668
-32.307186346961316	30.57822509259131	75.62683790409602	1.2830955464924045	5248	9.730346242838362	5.462344304806443	5.464805089367179
-25.149688040555702	25.223254348040427	57.69543179079708	-0.28473816830046417	3264	-7.829843511240659	5.501957344696262	5.504020775641688
12.426637996388308	39.8870381354609	34.570041362024675	27.70883626021441	640	20.17886529950647	5.538794353835743	5.543236461916198
12.621666498002014	40.69454588740882	161.38417388326747	25.2191138719445	320	101.19541596044292	5.576307715240681	5.582452148190708
