Y Median	Y Std	Y Mean	X Mean	X Center	Y Lower Quartile	Count	Y Upper Quartile
-0.00023145709080350135	0.031602629838083804	-0.0005965102177138328	4.327827118364409	4.327550187406394	-0.020013506262890737	113376	0.01793341434981059
-0.0004109502863540481	0.029296834500045443	-0.00011825558923404435	4.366451824968832	4.366765873680904	-0.018224348600523913	114880	0.01696426261700425
-0.00025422952051968803	0.027200973033537558	-0.0007620881775865636	4.405973204432178	4.405981559955413	-0.0176928420871233	115008	0.016303978929373058
0.00015170856540927497	0.027941800112881734	0.00017015706336440687	4.44511834737714	4.445197246229924	-0.01592598562602626	116784	0.015922990548425213
-0.000562881345874889	0.02573604205257445	-2.6112656417588427e-05	4.484409723996604	4.4844129325044335	-0.015006818638209877	112960	0.01516703295795906
0.00016765786055290371	0.024858840852218032	0.0002615303282043844	4.523435070524475	4.523628618778943	-0.01484306062552055	111664	0.014978179740369803
-0.00010229282382436383	0.024343893737396552	5.795679543369514e-05	4.562782457204338	4.562844305053453	-0.01430269947713026	104416	0.01443719344092827
0.0007716323298339026	0.02330671800567533	0.0005242449158462943	4.601916703662295	4.6020599913279625	-0.013910430906412872	99744	0.0147415118069447
0.0001880150263406745	0.02324818155999884	9.95358815404212e-05	4.641129439000315	4.641275677602472	-0.014449346760907688	92480	0.014397342694757818
-0.0005086141274175135	0.02251769024292788	-0.00030894796202166226	4.679755003676841	4.680491363876982	-0.014376608742411591	72736	0.013445925833339761
0.0002928557502077716	0.021864553323534913	0.0001706094562419314	4.719494050092517	4.7197070501514915	-0.01362696540625415	61312	0.01344340573326703
-0.0001444732416508501	0.021511921247321944	-0.00029218570757069554	4.759028989727221	4.758922736426001	-0.014175526953419438	59536	0.01270601278350059
-0.00020585327667021022	0.020405249828532	-0.00031139305749735234	4.798697259941019	4.798138422700512	-0.01331798696316546	69504	0.012314561130737579
0.0004550528357913612	0.020033799085640756	0.0004902831749460288	4.836904417162306	4.837354108975021	-0.011901228230928764	67168	0.013270212024516923
-0.0003876995132225686	0.019916261831587918	-0.00020070307790754605	4.877240970152178	4.876569795249531	-0.012940861918829578	68832	0.012190025764703101
0.0006288403133129896	0.01965036800088963	0.00017601473397185795	4.915821332177588	4.915785481524041	-0.012322307534197352	77488	0.012681068409235831
8.228899967879283e-05	0.020452431624860063	0.0002639293207112641	4.954687532849669	4.955001167798551	-0.012949338273859875	75408	0.012997684028647382
3.944247951403043e-05	0.021029820059943277	8.884175564873908e-05	4.994072624962751	4.994216854073061	-0.013449368501364287	68864	0.01350471886877232
0.000214746463376554	0.020748419229323686	0.0002505958391858322	5.033818325278217	5.033432540347571	-0.013540023928276395	78016	0.013349601514715868
6.507183504896051e-06	0.02041850263149726	0.0002083861280431695	5.072193418178267	5.07264822662208	-0.012873270750782147	74416	0.01284517131681048
2.315138516113739e-05	0.020295846721491206	0.0002744212494129759	5.111203085254745	5.11186391289659	-0.012192790375027832	66464	0.012634956306181179
0.0004830832873525787	0.020647504500871394	0.0003595361312558311	5.151048145877081	5.1510795991711	-0.01250010662197985	62176	0.01279542593308273
0.00010262319533315043	0.021734660527770185	0.0003464491047036123	5.189717406744733	5.190295285445609	-0.01286803323001219	55296	0.013327868464064009
0.0004190814130993723	0.022289493145581665	0.0008100219835835248	5.228993949062799	5.229510971720119	-0.013332488446395004	45104	0.013323155965851477
-0.0005192659760950938	0.023294796852918742	-0.0004634561413735724	5.267318767518449	5.268726657994629	-0.014302998128833955	35776	0.013997544474708018
0.001362746610030548	0.02518534502054357	0.0009850309082630624	5.305944702880911	5.307942344269139	-0.013293611300763668	24704	0.014951215881776
-0.001329488072276309	0.028367488182356366	-5.9576687788414235e-05	5.346859283272052	5.347158030543649	-0.018696332536095844	17280	0.017989595821757666
-0.0005989031553902879	0.030600063448241704	0.0008835466311479592	5.385662346212092	5.3863737168181585	-0.019505665104942463	14528	0.018824399436420367
-0.0011268495165137667	0.02938901727819289	-7.856295229471456e-05	5.424414888617355	5.425589403092668	-0.018850758247690443	10432	0.016667526909040824
-0.004941435267034927	0.028049080782715362	-0.002591935562353915	5.463856217645531	5.464805089367179	-0.020056406814124884	5808	0.016260313453886774
0.0016020382104828521	0.03060675326279342	0.0016751304708582696	5.49984274896305	5.504020775641688	-0.018149426831352587	2448	0.019419577848606397
0.01062403612309203	0.027567122503959346	0.007720119785151742	5.539936426511285	5.543236461916198	-0.009499924491660915	656	0.023079343968537242
0.008690169091661908	0.0307449753336245	0.004232135576437758	5.582422090708277	5.582452148190708	-0.00944122507925987	416	0.018657629257596824
