Y Median	X Mean	X Center	Y Std	Y Mean	Y Upper Quartile	Count	Y Lower Quartile
0.8775600958715586	4.366609023022847	4.366765873680904	78.5307649056746	7.444678750623086	37.577556475650454	92928	-27.899169591575628
0.1720993072449346	4.406112480370983	4.405981559955413	82.69367146041282	8.7005877844432	28.63545516656268	108544	-29.99900671442242
-2.8638826378987687	4.4447321387561605	4.445197246229924	54.33281989709344	1.3724069272073407	25.407976893103978	104448	-27.676904852660073
-4.371786615441124	4.484371044403649	4.4844129325044335	53.837978786973146	-2.138505517474716	22.941648764457568	104704	-32.52468226441124
0.06456383965178247	4.523441808404458	4.523628618778943	47.96204708239506	0.024879511001071983	26.599521862337497	103168	-24.766654476383337
-0.02625274576348602	4.562687418268554	4.562844305053453	63.66683378943821	2.8104975145486297	23.482291170401368	103680	-22.416475770642137
-2.018989131804119	4.602399644145512	4.6020599913279625	43.26386030347517	-1.382938951294546	19.932698552433976	97536	-24.95724328131928
-1.472786951377202	4.641048178826298	4.641275677602472	35.52977401875357	-3.0144938857250785	21.11417260558619	92160	-24.31233195927939
1.819024216021262	4.6791089739190275	4.680491363876982	40.95277612965217	2.4647952324922167	19.490321565127488	74240	-16.149323431865923
-2.3937713886298297	4.72010452185748	4.7197070501514915	42.5462824464257	-0.7029271989332392	16.379553596499136	60672	-21.38739299423014
5.12981924253927	4.759425947540731	4.758922736426001	30.14725350618656	1.6330473305541138	18.971238368420472	60416	-20.179453250894085
1.2141683246104549	4.8011426449599695	4.798138422700512	24.573744630037613	0.3125883158601469	16.525297101858996	70656	-15.44592375838647
0.8530307665396322	4.836800200122662	4.837354108975021	25.498762296445534	0.12000781967663364	16.563607475502067	61952	-18.657223493852143
-0.6329519527498633	4.876997635513722	4.876569795249531	23.205487797660872	-3.03595678214745	12.861114146580803	70144	-16.769887299211405
-1.0490280324593186	4.915777814423533	4.915785481524041	22.134663407555703	-0.3313078354440796	13.686030382626996	77056	-13.85992212648216
-0.7600422644372884	4.954887631708672	4.955001167798551	21.172564240784975	-1.1633085681575903	11.729720402989187	78592	-11.102162081466304
-0.612296140964645	4.994143634625147	4.994216854073061	23.354170206476926	-0.7440101630990975	14.389307593874037	64000	-18.35278734894382
0.5282072574191261	5.034356206793516	5.033432540347571	22.117023909853998	-0.30369286978154236	12.807535643603842	85248	-14.859932895792554
-1.9580579752928315	5.073345508116961	5.07264822662208	21.013101884106124	-1.3806911001998845	10.67106826854797	72448	-14.145250530253179
-0.5518020017570961	5.112431045425574	5.11186391289659	20.981929993479756	1.0696445448576273	15.244925671286182	65792	-11.611565501528275
3.951163980666024	5.1518374936543445	5.1510795991711	20.204831026940713	2.9856388605055524	14.847008713342802	61440	-9.10020551215257
-0.3676149717939552	5.190055583134558	5.190295285445609	24.224655383636254	-0.48742359673170277	14.997983685112558	57856	-15.403086555032132
0.04893324773365748	5.229937819438354	5.229510971720119	65.98796944364159	-4.632896975834938	14.545814331309884	44288	-16.194425702246008
-3.2280140026232402	5.267230852082062	5.268726657994629	25.070882716070845	-3.3091274459732483	13.019262217745563	36096	-18.415735171729466
1.04993663915684	5.30658838183978	5.307942344269139	26.571769573289224	-1.406259169991614	15.045457322336006	24576	-20.380438786890863
0.16770004757927381	5.34642138765085	5.347158030543649	29.93193460477947	-4.643344977393977	15.030513866213369	15104	-23.125334176515025
4.079143691065838	5.385299940097982	5.3863737168181585	31.129117857740106	-1.8978360861142984	15.164266156942176	17664	-18.82274569315814
-2.8316696180409053	5.423170148518225	5.425589403092668	37.38662164251008	-9.024343480264031	16.643121053111827	11008	-27.378501846980726
11.373809092329793	5.461098990132566	5.464805089367179	60.271521506857994	5.59731986251437	36.922184641382046	4608	-2.4742104594733973
16.70333586361903	5.493943761452672	5.504020775641688	24.426575485992473	11.208305517461122	26.688432742404984	2560	-8.062870045996533
0.553161915664532	5.538610992041853	5.543236461916198	33.911451755363224	6.974948465961916	29.820045606307303	1024	-22.291935224680856
nan	nan	5.582452148190708	nan	nan	nan	0	nan
