Count	Y Mean	Y Std	Y Median	X Center	Y Upper Quartile	X Mean	Y Lower Quartile
106512	0.002014439853892707	0.05640729209010171	0.0006159208472773819	4.445197246229924	0.03260216209016431	4.445326354427367	-0.030856419838255836
106028	0.0016767493997635885	0.054993258574320886	0.0007576401849554151	4.4844129325044335	0.031124828633427748	4.484338801169035	-0.030015985004950636
103236	0.0012210153875111638	0.05227829951433659	0.000645858947967463	4.523628618778943	0.02967989305316988	4.523634340815585	-0.029667585449897792
100796	0.0009150214273282556	0.05143703749823232	0.0003395448202639294	4.562844305053453	0.028934989649569844	4.562803952892982	-0.028840768604539758
94540	0.0008667742227094263	0.05058811027548403	7.624657668873502e-05	4.6020599913279625	0.028598415507733673	4.60183657684113	-0.02873818055529312
87388	0.0004843222349826763	0.048363487116160356	-0.0005176552359724059	4.641275677602472	0.02810478054470526	4.640863927391949	-0.028599043636557277
73360	0.00039471619473171635	0.047865259514560804	-0.0008125047564455654	4.680491363876982	0.027714172834272806	4.679851573978909	-0.027544349624629396
62680	0.00031999804641662726	0.04483597971352601	2.1124877400038925e-05	4.7197070501514915	0.02658210014434291	4.719349112208746	-0.02728662247094517
61068	0.00029107934309773346	0.043988607615812254	-0.001066311093451637	4.758922736426001	0.02567605896363465	4.759062880729933	-0.02680376702807852
66928	0.0004978100333364796	0.041724781826846115	0.0003393050814637977	4.798138422700512	0.02585159642162864	4.798367814582778	-0.025916070253019462
68040	0.0003200749272267804	0.0407236403427535	-0.0001244297063907257	4.837354108975021	0.025596155649573016	4.8372520852099115	-0.025665227703118236
69332	0.0003747914014129572	0.04026454424025981	-0.0003415348972404627	4.876569795249531	0.02530901603324901	4.8770356009174485	-0.02528902488394637
75548	0.0006824088497628166	0.04084139665353136	0.0004699864668466976	4.915785481524041	0.025982991799954093	4.91580142688525	-0.025279963588753465
75308	-9.936877249382497e-05	0.04124954102801991	-0.0006587169544425387	4.955001167798551	0.025332314563221856	4.954748588564724	-0.026779365050352017
70216	0.0009469271221086491	0.04201449573261791	0.00039887361259462867	4.994216854073061	0.026883147403545107	4.994273921439318	-0.025723776391715077
76316	0.0006710487122559905	0.04187986607234384	-9.24432803630843e-05	5.033432540347571	0.025868740591188755	5.033751521181919	-0.025932186785797107
74904	0.0008641862807028806	0.0417757179425324	-0.0003445973939084398	5.07264822662208	0.025184009714669397	5.072335161466177	-0.025413267140692117
66088	0.0007329790097996727	0.04258360188913847	-0.00033771887671505893	5.11186391289659	0.025531503915800644	5.111517168929991	-0.025814922794472908
62076	0.000641202038276852	0.04239640229903964	-0.00022740727737251713	5.1510795991711	0.02550867204076327	5.150881064515076	-0.02553672625022106
54904	0.0006185444731331104	0.04341158913514832	-0.00033417407649125454	5.190295285445609	0.025326811912236732	5.189699511061256	-0.025248603602452378
45560	0.0011744141173527518	0.044587239934895904	6.889190915227399e-05	5.229510971720119	0.026505349269720917	5.228953064975171	-0.026015110623256045
36260	0.0010508244753318614	0.04804387209521283	-0.0007728080236093554	5.268726657994629	0.02793590813145967	5.267839809807971	-0.027577212921761556
24280	0.001978548676956076	0.05068282952853819	-2.5136430026099403e-05	5.307942344269139	0.029957703581115595	5.306612654771782	-0.028226097480504652
17172	0.002679022460619743	0.05631981796762609	0.00042824525688097467	5.347158030543649	0.03303535503275332	5.346467789774108	-0.031185507027209323
14460	0.004214718275238615	0.05967242121089647	0.0020908214412118423	5.3863737168181585	0.03644310880792294	5.385473745390685	-0.03159415380575666
10308	0.0046922340537057525	0.062142481070779236	0.000780362730497384	5.425589403092668	0.03766214144501675	5.42419571452533	-0.03194134587636246
5504	0.0019324403937624204	0.0621333280597092	-0.00035011147698698746	5.464805089367179	0.03467371205243924	5.462856179743086	-0.03781172588725666
2712	-0.0007506724976068344	0.05942782059071043	-0.002573578106426404	5.504020775641688	0.03395448755750811	5.500440564915962	-0.039158317746900775
716	-0.001621424471432704	0.05435516634106537	-0.00457769275741704	5.543236461916198	0.032968160241451945	5.53955618543027	-0.03605555064788121
312	0.005001946028215377	0.05733830159256846	-0.004545172802342904	5.582452148190708	0.0414539813874839	5.581038292517184	-0.040917150826943235
