X Mean	Y Median	X Center	Y Upper Quartile	Y Lower Quartile	Count	Y Mean	Y Std
4.877221752656541	-0.0025681804049831067	4.876569795249531	0.30602155431996453	-0.3283944061876447	48648	-0.020864545676040305	0.5522765974952217
4.916030144630455	-0.004748771083857645	4.915785481524041	0.2833595833582559	-0.32364530937336333	55992	-0.026347676444654654	0.5307348881072138
4.954885520967407	-0.003199110123402344	4.955001167798551	0.27674268293410087	-0.2935089559112569	57724	-0.02394696500621756	0.5085291478659042
4.9943949141238715	-0.006900105912136129	4.994216854073061	0.2473149857022547	-0.28061866167425054	56712	-0.02696801139797916	0.4832941755294559
5.033767421548668	-0.005382405327423214	5.033432540347571	0.23464975661313714	-0.2625504366533566	63820	-0.027900882638152467	0.4537521185113421
5.072320219419373	-0.004001175144062908	5.07264822662208	0.2203571362271033	-0.23908960898180354	65132	-0.021994604323141185	0.43257416827617934
5.111499634323315	-0.003831812308125783	5.11186391289659	0.19956275321355688	-0.22350262961919734	58800	-0.02525442549854513	0.4031423609326982
5.151043173394019	-0.006593397758017471	5.1510795991711	0.19010290024385762	-0.20593603161354773	56008	-0.022168195981811654	0.3760606190659399
5.189723090156918	-0.007278234819993331	5.190295285445609	0.17560361232825805	-0.1961288255911713	50616	-0.022592796518363545	0.3496292675594838
5.2289587802111095	-0.010599366978912832	5.229510971720119	0.16242320527293372	-0.1938482767921958	41944	-0.02520948330290119	0.33339362642024706
5.267678689266232	-0.006378388304036203	5.268726657994629	0.15311826513921553	-0.17300876862278838	33404	-0.01601240424088343	0.30504125424457323
5.306572541300245	-0.00817944969158899	5.307942344269139	0.14886202596972928	-0.16522219322441778	22836	-0.01602960813759853	0.2970924537041671
5.346728527797107	-0.008614798150310425	5.347158030543649	0.14029384859878127	-0.15140179764311318	15828	-0.008288088804143065	0.2761380772595606
5.385659045723597	-0.013904785944651311	5.3863737168181585	0.14000354137927146	-0.15054805730568963	13456	-0.010397095951835108	0.26028258049952224
5.424408194986182	-0.009970416425691334	5.425589403092668	0.12779061669216935	-0.1451401442041749	9788	-0.011241678876375739	0.24361674445691184
5.463307166379419	-0.005443102206489754	5.464805089367179	0.13449241747438545	-0.13109494584338172	5296	0.001957208996969826	0.22454588832989483
5.50084094834199	-0.009742368705202717	5.504020775641688	0.1038504860746391	-0.13148764147132333	2464	-0.0163242832455547	0.257554930829764
5.538578215711706	0.009891038966600221	5.543236461916198	0.16017043803928477	-0.1415628022086866	652	-0.012530937424374305	0.29815782673014996
5.581879945796836	-0.016855030995063035	5.582452148190708	0.19924706635199915	-0.18620718912270015	328	-0.005592616698160044	0.2898284680146166
