Y Lower Quartile	Y Mean	Y Upper Quartile	X Mean	Count	X Center	Y Median	Y Std
-27.196509134291773	-1.9700950927539882	22.989158653910636	4.484099014929515	116736	4.4844129325044335	-0.3812973032681839	48.9120027838192
-36.484026497191735	-3.077250039345802	26.157741049983088	4.5248423193050336	104448	4.523628618778943	-5.641716822067792	45.64702383109131
-35.396699297753	-7.366471060688103	25.434035046877398	4.560974382456165	116736	4.562844305053453	-3.0970435302588157	46.50610749724121
-25.50071667494558	-2.614396599140542	22.20601419553168	4.6005459352300075	93184	4.6020599913279625	2.8585546702943248	40.5821785234437
-24.334182898574454	4.191050685901549	30.665083655248054	4.6382479837599595	98304	4.641275677602472	9.9534213615907	42.57202014430721
-25.712936365322093	1.5361300299017593	30.537956541395033	4.676586997362049	67584	4.680491363876982	-2.578585806355477	40.73825693117483
-13.579092727071384	-1.7367518903061807	18.37169209645026	4.718657255198928	65536	4.7197070501514915	-2.773509716225817	33.770987489432805
-9.331079788302304	8.362048603841881	33.2382042854133	4.757936426856578	66560	4.758922736426001	12.564527262698903	42.45313751259462
-20.576285972721962	5.23968834947964	29.612528144116368	4.798981210973618	64512	4.798138422700512	4.798099367370014	31.9018508212831
-18.031646903815272	1.04766539214899	22.583162122708018	4.837573767933433	64512	4.837354108975021	-3.370286545230556	30.75941045494663
-19.36040167937972	-3.9770269959023667	12.598687023388266	4.876967382434101	76800	4.876569795249531	-4.352336359159381	26.829890341407786
-18.35637590741726	-0.3700111621878932	15.95152794059095	4.917758118900789	77824	4.915785481524041	-1.6768640910049726	31.280007765593844
-16.43984408351571	-0.42301011751748074	17.256548982333697	4.9539121665904595	70656	4.955001167798551	-0.4128537120832334	30.60576947953924
-7.876614378277736	2.195649211542218	16.304626719230328	4.994382433122758	65536	4.994216854073061	5.627527011626626	28.05550173976284
-9.806930698217911	4.53034289797449	20.64853291878535	5.034325824994727	84992	5.033432540347571	7.267769806907381	30.816975000760156
-18.115290650701354	-2.2629417219055243	13.190471483019792	5.073526820517341	68608	5.07264822662208	2.256910713049365	22.26739914925197
-12.005196492189498	2.1185684855269704	9.487354746306664	5.109831353099455	73728	5.11186391289659	1.1675177936103864	23.506544949228438
-14.549543729186553	-1.0040081343285867	11.867232403819798	5.152170261567774	66560	5.1510795991711	-0.18415606486450997	24.3822973262026
-13.709003729176402	-2.018825343530481	14.0105866768954	5.1922215772594935	54272	5.190295285445609	0.46082644385933236	22.08785681860058
-12.540691752317798	-3.3084668216060704	10.834603062025053	5.231451017673827	50176	5.229510971720119	3.6437327990952326	29.287113336333796
-13.931566089313492	-2.2025083102053618	12.738289762175555	5.2653850341159005	31744	5.268726657994629	-1.4329893645317497	25.08196920956839
-7.239424695711477	8.890435623186411	11.713926797340264	5.31016533318155	28672	5.307942344269139	1.2310777009242884	48.62510585614853
-6.425737999163175	2.5157048485078928	4.862924937269781	5.3563563300899135	9216	5.347158030543649	-1.3736853123373294	17.59606326875814
-17.103981631301394	-17.125773966209543	6.254021103471587	5.38493835880424	20480	5.3863737168181585	-4.190099068343443	46.45862031102529
3.3127474188841006	13.375120335401334	17.986764839544776	5.421117116736178	10240	5.425589403092668	7.130829495167745	20.794080416516124
-12.396029830460975	-0.4454209926436306	17.438581798794985	5.4530866866305665	5120	5.464805089367179	-7.698128802388965	16.113018112877324
-9.28058687750854	-9.28058687750854	-9.28058687750854	5.489928762691539	1024	5.504020775641688	-9.28058687750854	0.0
3.9176967400471767	3.9176967400471767	3.9176967400471767	5.5266207016981586	1024	5.543236461916198	3.9176967400471767	0.0
nan	nan	nan	nan	0	5.582452148190708	nan	nan
