Y Mean	Y Std	X Mean	Y Lower Quartile	X Center	Y Upper Quartile	Count	Y Median
-8.51030053261318	188.82515202843533	4.5235164115954385	-102.99542365606067	4.523628618778943	94.63202217304388	113984	-2.3195765823111287
-13.525062665246288	177.47678177217753	4.562439726812368	-111.60255161590135	4.562844305053453	89.16348728603225	104960	-11.442496143200515
0.6539661664547285	179.35228324886862	4.60193826030077	-101.77741634687982	4.6020599913279625	108.18728753056212	100352	4.4334323766215675
-0.9965804869086206	174.78356660893377	4.641290812263998	-94.17167726604066	4.641275677602472	93.21231206136599	95232	1.6573248205022537
-1.7522552856178462	153.5673054992284	4.679505252244068	-90.7463406927759	4.680491363876982	87.56654034684743	71424	-1.4642342904990073
0.5363681110161134	137.66056014207822	4.719701698418453	-83.3103104276197	4.7197070501514915	84.71506791491811	61504	1.4476322777700261
4.662571783061117	141.5519944190167	4.758999511241495	-77.59162438747808	4.758922736426001	86.18727493843835	60288	0.911045441760507
7.610211098152022	121.04886076944449	4.799306392753125	-64.62805133941765	4.798138422700512	80.58579553646814	69568	3.4226063924998016
3.947976949158099	119.82540013235177	4.836273803635676	-70.14274104325841	4.837354108975021	75.5222478093533	65792	-0.6364120999405714
0.3848282004442278	107.65948872094948	4.877278033516833	-70.40444122857843	4.876569795249531	65.8046783676491	69056	0.2733369176257838
-1.4075925481222042	108.06446807960944	4.915527620149416	-65.77009901494785	4.915785481524041	63.481982052917374	78528	-4.902612293541097
0.706379579390754	99.30951398381153	4.954826992821523	-57.962315264256176	4.955001167798551	63.01899941582269	76608	-0.7693244248475821
3.4946859981198273	98.9859710269994	4.994027920209133	-58.40719948443848	4.994216854073061	62.97361769712006	66048	4.063054405096409
1.1627545435597557	116.24631743881402	5.033988992328001	-69.34733868339208	5.033432540347571	61.7566207108448	80832	-0.25366132276758435
-0.9110308740713355	98.879381872517	5.072767862146626	-58.766073336106274	5.07264822662208	52.35994329140158	74624	-0.6207745139927283
-0.8735525943983753	87.85848400711932	5.110924878393289	-51.5951138156629	5.11186391289659	52.19236786878355	65024	-0.06477104894838703
-0.6789058606013868	91.01470924876395	5.151110078464843	-55.01812993243402	5.1510795991711	49.93502155279748	63104	-1.4294514945468109
3.4650472933869083	89.72238193194134	5.189409890764289	-47.495472216822236	5.190295285445609	52.152712616598365	53696	4.210114445279032
-2.3784869785304354	93.70477451184072	5.2287236917711875	-45.003265288414696	5.229510971720119	45.6744199389359	46912	-2.54045888998553
1.1085652154253502	89.66372758066494	5.267857444568984	-46.91749103008988	5.268726657994629	43.574174976865834	36480	-1.274977062200378
-5.2554273369710085	89.30169279486664	5.306114504888796	-47.884213394734616	5.307942344269139	43.50583922149235	23488	-3.8342582578588917
-7.837518477794883	98.0036887953108	5.346599750683042	-44.994433964089694	5.347158030543649	39.95603038536683	17728	-3.3968155450638733
-7.843859637122573	151.27119362888715	5.38563836883904	-42.97633486977429	5.3863737168181585	42.58338134963378	14720	-2.804725937317926
-11.545419638852012	96.81920301957939	5.423937582027078	-55.53346477500054	5.425589403092668	41.67566305329274	10688	-11.03335262148721
-28.647359488605577	170.89833350162468	5.462827116532423	-54.16588193217831	5.464805089367179	34.4981001916658	5760	-22.23345912537934
8.508330163722468	61.67212525429164	5.503740946372848	-20.499885397608523	5.504020775641688	48.97671865668963	2944	11.927749506758119
-13.90023734082115	64.47013509538624	5.53788790483212	-66.81449329228417	5.543236461916198	32.20850301155588	640	-5.6641625456240945
7.390999160507818	62.15121515811046	5.575759187360164	-11.977260718475463	5.582452148190708	46.749379874260285	256	27.381119995277004
