Y Std	Y Mean	Y Median	Y Upper Quartile	Count	X Mean	Y Lower Quartile	X Center
462.1696557459934	50.68426298750994	8.812479942746904	113.5731527997641	62512	4.602103473707462	-90.51803843773178	4.6020599913279625
416.24949501591243	56.20111294880228	4.111453822477415	109.88918972053693	63424	4.640994795837653	-90.86367793904219	4.641275677602472
388.05192575556083	42.03819546941247	3.0060677309047605	104.15450549253092	51408	4.679675559233135	-84.80089051331015	4.680491363876982
341.0513849302185	21.988761733942123	-2.4445980406717354	86.97267199250382	44512	4.719672700648277	-90.59525031610428	4.7197070501514915
277.8891768941812	20.581493111859796	-2.241031209877292	76.4721020596844	46656	4.759396436567464	-73.28570189352467	4.758922736426001
251.64710416300252	17.264351270062647	-0.5200111796884812	72.0754946260513	56928	4.798753619091708	-73.48842809839152	4.798138422700512
214.77628069018462	10.096809149362711	-2.66668697512614	62.60068458176829	58224	4.836769030900675	-66.23346805299445	4.837354108975021
205.27915295127085	-5.020496320324476	-6.949425151098694	58.08536365216787	61904	4.877250422172322	-68.12917358540471	4.876569795249531
184.29114566175463	-0.179280849337468	-2.007462560996828	56.96847037898078	70816	4.916108330366542	-61.11653269980707	4.915785481524041
186.62409198155635	-3.212425053123731	-1.020427794132047	54.43937845394066	71472	4.954788978909147	-57.994970776888294	4.955001167798551
106.4259054304406	-0.4739183020004392	0.2388372514301409	52.77952083031505	65600	4.994386632802856	-54.508379236266364	4.994216854073061
142.50897571546082	-4.9189867835681405	-2.621031915965432	46.78697340441363	76032	5.03392824128924	-52.164214521574195	5.033432540347571
93.3768210072143	-4.752225971361869	-2.506549436959176	43.564142932893446	73360	5.0723496628776985	-50.46644008020303	5.07264822662208
112.47414261132528	-5.366809600818623	-2.5068954708967794	43.6012740522674	65568	5.11130934234169	-49.04451190200416	5.11186391289659
113.21167239052802	-4.46372676987642	-3.889464756014604	42.17384922576184	60800	5.15095965218644	-48.186118225868086	5.1510795991711
139.15022631668361	-4.746191434320033	-1.8285295076675538	40.29295988757099	55680	5.189620289781708	-47.50181257855684	5.190295285445609
127.93396796972453	-9.60544085384253	-4.47666196364753	38.68996264422776	44736	5.229124441327042	-48.03910078130684	5.229510971720119
118.16838008302058	-4.197012389028488	1.3897071059236623	41.57947296950988	35600	5.267592159514036	-43.05233655884513	5.268726657994629
167.03463259533729	-7.569167974135932	-2.5988014118847786	41.531245996183316	24384	5.305909011871583	-46.74472782904604	5.307942344269139
83.24398272738107	-7.4618769482084435	-3.6278346215922284	36.421027592903556	17056	5.346733655551896	-44.30036100103098	5.347158030543649
294.8638260168761	-19.0963315471852	-2.5634011217116495	38.2651156492102	14448	5.385373771183538	-44.56869304547399	5.3863737168181585
238.17520205708743	10.632142336572535	2.554341935490811	43.42402325540752	10480	5.423997018686374	-42.48228060570909	5.425589403092668
237.22492639313575	-13.740137900118498	-1.9669837365081548	40.75949655117893	5888	5.463801324510324	-42.97337703554922	5.464805089367179
129.83029087078415	-2.093315408078968	6.114457038733235	43.56540185777885	2448	5.499868867066807	-43.17282870015151	5.504020775641688
254.08142607618376	-30.25502978645535	-1.6652118484016682	32.73155222534115	752	5.539996751211009	-46.18543309558845	5.543236461916198
176.06738666159532	-55.93248602893108	-41.21096560446858	15.443386444753742	448	5.581937923611906	-86.61855149076564	5.582452148190708
