Count	Y Median	Y Upper Quartile	X Mean	Y Std	Y Lower Quartile	X Center	Y Mean
20484	104.86505698004137	549.7259442008851	4.719622347804989	886.5892596414137	-214.11587823444495	4.7197070501514915	263.6759289255244
21032	80.74865641396718	488.50987464940135	4.759186622253522	851.313582351574	-221.61475900920027	4.758922736426001	228.1516457488666
22968	68.10988818252754	427.2589617168303	4.798506325577862	804.0256414996607	-218.28593337219354	4.798138422700512	196.65132529882789
25390	56.62319208131066	387.85914954640543	4.837826591018978	766.7047688351798	-212.33048896296668	4.837354108975021	176.83300306021232
28301	50.82418778847568	364.2552378818482	4.877057671393395	744.199048261253	-204.95507020794685	4.876569795249531	165.54768381172653
31799	42.60951053020108	329.6466658606123	4.9161805588407415	718.467085404222	-199.54251187427417	4.915785481524041	146.2636457996648
34209	36.64786351619932	304.393247443837	4.9549974381391	694.5041142585338	-195.8722647757795	4.955001167798551	136.99090323292785
35833	32.87134983447868	280.8678199803253	4.994421007990979	668.0774107615695	-191.1506470261511	4.994216854073061	115.7955658700724
39467	20.13540175786602	250.4534652906168	5.03375178177009	627.1765211968669	-189.08096994475514	5.033432540347571	93.34004477833965
41104	21.241911174774827	235.71401932371896	5.072672262104872	600.6702965396391	-174.77529004835787	5.07264822662208	80.95812779922557
39668	20.189982102819215	227.20623056067166	5.111778771222666	580.7659951017857	-170.35513798440252	5.11186391289659	72.69477629304423
38383	11.156651368857638	201.45581405314942	5.150945370806298	545.0335185447817	-168.8632365059675	5.1510795991711	51.02555988254401
35472	9.577212065910771	191.36526195855163	5.1897826099059925	537.3206975438616	-159.50438308922867	5.190295285445609	41.077581340724755
30697	12.437232099947948	189.0710609863736	5.229106811930799	512.2027025585375	-153.5074024943442	5.229510971720119	37.212834886614004
25048	14.07590383610659	184.64337370559065	5.267806909404219	528.2946954662472	-147.8604718356696	5.268726657994629	39.634834014242934
17979	15.573642537598062	175.7555381646839	5.306766368376338	514.5630551093843	-146.39315969584004	5.307942344269139	25.40382599144746
13222	11.932513746205132	166.3230796522016	5.3464581555946395	513.5729582257967	-148.84689417741083	5.347158030543649	9.877602813370368
10751	10.21727816913517	159.67028066484272	5.385691648966146	507.8989299208278	-139.4648438927552	5.3863737168181585	15.754123365426688
8002	9.265531375383034	158.34654869015048	5.424452376760328	505.48463154065814	-130.0059388530965	5.425589403092668	12.561019860739886
4755	18.078191453207182	161.07780783144653	5.462529810547944	502.4116631505884	-126.0820851735889	5.464805089367179	20.41535096666537
2208	25.30435947091064	180.14547397068281	5.500685763310447	485.2047932774019	-120.61240712359702	5.504020775641688	18.75024254978068
640	26.349787032201675	177.7778384622443	5.538919333405078	657.4152948643284	-109.45500978140171	5.543236461916198	4.162584676299128
190	60.429449479749564	232.3543710969675	5.5790516190726995	497.62239481402565	-109.0116073350905	5.582452148190708	98.60289101791135
