Y Upper Quartile	Y Median	Count	Y Lower Quartile	X Center	Y Mean	Y Std	X Mean
232.547040074076	-2.2716779731090355	76444	-241.3766733372904	5.033432540347571	-7.214930978765448	417.32385207008855	5.033785841860483
218.41171429676433	0.552981989858381	74188	-225.68693084622282	5.07264822662208	-9.8469552412976	404.52364885121585	5.0722784887796735
202.69896642090953	-4.04767925989745	66768	-209.04116010094003	5.11186391289659	-8.185679653344085	376.6907316800056	5.111391965326709
190.49338333787637	-7.032912327499616	61752	-204.11637878862348	5.1510795991711	-11.798881319912207	367.33896579987976	5.1509016462624375
190.7861801594213	-0.10086010598115536	55456	-186.3907678405376	5.190295285445609	-0.1979905136023335	346.2647593899843	5.189660102648112
181.81985450646062	-1.7524671464925632	45620	-190.77870922060174	5.229510971720119	-8.763616631858268	336.4628916834855	5.229088147218968
170.99916219232182	-3.515348430177255	35700	-178.51304900536707	5.268726657994629	-8.72610491242075	326.63866232343986	5.267882083142199
159.15952452749843	-3.5856285422505607	24572	-170.5495847264865	5.307942344269139	-8.18462295106844	313.435608365403	5.306472976437592
156.3717459579475	-6.320708981533244	17288	-173.57532649107816	5.347158030543649	-10.246706069705139	301.2705213467064	5.3463919185120785
152.31088773024567	-8.38011796650062	14484	-172.59000073450989	5.3863737168181585	-18.9330844975843	313.7885163986642	5.385778557541131
151.61471488169445	-1.0812310587716638	10340	-172.01425532433313	5.425589403092668	-12.156698361828708	287.9070891251293	5.424395983172847
148.67649077810893	-10.724641509424146	5688	-153.99748713386725	5.464805089367179	-10.059928396229317	291.8939759401143	5.463230861147972
124.92751173077522	-9.175121949167078	2616	-147.6336461637984	5.504020775641688	-5.950306477463973	400.63515481852124	5.500670072731711
167.62097327505217	13.40078666183308	824	-189.6292703974832	5.543236461916198	-11.082693044248002	393.9746962125983	5.540126137762694
160.03264649929406	-30.35986453129044	324	-233.3265283695	5.582452148190708	-58.02475763418564	427.0350817565509	5.582970760875536
