Y Std	Y Upper Quartile	X Mean	Y Median	Y Lower Quartile	X Center	Y Mean	Count
0.00115996970225307	0.0010825321239065007	4.644019745239586	0.0004224857296141831	-0.00044146471556684636	4.641275677602472	0.000542739165073735	94208
0.001328825165288696	0.00046028572451906936	4.685609675200249	-0.00011367011462667843	-0.0009307138118157744	4.680491363876982	-0.00025530189162806764	106496
0.0014020443639855846	0.000743156510243839	4.720360351249753	0.00020512821464356386	-0.000433279650102271	4.7197070501514915	-6.66132031593997e-05	36864
0.000957443064972623	0.0015425876113641427	4.7598865813712505	0.001339078602640974	0.0002242409666046236	4.758922736426001	0.0007918523520111834	53248
0.0009644988001326576	8.099934348721507e-05	4.796546758124939	-0.0006567130488632544	-0.0010831577152212771	4.798138422700512	-0.0006567662098907276	45056
0.0011944003400898462	0.0011553551809761228	4.837490936980072	0.0003436362383821284	-0.0003062885369407802	4.837354108975021	0.0005196332695463787	81920
0.0009235241917519322	0.0007206360927078819	4.8781477739888635	-0.00013344932284483846	-0.0007629522179808787	4.876569795249531	-0.00013775044975014876	98304
0.0017164762864272543	0.0014829913671787105	4.915579396170054	-7.375572637787361e-05	-0.0007839283062920289	4.915785481524041	0.0001552465109562548	61440
0.0012101291401557081	0.0003867268287294475	4.9515338612326145	-0.0006253086468212623	-0.0015061674091451829	4.955001167798551	-0.0005869227131614814	69632
0.001363978365543267	0.0014595699412055208	4.992985481114615	0.0002742947851353016	-0.0007625049099777975	4.994216854073061	0.0002566565421900459	57344
0.0012306707017448416	0.0007693600717857007	5.035980563705848	0.00015597260426097572	-0.0007044342530542595	5.033432540347571	0.0001330307810042255	90112
0.0009359605955927617	0.00043166069937237587	5.067363346729023	0.0001398014664549789	-0.0006003272180818884	5.07264822662208	2.584690933595203e-05	69632
0.0010319309292325758	3.584926839025792e-05	5.111649252665025	-0.0005050414867566889	-0.0008241303121613204	5.11186391289659	-0.0004434777393290177	81920
0.0009273465778238089	0.0003297784125169075	5.153218354035396	-0.00020747222099195715	-0.0009506503509592892	5.1510795991711	-0.0003413026323347199	73728
0.001351157531257709	0.0010110708932388561	5.193744205534658	0.00038236118771379504	-0.000810800613817236	5.190295285445609	-0.00012857908131452372	49152
0.0015142389539576932	0.0014316237260302157	5.233125082418352	0.00016284304552011367	-0.000774656861339403	5.229510971720119	0.0003448060006521437	77824
0.0007761074708850065	0.0007772333971507698	5.268547324573839	0.0007210751164392869	-0.0008964998120379366	5.268726657994629	0.00020060290051737326	12288
0.0021092834316976616	0.002650025906246564	5.316585811330205	-0.00037576427774161226	-0.0024897535236351803	5.307942344269139	-7.183063171007629e-05	12288
0.0021919701254343605	0.0008466809664149858	5.354916417123327	-0.0010409921526122095	-0.001879344953152064	5.347158030543649	-0.0009196969317976358	20480
0.002818466727890453	0.0009737680020705053	5.38551175606861	0.00017663356348121523	-0.001518911633807861	5.3863737168181585	-0.0007217771952185705	16384
0.0007337585648246509	0.000514613663921779	5.421215417475772	-0.0006653177239197543	-0.0012495022680565609	5.425589403092668	-0.00046673544268484546	12288
0.0	-3.112211753642799e-05	5.453699144982878	-3.112211753642799e-05	-3.112211753642799e-05	5.464805089367179	-3.112211753642799e-05	4096
nan	nan	nan	nan	nan	5.504020775641688	nan	0
nan	nan	nan	nan	nan	5.543236461916198	nan	0
nan	nan	nan	nan	nan	5.582452148190708	nan	0
