Y Std	Y Median	X Center	Count	Y Mean	Y Upper Quartile	Y Lower Quartile	X Mean
331.43119619091465	14.725773234838016	4.288334501131884	65792	62.47855339409399	104.79367638874487	-65.93506893370204	4.288531478478846
358.4316905228471	-3.09617689830975	4.327550187406394	80512	43.758272498674415	75.33868662433179	-72.70381712788094	4.3277020643285455
208.62475010517667	-6.000630360934792	4.366765873680904	76288	19.892314535835197	69.44543172305976	-72.9237559351402	4.367107987669672
220.2119120434302	2.723200247366549	4.405981559955413	87296	38.017785520430046	70.40488717694325	-58.66377635655772	4.406666848292785
238.02113259896979	-2.1610259206299816	4.445197246229924	85568	23.74776468560043	58.323192329655285	-59.809921415861936	4.445799395838069
226.55664526023446	0.10702746704100718	4.4844129325044335	87296	18.66350386480064	52.39527922238676	-53.54933431867107	4.484361739984823
190.47703538143776	-2.3512737460332573	4.523628618778943	88128	12.65111775122698	47.57445669601475	-55.036089677236305	4.523673905234195
202.5574783015493	-0.12234612514157561	4.562844305053453	83968	10.043004378994723	49.98959849170683	-50.42185132647364	4.5625551251829215
164.65310676887773	-2.6399169241840355	4.6020599913279625	84544	7.2254532644059	46.435287441192486	-48.13489979601036	4.601905909516017
115.35619922515416	-1.7132957196226926	4.641275677602472	83392	4.823493380817814	43.034584026079756	-45.32747981083685	4.641446255074272
130.31874770319627	-2.8166768570522436	4.680491363876982	64384	6.210520082628057	38.87361067096299	-44.10355715198057	4.679302977270266
106.71731999272573	-1.3790692362276786	4.7197070501514915	56192	2.5881462429365434	33.91576850733691	-40.6884712374158	4.719651065676916
77.13552317136192	-2.3405819271324617	4.758922736426001	57728	-2.2129201903983966	35.86524506765727	-42.50266945435578	4.758927452388041
78.35367508408868	-1.2389773084814806	4.798138422700512	67648	1.371907716354057	33.66610843174931	-33.06164973075374	4.799267923010275
55.31475307106837	-2.4721854039103164	4.837354108975021	64768	-2.3076371685012296	30.117809597777523	-32.040912223519854	4.836558582415618
53.57458624155423	-1.2220336621094248	4.876569795249531	68096	-1.7804746950805668	27.133643322351872	-31.815492262623593	4.877401351041669
45.64983017721393	-2.384351788485219	4.915785481524041	77952	-3.0644782202133407	27.20371179947506	-31.32094011199206	4.915648771993009
47.00075207853172	-1.1125855549707921	4.955001167798551	77376	-0.9278272495707106	26.712815039718407	-29.256036331442374	4.955210574981296
41.81383959625007	-0.45849411901690473	4.994216854073061	65408	-0.35042623171697646	25.912454313291164	-25.898503733653342	4.994384721727758
37.425026645383845	0.12714363759914704	5.033432540347571	80128	-2.50842891529994	22.75851380453605	-25.213056005139833	5.033975110752603
41.09312839066611	-0.3270260516892449	5.07264822662208	74112	-0.9304854587864041	25.495612092410738	-27.156200445095237	5.072520769704104
46.21031538492496	0.8839098872458635	5.11186391289659	65216	0.5132742931273162	24.19690152754447	-23.98390700811069	5.1106242901197945
40.15369785678118	0.7900875910891045	5.1510795991711	63232	-0.9518383732257685	21.694057367501046	-22.977526725544976	5.150852933957216
35.75091887521648	1.9052644442085693	5.190295285445609	55040	0.41916328294007227	22.84632157133501	-22.095484165052312	5.1898340294545475
37.17084361451778	-4.63084111288299	5.229510971720119	46528	-4.094211090296081	19.308171410573777	-26.194047957069415	5.229355140163946
42.2586089503069	2.606602626883614	5.268726657994629	35776	0.9827198081070189	25.474083918495126	-23.471261862632673	5.268383908706569
40.188190432935976	-1.8747798512631562	5.307942344269139	23808	-2.1768454540853357	21.64231512637707	-22.681118587937362	5.306694273708722
58.23457585142384	1.924381450099645	5.347158030543649	17664	-7.477333017621082	21.86377709928729	-23.223643010236174	5.347429076578129
54.14805063867716	0.16795166017254815	5.3863737168181585	14144	-5.087779383167186	23.898228401965753	-27.295015736359346	5.3855822935296915
77.41138837731025	0.6809637477672368	5.425589403092668	11008	4.974126799238526	24.49282316807603	-23.98949216595838	5.423634394138977
53.81396481979035	-10.506632781951339	5.464805089367179	5504	-0.5144176804077962	21.894368939900232	-29.49035905053279	5.46217162484411
66.82759676090382	0.5804089710482003	5.504020775641688	3072	-0.8085013159842068	30.698929443513407	-29.43604214963807	5.502040896242388
31.617703544625105	4.598707078683219	5.543236461916198	704	7.609503932546431	22.73238534725897	-20.243665095074903	5.536855948812202
146.3012503854336	19.086423505355924	5.582452148190708	320	77.49966647608672	31.82930801591101	-9.064499926154895	5.575324865974554
