Count	Y Std	X Center	Y Upper Quartile	Y Median	Y Lower Quartile	X Mean	Y Mean
123136	0.006732224564806999	4.405981559955413	0.0040352210339711396	-0.0004536660569881252	-0.004467208522004081	4.406381891209726	-0.00025488829202354623
114944	0.006405807749991926	4.445197246229924	0.003852154511016594	0.00018578960183686746	-0.0035116159707575516	4.444751850655999	0.000445243312672091
115712	0.006557565909258691	4.4844129325044335	0.0032749158749781912	-0.000290651983763955	-0.00423348565913213	4.484221892175558	-0.0004051588352928787
110592	0.0058715487243073345	4.523628618778943	0.0032650219388966496	4.4378101702927087e-07	-0.0032170272475585634	4.523384786673273	8.712176153246764e-05
106496	0.005808650271018585	4.562844305053453	0.003492516721434894	-0.0007001095430447543	-0.004189419634550617	4.562675940014012	-0.0004740088819008911
98560	0.0056188837093863395	4.6020599913279625	0.003096738554934768	3.82665478073476e-05	-0.00375237494422547	4.601637999300592	-0.00017417215553047717
95232	0.005380083157059953	4.641275677602472	0.0035295893848394833	-0.0003357409237929618	-0.00352595482404203	4.640313873406844	3.351693023251698e-05
77312	0.005815196478538548	4.680491363876982	0.003631579143826104	8.341884242987662e-05	-0.0034694745454224595	4.679395316076811	-0.00016810078813039078
60160	0.0056315253205541016	4.7197070501514915	0.003420533751150578	-2.458952197591625e-07	-0.0035841760490509106	4.720480961767426	0.00014252327816988793
59136	0.004905776239420303	4.758922736426001	0.0026197770061453687	-8.698669995419107e-05	-0.003575323740683677	4.75940229702843	-0.00026583962871449195
70144	0.005065601712875235	4.798138422700512	0.0037860113185851064	0.00011630374318348887	-0.0032363380267192553	4.800531244251055	0.00036148238541041695
62720	0.005344347623200743	4.837354108975021	0.0033841065202939577	-0.0004661523834323943	-0.0036595288274377173	4.836313545096489	-0.00015079238760547952
71168	0.004526203779799972	4.876569795249531	0.0027866118851256412	5.302387252956044e-05	-0.0027297516138977923	4.876905328569681	-6.007143665185166e-05
77312	0.004777710020348579	4.915785481524041	0.0030248287720659565	0.00010719000227980461	-0.0025306054160925268	4.915978708675094	0.00019194938007947754
78336	0.005482078640203113	4.955001167798551	0.003161867387643476	-0.0004073430871021026	-0.0036580496621417113	4.955112638202112	-0.0002211230552468015
64000	0.005272098622515015	4.994216854073061	0.003661840156558659	0.000570231156190616	-0.0028672435656571897	4.994246633590578	0.0003913515837453894
85248	0.005149492832148725	5.033432540347571	0.0031752244313962806	-0.0001787923040414998	-0.003418348371945943	5.034430790146009	-0.00012060669959606952
72704	0.005149589886415389	5.07264822662208	0.0029425228734914145	-0.00015589915135107092	-0.0036168055824439445	5.073228495208846	-0.0003770853550951303
65024	0.005145403753286859	5.11186391289659	0.00325225150980616	-0.0005528945866437164	-0.003028570449191501	5.112416314635645	-0.0001334652936228148
61184	0.00499784529079826	5.1510795991711	0.0035123130358401216	0.0004476277303498256	-0.0029570766818309436	5.151293786214266	0.00030355865519644955
58368	0.005338977895609369	5.190295285445609	0.0030689202636420857	-0.0005422622123132173	-0.0035132554376989585	5.189705717600212	-9.322580783147087e-05
43520	0.005363079682574068	5.229510971720119	0.0024468004875490773	-0.0007611993147083343	-0.0040415239801019215	5.229386982444749	-0.0005517787433388597
36864	0.005814946799831346	5.268726657994629	0.0029584570553213016	0.00011153170637510099	-0.0034603835122112205	5.266515830621089	-0.00021805653407823837
24576	0.005495077480867425	5.307942344269139	0.002952934143248384	-0.0006825419647559979	-0.0033875814623115235	5.306200204003207	-0.0004504951447313902
15616	0.006982952913321886	5.347158030543649	0.004335242563499757	1.0452843091062181e-05	-0.005698051923135741	5.346635384136959	-0.00028268646930769116
17152	0.007536466685514773	5.3863737168181585	0.005499411611793448	-0.0012541146696296963	-0.005334431451007335	5.385767166984072	-0.0001772637868360083
11008	0.006523684408972241	5.425589403092668	0.004376329347784318	-0.0005404384812259774	-0.004304270867891974	5.423202278459413	-0.0002685278942543432
4352	0.0076685515535801435	5.464805089367179	0.0020532084103610177	-0.0013326051527187068	-0.008437069501168555	5.460554701974481	-0.002961432225566125
2560	0.007348262738372535	5.504020775641688	0.006251983290348501	0.0010793160789099349	-0.004968870710970782	5.494016540541015	0.0014112022231612732
1024	0.0036939112922714313	5.543236461916198	0.0031299859744260802	-0.0001264427327047398	-0.002881869464682477	5.539259901397566	0.00037455924244834266
0	nan	5.582452148190708	nan	nan	nan	nan	nan
