Y Std	Y Median	X Center	Count	Y Mean	Y Upper Quartile	Y Lower Quartile	X Mean
0.3716928639317657	0.021964934736832007	4.523628618778943	94400	-0.009910742426845856	0.17463452107324115	-0.17830696678530966	4.523677502922734
0.3310940958773526	0.001394701022746842	4.562844305053453	89536	-0.004907670213948899	0.16893103951489158	-0.15960910168120795	4.562656028690562
0.31872222917125587	-0.0015246385243456993	4.6020599913279625	88128	-0.015482952585087332	0.14421938631375	-0.16413895488857339	4.601861585535283
0.299669369449163	0.004769947982953529	4.641275677602472	87680	-0.016861860977758606	0.14414627966065743	-0.14706438408664682	4.641365247008489
0.28198441796734863	0.009563240447476551	4.680491363876982	66688	-0.0030852923522380724	0.14055634901334366	-0.13386252444239236	4.67929598583542
0.2821650674629659	0.012186296881094806	4.7197070501514915	57984	-0.010097621984173034	0.13338782341464933	-0.12495845501711585	4.719631238625448
0.24422053517098546	0.019497729245863092	4.758922736426001	59200	0.0035315378385958975	0.1231119408575303	-0.0978600016831743	4.75889928225213
0.20772119256719296	-0.003381222544856357	4.798138422700512	68672	-0.02326255458556383	0.08393554707071489	-0.10178133499808963	4.799198801519677
0.18112918126506003	-0.003000658473152514	4.837354108975021	65472	-0.015614614580331834	0.08073470915314604	-0.09605841822505741	4.836516078167674
0.1475403145719294	0.002576478788092207	4.876569795249531	68480	-0.004568931052813874	0.07505200702788704	-0.07964228913112995	4.877359867946391
0.1265189672032546	0.0009474572864669515	4.915785481524041	78144	-0.008304986560787602	0.06912052275791195	-0.07637467620727764	4.915654096545579
0.1071213469316173	-0.004634764452603915	4.955001167798551	77440	-0.006483116300521598	0.06003856592921467	-0.06763070615263268	4.955195475490375
0.10110896787472175	-0.002446599260260772	4.994216854073061	65408	-0.004902171046678746	0.06052628442355571	-0.061891138634571526	4.994384721727758
0.09367564433639876	0.007561873514361688	5.033432540347571	80192	0.0033489181838151634	0.06163952448163857	-0.04933735375234741	5.033969727800378
0.08266954865537765	0.0025223255964728327	5.07264822662208	74112	0.0017454918806444075	0.055102306052151814	-0.05133915874293393	5.072520769704104
0.073259344902747	0.0028346971370667553	5.11186391289659	65280	0.0019913090476640495	0.04515909006081148	-0.042629955962927166	5.1106416684688565
0.06912467202531289	0.0002901804711252839	5.1510795991711	63232	0.0013882557029541297	0.04456185476502526	-0.03844323209623365	5.150852933957216
0.06559874114595632	-0.00018217149890036055	5.190295285445609	55040	-0.0012323766196157854	0.038442547328111025	-0.038735006306575705	5.1898340294545475
0.06596932957532836	-0.003898245731770822	5.229510971720119	46528	-0.0002857685517613415	0.041910912416097894	-0.04322884235568704	5.229355140163946
0.07351007381028235	0.0026361687439063123	5.268726657994629	35776	0.0014694585143338584	0.03361532037808689	-0.036736997249935864	5.268383908706569
0.07296362680510717	0.0025051802080149153	5.307942344269139	23808	0.0014300199273138618	0.04579808148852044	-0.04140223670247289	5.306694273708722
0.08560954309515871	0.004960039004439499	5.347158030543649	17664	0.010364686114493609	0.041608966499124406	-0.031477683910830376	5.347429076578129
0.07157542244714601	0.000651251336713268	5.3863737168181585	14144	0.006567039938233172	0.035168939416650356	-0.03054257512013077	5.3855822935296915
0.056622553775864934	-0.0014284669365638779	5.425589403092668	10944	-0.0023838059733455965	0.030024590771418523	-0.03663941160327373	5.423674603937841
0.06135673569300419	0.005471459392745135	5.464805089367179	5504	9.334777485915819e-05	0.03384440527745888	-0.021923193255222198	5.46217162484411
0.07355671923215852	-0.006049655422903007	5.504020775641688	3072	0.0003022164639931192	0.03420446568347371	-0.035860554853746986	5.502040896242388
0.05615681507494042	-0.00529930126294078	5.543236461916198	704	0.007367264271170376	0.03573557194383704	-0.02953265118313647	5.536855948812202
0.017942980985544265	0.005747951034107	5.582452148190708	320	0.0056446721163001855	0.01878626026230496	-0.009509217719355792	5.575324865974554
