Count	Y Median	X Center	X Mean	Y Lower Quartile	Y Upper Quartile	Y Std	Y Mean
43254	0.004816996909922747	4.249118814857374	4.249912768220472	-0.07398524059529989	0.08341104283346876	0.14128955243978886	0.005118396378958135
53400	0.004414870810255612	4.288334501131884	4.288996523621043	-0.07197608987588233	0.08028253000141714	0.13782336816053894	0.005178345073227563
64274	0.004590385641872719	4.327550187406394	4.328068215612443	-0.06856202783129092	0.0779130453559259	0.1313483856142146	0.005721704551940476
73077	0.004542564524940349	4.366765873680904	4.367112883950998	-0.06556336515170484	0.07410314004629769	0.12444405459326412	0.005588260323778662
80189	0.00391442823486489	4.405981559955413	4.4061799683634595	-0.06267098690904407	0.07134462750068636	0.11937631780443006	0.005867836669494892
84440	0.004003065159693612	4.445197246229924	4.4452418436060235	-0.059603216712062645	0.06861378658104395	0.11393920708197855	0.006346013092336763
86896	0.0033497208399779835	4.4844129325044335	4.484468473569963	-0.05752041773732919	0.06563339532497328	0.11020363098293057	0.006362953901424411
87358	0.0027825592937494367	4.523628618778943	4.523609510066933	-0.055918450023610636	0.06278964255725496	0.10676159894261708	0.006060247533291728
85408	0.0027563574177615776	4.562844305053453	4.562691628051722	-0.054621375069162	0.061388948890736636	0.10333205353408664	0.005800255762181003
81564	0.00245739942585208	4.6020599913279625	4.601899209913177	-0.0544229721005709	0.05965075864750602	0.10125452223774586	0.0053344577203837526
75610	0.0011681438232431839	4.641275677602472	4.640955001575799	-0.05468527505777908	0.058749012475090845	0.09894267611771958	0.004412739009646597
68605	0.0021212780364932605	4.680491363876982	4.680123880686502	-0.05200598841040543	0.05831432450296204	0.09643173811703873	0.005661835312111369
61748	0.00042723116308151295	4.7197070501514915	4.719493591392679	-0.05296330239925998	0.055452215625359895	0.09386502684608437	0.003805206533817887
59529	0.0004589832149407146	4.758922736426001	4.758892410376274	-0.05127839680414862	0.05472226800756892	0.09062801901121784	0.003951896741511271
62162	0.00029778649980464144	4.798138422700512	4.798351733518668	-0.050271255880992016	0.05321691025173095	0.0881018919041145	0.0037923865775932376
64953	0.00018761735671542115	4.837354108975021	4.8374723679592035	-0.050055236788664643	0.05254092404175916	0.08636758311526668	0.003137179063120413
68237	-8.068630973445836e-05	4.876569795249531	4.876676294239432	-0.05025818286719557	0.05221204414575716	0.08557451492892881	0.002723320987141643
71549	-0.0007438782102742141	4.915785481524041	4.915953374523379	-0.05103157947144555	0.05043223321646331	0.08644119114715451	0.002305206858711655
71893	-8.471229694520943e-05	4.955001167798551	4.9549779156905505	-0.05037234682630577	0.05195740512866945	0.08789826346656078	0.0033318228650245645
70829	0.0001874697820110841	4.994216854073061	4.994193910117266	-0.05090536855445245	0.053108447306401636	0.09010426900836106	0.004003278329972144
72951	2.5820190023444588e-05	5.033432540347571	5.033611707182605	-0.05095408384961364	0.053777283905151824	0.09101740040842243	0.0040006903125079036
72070	-0.0008418461844496802	5.07264822662208	5.0724473560112235	-0.051093379319404886	0.052145738587961794	0.09032072266509515	0.0035001750552070476
65990	0.00022841242655104963	5.11186391289659	5.11145531165872	-0.05021610481308915	0.05291823357088756	0.09137455639829738	0.004362199899831366
60979	-0.00016058376693667866	5.1510795991711	5.150826179566209	-0.05069478197219189	0.051722535714681994	0.09131085020775848	0.004090994407286107
53881	-0.00034323924210255205	5.190295285445609	5.189775720041558	-0.05096972760126088	0.05286845308381773	0.09254526696512491	0.004586826211725999
45458	-0.0005502527240610411	5.229510971720119	5.228931678382491	-0.05243625446632549	0.05401677150801569	0.09835500534448137	0.004936950042215382
35633	-0.00018713358026856855	5.268726657994629	5.267805341768744	-0.0540367461691846	0.0564723032276593	0.10536899825963791	0.006348270802487247
24732	-0.0007214743605035293	5.307942344269139	5.306674627593433	-0.05700629923365344	0.05900278856371066	0.1120451105855785	0.007205899864832272
17589	-0.0014056575920911372	5.347158030543649	5.346252462478662	-0.061654253342439805	0.06536682883876661	0.12299349937411519	0.008463093601778313
14084	-0.0015242809789368704	5.3863737168181585	5.385555575088676	-0.0668668454012166	0.07223018192913333	0.13289128292391392	0.009894484005101945
10134	-0.0017878409301674656	5.425589403092668	5.424158273687389	-0.06939377971423187	0.07215917863669666	0.14034342484061763	0.010118103158370974
5733	-0.0025563574338383264	5.464805089367179	5.46283118351425	-0.07209090747262165	0.07934141272240683	0.14283764993813308	0.01240903672863946
2690	-0.0007905093282829363	5.504020775641688	5.50096664500505	-0.06760002921676511	0.08272382979721424	0.14022426353706452	0.015175099497477864
816	-0.008385002693894493	5.543236461916198	5.538583208563175	-0.07043871259923663	0.07600223267996287	0.13175146457082257	0.013699926064111927
245	-0.004227740915617043	5.582452148190708	5.5800325060245495	-0.0805958353108806	0.05921147858401546	0.1441442251331466	0.00591051388774805
