X Center	Y Std	Y Median	Count	Y Upper Quartile	Y Lower Quartile	Y Mean	X Mean
4.6020599913279625	0.7543920369571804	-0.057416822224337645	25836	0.5033099223276793	-0.621464345400607	-0.05174777870576006	4.601956088229696
4.641275677602472	0.7488831024351134	-0.07031614686260901	24560	0.48262620298285186	-0.6296318723869101	-0.060951578709786916	4.641083559039558
4.680491363876982	0.7458132171320119	-0.07196971055741838	22809	0.4846118755142932	-0.629500432495206	-0.06100137437645196	4.680332062590987
4.7197070501514915	0.7398754536871115	-0.05839406691984686	21849	0.4738916433661222	-0.6146728341547605	-0.05670938134395542	4.7197346162124
4.758922736426001	0.7312517935175016	-0.05173063887447907	22181	0.4697273039755667	-0.5897806628743378	-0.047888961478294925	4.759133093601968
4.798138422700512	0.7239236569209765	-0.05286644129711333	24515	0.45681013750723953	-0.5813436005245314	-0.054258333266545306	4.798532034514827
4.837354108975021	0.7115857260975861	-0.05112318343415431	27196	0.4472955854346718	-0.5617307146685665	-0.04838161692366099	4.837629968434914
4.876569795249531	0.7009420277114813	-0.05359252533372594	30341	0.425584826230942	-0.5560329540482094	-0.05893818752714224	4.876934658545626
4.915785481524041	0.6887188217275325	-0.049341056165424155	34266	0.4143547164486856	-0.5428907802719578	-0.05412832208818046	4.916030790579281
4.955001167798551	0.6769571292291384	-0.04521244599346906	36597	0.39769051017765644	-0.5218406496153492	-0.054555601323158835	4.955051275454352
4.994216854073061	0.6590691307015377	-0.04332861761472807	38535	0.3865675692930481	-0.5047448935464203	-0.05557983365264821	4.9944359979625235
5.033432540347571	0.6446664780215888	-0.03618326449412428	42679	0.3722409038495076	-0.47536695430624243	-0.04976484125164663	5.033737020739867
5.07264822662208	0.6305351959705137	-0.038633240366952704	44222	0.3578571115988278	-0.45994113042292184	-0.054163120523068896	5.072618253037968
5.11186391289659	0.6160076373002455	-0.03778902218456777	42644	0.3407183566176288	-0.44448465047671526	-0.056639214926177614	5.11168690141879
5.1510795991711	0.5933445218944385	-0.03468742499948817	40922	0.31908636891674924	-0.4200666646529314	-0.053496739175042926	5.151060168905181
5.190295285445609	0.5767363854915107	-0.040014453828467036	37660	0.29493524274495203	-0.4069416219012123	-0.06269520861249944	5.189913608098041
5.229510971720119	0.5603588830884058	-0.0390593022664838	32073	0.2922067597480993	-0.390076629463775	-0.056840197483601085	5.2289948717971635
5.268726657994629	0.5344952573952091	-0.04075487004859424	26122	0.26684903838363205	-0.37017673870916323	-0.06403494106835568	5.267769111818458
5.307942344269139	0.5201636325512872	-0.04041236777584703	18525	0.2630075879590912	-0.3623529364245224	-0.061014538600042766	5.3066670697188325
5.347158030543649	0.49263497343539636	-0.049075669164114294	13424	0.23427634403452094	-0.3350458861579615	-0.06485843316143425	5.346405903015626
5.3863737168181585	0.481054224657308	-0.04885732788857045	10869	0.21663763673316885	-0.33434031071080467	-0.07288335971216041	5.385660400028589
5.425589403092668	0.441683800996317	-0.03835254588960129	8043	0.2127058696830002	-0.2943762334933151	-0.055878382874759575	5.424412911460345
5.464805089367179	0.43470128634440963	-0.045643598725440215	4714	0.20214807636983317	-0.30669451584934543	-0.06284995768541697	5.462789041326008
5.504020775641688	0.4095007148743876	-0.026053407194213105	2112	0.20746081916093817	-0.2586401350265526	-0.037459855833428424	5.500563498233215
5.543236461916198	0.41463414323590175	-0.07403595357773345	621	0.2004115213820503	-0.30629767990508894	-0.06164746889505842	5.539017365541776
5.582452148190708	0.3907634460539102	-0.05690271951155168	198	0.18828956858957954	-0.2717321259326583	-0.03858796228463479	5.579556582854146
