Y Lower Quartile	Y Median	Y Mean	X Center	Count	X Mean	Y Std	Y Upper Quartile
-72.83952090188177	-3.1484688109285344	-1.7624902805164155	4.994216854073061	67264	4.994371915781608	125.12383152203012	67.81588198409918
-58.96677286493832	0.9270251267807907	-0.7508152094338889	5.033432540347571	79296	5.034213270895975	102.0621655598373	61.50466138943739
-51.50669829558683	-0.7207287819837802	1.2012843653721557	5.07264822662208	73408	5.0723855023376725	96.22361436858912	52.64276875177529
-55.44983233789753	0.9561212939242978	-1.3539543069971491	5.11186391289659	65984	5.110582924239283	91.1583554870238	55.56308486006856
-52.84975109168954	-2.952067120189895	-3.204576049140266	5.1510795991711	63808	5.151050746305445	88.97791639364618	50.558130710518526
-46.14124914551576	4.871162030523919	4.36075153852421	5.190295285445609	54400	5.189881842080855	84.33985997031077	54.28953199842181
-51.54861539124795	-2.2259154662915535	-4.099750409493878	5.229510971720119	46144	5.229149738328148	89.47899012420085	44.491462981244695
-41.91296258027796	-3.3109436999238824	-3.2913099077502324	5.268726657994629	36160	5.268106955784286	81.82125719102316	43.944730389064716
-43.29803096461001	6.704900542148607	-3.4436626034061635	5.307942344269139	23936	5.306664180808048	92.613143179222	42.26420965819307
-50.23570311891672	-7.677432424932704	-12.813674389025866	5.347158030543649	17472	5.347350639675737	121.95481990674166	37.124376705820396
-40.69177807676533	6.394006979357073	-6.729647683303105	5.3863737168181585	14144	5.3851775541479	158.09639286321115	46.960281628176745
-38.99682158651194	-3.59101507779269	-1.3951130300706531	5.425589403092668	11200	5.4239254040379095	83.23661776980892	42.87958942752266
-45.232653539080275	-3.54340997284271	-21.941515032087153	5.464805089367179	5440	5.462461006113322	184.80563143128126	32.75093090655537
-41.189878776413025	25.492688788794112	1.9445731320796098	5.504020775641688	3136	5.502516962960549	79.82488910420592	48.466462884918656
-34.73993807446095	-16.051183545690947	-15.70171023568169	5.543236461916198	704	5.540869323932403	23.64889218700536	5.17537668881414
17.081159225321244	48.835152662329165	1073.6853649331588	5.582452148190708	256	5.577553585739057	1842.5503626090187	1105.4393583701672
