Y Upper Quartile	X Mean	Y Lower Quartile	Count	Y Median	Y Std	X Center	Y Mean
0.0007317352785852501	4.685429493494123	-0.0010605778867072188	106496	-5.6868260720457164e-05	0.0011471896788046933	4.680491363876982	-3.689771705806417e-05
0.001809017966415666	4.720912247003153	-0.0005795469137703842	36864	0.0014205279109437993	0.0012493304958444494	4.7197070501514915	0.0007959393199412831
0.0008227318652598194	4.759863995902932	-0.0002737078440415485	53248	-5.301945828598165e-05	0.0007619813139715606	4.758922736426001	0.00014082032441581932
0.0006210303799147772	4.796349891454551	-0.001099786807641735	45056	-0.00018773577517449167	0.0009965674169436596	4.798138422700512	-0.00028625811200330475
0.0005459894479720916	4.837582124770192	-0.0007626267362989337	81920	0.00018840719205213036	0.0011330743985963484	4.837354108975021	0.00015029745345357019
0.0006198257138441516	4.87811327330581	-0.0012061871352981642	98304	-0.0002942456886356734	0.0013099674808728248	4.876569795249531	-0.0003550587634858966
0.0006442252432550594	4.915674413057222	-0.0013737385978238616	61440	-0.0003789283435886612	0.0012095933065984523	4.915785481524041	-0.00019333032383318146
0.0012592037635479369	4.951549661633474	-0.000396458805560976	69632	0.0002655908591728801	0.0013380079346978918	4.955001167798551	0.0005409865881584283
0.0009323936435916807	4.993105157176394	-0.0009486848697144538	57344	0.00010902665285117299	0.0011870324009030113	4.994216854073061	3.1569940004157306e-05
0.0009470890582225123	5.036053161060008	-0.0006840372847399246	90112	0.0001796659578063728	0.0011814329246988646	5.033432540347571	0.000139073205398508
0.00015074393699244956	5.0674034981323945	-0.0013305821378213404	69632	-0.0008509354449004371	0.001045078550466634	5.07264822662208	-0.0005874896528720985
0.0008081428054280041	5.111659629097955	-0.0014099910607174022	81920	8.800752689542573e-05	0.0015869912588108766	5.11186391289659	-0.00010329348211421587
0.0006423301186781724	5.1532856832489635	-0.0006364991799792498	73728	0.00019594020766677798	0.0014830860743622145	5.1510795991711	-0.00014097040592806135
0.0011250632015625934	5.193739646185956	0.00018218156377311406	49152	0.00047003242111556235	0.0012393569019898802	5.190295285445609	0.00039886850390302887
0.0008814892519310768	5.233268182970832	-0.0012250328810607786	77824	-0.0005280896023109981	0.0014193642888405405	5.229510971720119	-0.00027106643947021725
0.0008486628855593398	5.2685490552535414	-0.002453017217089999	12288	-0.0002318091656770098	0.0013744605633320426	5.268726657994629	-0.0006120544990692233
0.0013119615245198273	5.316594364155997	-0.002943367956516111	12288	0.0006764664966665801	0.0018742371601103986	5.307942344269139	-0.000318313311776568
0.0010089279327303133	5.355150512816215	-0.0015699671670299754	20480	0.0005173032688645517	0.0013240227477904999	5.347158030543649	-0.00021129364415541953
0.0010849789156719362	5.385411427831796	-0.00040357337660997184	16384	0.0005080189883595174	0.0010788269871350397	5.3863737168181585	0.0001733865507024469
0.0009183601085131861	5.421056675176314	-0.0015463426056441048	12288	-0.0006257016923916132	0.0010168833651758402	5.425589403092668	-0.00041789472984084383
0.0033485017194405343	5.453397707955976	0.0033485017194405343	4096	0.0033485017194405343	8.673617379884035e-19	5.464805089367179	0.0033485017194405334
nan	nan	nan	0	nan	nan	5.504020775641688	nan
nan	nan	nan	0	nan	nan	5.543236461916198	nan
nan	nan	nan	0	nan	nan	5.582452148190708	nan
