Y Median	Y Lower Quartile	X Mean	X Center	Y Mean	Y Upper Quartile	Count	Y Std
-0.00044062718150559774	-0.026727843772115064	5.033709198530964	5.033432540347571	2.2610768959200096e-05	0.025480901898476453	76752	0.042126173288348064
-0.00012544269423434012	-0.02572542493627687	5.072325101924306	5.07264822662208	0.00038918288320709206	0.025913857496444155	74616	0.04213840166559817
-0.000685815206309424	-0.02624066000599477	5.111417860194475	5.11186391289659	0.0005067029593781195	0.02607289314333404	66220	0.042314445748947126
7.798441893754335e-05	-0.024834423752938723	5.150901479280727	5.1510795991711	0.001162021622526951	0.026125720039916072	61996	0.04227102209623586
-0.00016219242314987012	-0.025613901574741905	5.18961783977967	5.190295285445609	0.0008191813388924233	0.026054771604625354	54652	0.04315834018084521
0.00020584356486883754	-0.026070720935711857	5.228882931163987	5.229510971720119	0.0016883373111168667	0.02810035361457652	45784	0.04564195113688305
-8.805677684619748e-05	-0.02706680169840543	5.267695189273511	5.268726657994629	0.0011919003323195819	0.028009707256063904	36148	0.0473236618328374
0.00021909930380136628	-0.028494227320221555	5.306578755082547	5.307942344269139	0.0019637284122293315	0.0284975125156128	24296	0.05158923895289939
-0.0003947625695259841	-0.03173452495745533	5.346678038565751	5.347158030543649	0.0021690349671557364	0.03323396411193184	17344	0.055370077130974985
-0.0011570682801496698	-0.035055352969154185	5.385648903090824	5.3863737168181585	0.002567118223389674	0.03518890656203948	14316	0.06106590210053147
0.0007480858531319041	-0.03322267593782473	5.424143314091785	5.425589403092668	0.0049656793772058765	0.03900970926478963	10260	0.061427262733031285
-0.0017159475630874792	-0.03628862873159286	5.462618434164834	5.464805089367179	0.003335270020130006	0.03620218112941218	5644	0.06165229021775053
-0.001265575755827337	-0.0347692870103264	5.500195998096724	5.504020775641688	0.0027129985501893653	0.03807505002613706	2696	0.05894904985547254
0.011112094641674761	-0.03372565265313377	5.5397651022077135	5.543236461916198	0.010401764269410158	0.05031736713472009	680	0.06366585385793076
0.013389510028301223	-0.028797516799642976	5.58034126664484	5.582452148190708	0.008389257640744299	0.04551224296122762	296	0.05773845366737543
