Y Lower Quartile	X Mean	Y Std	Y Mean	Count	X Center	Y Upper Quartile	Y Median
-0.01942264982829474	5.112607894541759	0.03417040724585757	0.0021148412048740627	63744	5.11186391289659	0.027706071872361994	0.0015062588118115383
-0.021560904225231575	5.1513195579250635	0.032270439489007444	-0.0005457332225566837	61184	5.1510795991711	0.020507734312803692	0.0013716654595259277
-0.01784668481169895	5.189625961158993	0.030596488205321622	0.0017029991513763585	58624	5.190295285445609	0.021436528029562297	0.002141181773982437
-0.02408812411713731	5.229412075407085	0.03415780149185013	-0.0010175122682372678	43520	5.229510971720119	0.021118490704938903	-0.0013980080586171394
-0.01966655052777037	5.266902453042463	0.04833052665934717	-0.001969850007981796	37120	5.268726657994629	0.02106812914362255	-0.00033544967857017984
-0.019503264728709856	5.306137864311241	0.03382808053981401	0.0011558024771064828	24064	5.307942344269139	0.026284114923181223	-0.002364811915227271
-0.011995363188603458	5.345951461830804	0.02806149296404525	0.002086759244775899	15616	5.347158030543649	0.017435111104072042	0.00012488984804510201
-0.009024358668980865	5.385651237781301	0.03400148014482106	0.0048855661465028845	17920	5.3863737168181585	0.022535092567871597	0.009413655815459453
-0.017045015234728192	5.423627738950017	0.024709432573756254	-0.0010035252240094099	10752	5.425589403092668	0.013645287279842966	-0.004565366429356585
-0.014983965539495379	5.462348203061846	0.04071466578356922	-0.007724752153552203	4864	5.464805089367179	0.010883763039896825	0.004159435824828256
-0.01904977196248668	5.494314364831535	0.02547927877399762	0.00602637494158628	2304	5.504020775641688	0.026292542543708428	0.008657714705268708
-0.011582475458317362	5.539167569290704	0.008573923153330124	-0.007415934878197667	1024	5.543236461916198	-0.004568020651865646	-0.008734561231985339
nan	nan	nan	nan	0	5.582452148190708	nan	nan
