Y Median	Count	Y Std	X Mean	Y Mean	Y Upper Quartile	Y Lower Quartile	X Center
8462.496520722394	2410	335.0309380403673	3.9686742152473795	8482.267220205078	8715.99217606585	8246.84594311209	3.9705882352941178
8513.540201702323	2673	369.55030025898014	4.029071828792525	8520.050809915541	8803.133066380098	8256.501940133283	4.029411764705882
8520.639706383352	2141	342.6965756190813	4.088702517510348	8522.121134553274	8786.83223492162	8280.290712143416	4.088235294117647
8499.190117468443	1983	351.6040445843864	4.147288542817117	8501.585999274424	8791.284751193294	8236.841109996098	4.147058823529411
8439.84071257397	1707	378.169394917158	4.205504244524882	8437.612616482502	8727.344498097982	8133.619667368597	4.205882352941176
8408.041835562814	1567	345.6530673122032	4.264843695299348	8425.27790658083	8704.24491586546	8174.946742043975	4.264705882352941
8459.623365963587	1236	378.2255544879321	4.321297792728744	8427.668178070795	8733.085572438938	8147.510945542584	4.3235294117647065
8425.860990879031	1033	367.64943399766986	4.381486026851292	8423.275398551981	8719.401637366385	8117.735750896438	4.382352941176471
8386.134472704376	869	348.6938980895336	4.437967187899024	8381.093190396	8647.41945907203	8162.231941732489	4.4411764705882355
8350.862297595319	828	351.9628782064435	4.498797708625702	8328.574026074923	8601.459026882118	8054.039022788573	4.5
8253.190539646323	608	360.2878621644567	4.556079079525455	8270.069140137803	8567.231836617353	7993.095293481841	4.5588235294117645
8238.479150210002	565	328.93108510214205	4.616221346104995	8236.918728187404	8463.069297801636	7981.98120125479	4.617647058823529
8145.825968220137	405	349.3237314321808	4.674482865605583	8126.525917482066	8409.850893643757	7861.770730576094	4.6764705882352935
8152.141005302574	354	328.73891749028644	4.734225652651379	8131.914394592445	8372.797875004158	7901.011529177302	4.735294117647059
7993.702991926384	309	327.0530231593651	4.789904142579638	8013.077403816485	8293.110859825156	7713.844168761893	4.794117647058823
7901.334029752973	203	321.15517775328976	4.851079351618602	7899.772617761653	8179.571482682167	7634.1415071407955	4.852941176470589
7854.217470660465	209	297.3317152012516	4.90768124503062	7820.887239166335	8048.62216711541	7567.567042544221	4.911764705882353
7615.810677047895	172	597.1931620129258	4.973962655874072	7579.505497564964	7963.614035106951	7338.1890818110205	4.970588235294118
