Count	X Center	X Mean	Y Mean	Y Std	Y Upper Quartile	Y Lower Quartile	Y Median
59440	4.798138422700512	4.798861682627539	-0.005627307181961636	0.39581806273867204	0.20730346700736121	-0.2002499393572559	0.01670175931082251
61344	4.837354108975021	4.836967545313042	-0.02906672498261627	0.3842543160700544	0.17978906702281486	-0.20662109908058882	-0.004847728980518231
63088	4.876569795249531	4.877224535458613	-0.021809391391887478	0.3525398143115505	0.15968440309523488	-0.16501983456947364	-0.002598411970072174
74240	4.915785481524041	4.916024369926908	-0.01992457860035358	0.3114878300867334	0.145454824998218	-0.15423015912092974	-0.0010055293610755948
72512	4.955001167798551	4.954887075375754	-0.013659242404383766	0.27443260669002767	0.13263900455942884	-0.14044200913717583	0.0013454661761492129
66656	4.994216854073061	4.994303815871726	-0.013963648796811121	0.2506869708450996	0.1256913945880589	-0.12581024433198798	0.004304600678566521
76464	5.033432540347571	5.033787094411917	-0.006413414351079002	0.22552801000928205	0.116594578913169	-0.11513651338762271	0.003965921279411843
74224	5.07264822662208	5.072042859256964	-0.008796856693261136	0.19886870128483544	0.10210779638007626	-0.10698253481945355	0.0023694538344551804
66064	5.11186391289659	5.111238783329372	-0.008097429639646516	0.1796115557075732	0.09286978551945867	-0.10022069337055718	-0.003966814357921635
61488	5.1510795991711	5.151142706239399	-0.0034499029761866327	0.15631720431933702	0.08813590093549896	-0.09019209714937436	-0.0013432725931114857
54976	5.190295285445609	5.189822944270651	-0.003745709491924054	0.15515534016876764	0.08823637018636732	-0.09005025265908669	-0.0006082385331340598
44976	5.229510971720119	5.2292009728856685	-0.0003409764354922956	0.14046011501135058	0.08253383775372083	-0.08292559560223722	-0.0011850691321022351
35712	5.268726657994629	5.267554553423012	0.007392718487759468	0.14186832151149492	0.08354463215783178	-0.07236666202137082	0.006944492157520611
24064	5.307942344269139	5.3059128213040845	-0.0032779818375118243	0.15024876440746196	0.07155301525667766	-0.07571795214272804	-0.0020995038305169755
17328	5.347158030543649	5.346532900395738	-0.0008125172341860855	0.13826675176933442	0.07493028187552181	-0.07399471449341095	-0.007136310439483062
14560	5.3863737168181585	5.385517072246801	0.0013045062543154018	0.13859490685688902	0.07225889927749667	-0.06792497400044167	0.0027849209119650267
10384	5.425589403092668	5.424429475774843	0.0016930780527893308	0.11864961693111613	0.06750600028422489	-0.06661969568931166	-0.005453854097030594
5616	5.464805089367179	5.463115720088848	0.0050345844438943925	0.10492906328594387	0.0685880295943373	-0.06048690056388661	0.005285390627296483
2560	5.504020775641688	5.499117183424102	0.020958194833779895	0.13856198743196477	0.09056179862287926	-0.05480739374155902	0.006038191298421922
752	5.543236461916198	5.540554770967703	0.03684019694498702	0.16027633462126736	0.09955695561238101	-0.030812611672848513	0.0070129608291357995
464	5.582452148190708	5.582275142455402	0.030096907302717593	0.15278041046693092	0.08567988173673773	-0.057498578721856056	0.0051324815557922294
