X Center	Y Lower Quartile	Y Mean	Y Median	Y Upper Quartile	Y Std	X Mean	Count
4.641275677602472	-0.446090050427314	-0.025488485526939254	-0.015625520261901605	0.4087985801195656	0.650565375609671	4.641193319391462	41216
4.680491363876982	-0.4366584013596016	-0.017291183608127	-0.001918703751334394	0.39995839757833096	0.6442033841752759	4.680134833699925	36964
4.7197070501514915	-0.43064754076552697	-0.027536273728293627	-0.008894899778212598	0.3709415530232923	0.6331255112555888	4.719522031177852	33404
4.758922736426001	-0.40143725742695446	-0.020111786871352202	-0.000287805023375751	0.36751552300889984	0.6147767962947281	4.759289478262297	35396
4.798138422700512	-0.36068733475925796	-0.013421416388661072	0.0031958248420580595	0.34716800092077943	0.5916909583461942	4.798401629636695	41520
4.837354108975021	-0.3479315596702853	-0.016142743107672403	0.0025530923456571148	0.3310241078086227	0.571401429779721	4.837328011224925	44088
4.876569795249531	-0.3374262882460228	-0.021359623229919866	0.0001989454333888329	0.30622337050604503	0.5553193184142337	4.876891690642595	48888
4.915785481524041	-0.3071317038243366	-0.017132817584719174	-0.002002292084171364	0.2900651633020499	0.5270725213343813	4.916106333821676	55944
4.955001167798551	-0.30004726211151755	-0.027901771035546308	-0.005005223190576398	0.26737259249792356	0.5105840114056781	4.954813186243301	57860
4.994216854073061	-0.28681360655606675	-0.03330640666474327	-0.015935804967388098	0.24614585103556852	0.47714383453989073	4.99450326603174	56808
5.033432540347571	-0.26399082535885565	-0.026733844362213398	-0.006689342809703007	0.23571402923372362	0.4545334701565797	5.0340248336864	64100
5.07264822662208	-0.24045731347013513	-0.02616157000278304	-0.001431654739578279	0.21623381041289666	0.429842122830305	5.072481424107137	65136
5.11186391289659	-0.2254343455999455	-0.025776077190378964	-0.006609752285989135	0.19977099513965113	0.40334346043471336	5.111590386262552	58380
5.1510795991711	-0.20865457639668483	-0.021848721175809292	-0.003610771271757654	0.19153301042541349	0.37641273274733317	5.150982665154634	56288
5.190295285445609	-0.20357064456789287	-0.027912480311475245	-0.010128596743487879	0.17790583957207898	0.3639154236657509	5.189629076814731	50716
5.229510971720119	-0.1943619164979486	-0.025299421936449566	-0.014419942015919202	0.1630782921857012	0.3306673396424909	5.229018508323187	42160
5.268726657994629	-0.18365970168556311	-0.0196479681304048	-0.008754578995290103	0.15919936669299137	0.31947201968165184	5.267703604440586	33312
5.307942344269139	-0.15726319704969904	-0.01126138757639489	-0.007481573361403297	0.15158248850440464	0.2940987476889312	5.306460236717295	22800
5.347158030543649	-0.15615076714308532	-0.016822714130314848	-0.003572559618371757	0.13413223621245818	0.2778712818527529	5.3465990853527	15948
5.3863737168181585	-0.1548731072317841	-0.016382751194661167	-0.011639747713854983	0.12953283374975663	0.26046526245834134	5.385743317330091	13556
5.425589403092668	-0.13911457316452486	-0.005253733286814865	-0.01264401224753704	0.1289874618245585	0.2337539086668606	5.424464030951099	9580
5.464805089367179	-0.132403805276646	0.0015405446287888639	0.0002660880511911123	0.1303475028074767	0.23378573408955988	5.463071792759722	5344
5.504020775641688	-0.1409927075282335	-0.00367297843495	0.0023804641804607294	0.13337395706262042	0.25518062305958916	5.5003826326981455	2512
5.543236461916198	-0.14030917154540393	-0.011980970133617715	-0.019897619344780185	0.11084719736714727	0.2624275276851123	5.538691851243711	612
5.582452148190708	-0.11822052366187227	0.01411775260134921	-0.007371212297923974	0.1851291305558138	0.3195443146218369	5.582363471102884	304
