Y Std	Y Upper Quartile	X Mean	Y Median	Y Lower Quartile	X Center	Y Mean	Count
10.958617645804157	9.709292750882014	4.7598865813712505	2.9388554427623603	-6.4917307687774155	4.758922736426001	1.249310531062992	53248
12.9662552585071	12.360962349801412	4.796546758124939	3.9875889671493496	-9.148464216692446	4.798138422700512	5.114976405608931	45056
14.925870058588973	8.585284747775859	4.837490936980072	-0.19138546795329603	-7.408649615268587	4.837354108975021	1.0666064980092416	81920
11.16014610031575	4.940538147840471	4.8781477739888635	0.7011807335857156	-5.8691809574147555	4.876569795249531	-0.9307389426102569	98304
16.49457463459747	23.7992255399422	4.915579396170054	6.171741548607315	-2.6974803535995306	4.915785481524041	8.459068818781452	61440
10.883124701052303	4.797290804463046	4.9515338612326145	0.5181422482419293	-5.579285413801699	4.955001167798551	0.386193100386984	69632
7.9515314451382855	3.1136305427025945	4.992985481114615	-2.1554570692542256	-4.9894120171684335	4.994216854073061	-1.641747718449551	57344
13.613124267147176	9.93034888224065	5.035980563705848	-4.3537159154584515	-13.603871851877557	5.033432540347571	-0.9751734439794911	90112
13.975422736234405	5.34733578446685	5.067363346729023	-4.575838807430046	-8.154547299986007	5.07264822662208	-2.1353363975439983	69632
9.876991419795644	3.7058424292245036	5.111649252665025	-3.9753594545964006	-9.750891845098977	5.11186391289659	-3.948992739845926	81920
8.571559409828806	3.051055018115221	5.153218354035396	-3.2523212562655317	-9.10540514090826	5.1510795991711	-3.8065245927274294	73728
7.3642360171544725	4.080646337028611	5.193744205534658	-2.317994011492374	-7.457070971689063	5.190295285445609	-0.801617256917325	49152
9.750240251647186	8.830037799833008	5.233125082418352	0.4872977066333988	-5.920109290096661	5.229510971720119	-0.03683251897210108	77824
6.115117156306886	2.4798825008492713	5.268547324573839	-3.7422857214933174	-12.431177339905844	5.268726657994629	-4.56452685351663	12288
24.7592829588097	60.08295019063007	5.316585811330205	9.158603934010898	6.096530611155686	5.307942344269139	25.11269491193222	12288
10.64033534580652	17.186715922309304	5.354916417123327	4.114312663532473	-4.422230404714355	5.347158030543649	6.008812266386667	20480
10.519378508087259	3.0530737423182472	5.38551175606861	-3.292111902396755	-11.924975439992068	5.3863737168181585	-5.579789795277065	16384
1.2042709143375363	2.755826101916682	5.421215417475772	1.0775322320168925	-0.18420284369676665	5.425589403092668	1.2163851634122693	12288
0.0	-7.580461597970498	5.453699144982878	-7.580461597970498	-7.580461597970498	5.464805089367179	-7.580461597970498	4096
nan	nan	nan	nan	nan	5.504020775641688	nan	0
nan	nan	nan	nan	nan	5.543236461916198	nan	0
nan	nan	nan	nan	nan	5.582452148190708	nan	0
